meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.0131767e-10,0.0,0.0,0.0,0.0,0.0,3.4498174e-10,0.0,0.0,0.0,0.0,0.0
10000,7.982034e-10,3.2526302e-12,0.0,0.0,5.595359e-12,0.0,5.441675e-10,8.387789e-11,0.0,0.0,1.5161526e-10,0.0
20000,8.5640645e-10,8.676246e-12,6.6075344e-12,1.3724961e-12,1.7921532e-11,0.0,6.325226e-10,1.4009066e-10,1.5110507e-10,3.1387868e-11,2.587805e-10,0.0
30000,9.153845e-10,2.4181965e-11,1.510186e-11,3.1347834e-12,4.8625676e-11,5.5832396e-12,6.8507744e-10,2.325105e-10,2.2807964e-10,4.7377265e-11,4.2779427e-10,1.2905556e-10
40000,9.60649e-10,3.9132537e-11,1.4641314e-11,3.0700624e-12,7.551535e-11,2.0391914e-11,7.260786e-10,2.9547503e-10,2.2131118e-10,4.6702715e-11,5.391483e-10,2.4449914e-10
50000,1.0002322e-09,4.8838922e-11,2.4624719e-11,5.1597906e-12,9.4841794e-11,3.0824357e-11,7.540658e-10,3.289905e-10,2.8901836e-10,6.059608e-11,5.9752503e-10,3.004322e-10
60000,1.0285449e-09,6.7108076e-11,1.0780914e-11,2.161191e-12,1.2330194e-10,7.15577e-11,7.8780377e-10,3.8206338e-10,1.8873585e-10,3.9135643e-11,6.9452943e-10,4.5540302e-10
70000,1.0613089e-09,7.6675104e-11,1.25249386e-11,2.5439013e-12,1.4371893e-10,1.08532065e-10,8.0995455e-10,4.0332188e-10,2.0500036e-10,4.2542175e-11,7.5090095e-10,5.5617727e-10
80000,1.1117129e-09,9.336091e-11,2.8749017e-11,5.9482558e-12,1.7727492e-10,1.3874557e-10,8.258304e-10,4.4305282e-10,3.1353803e-10,6.512896e-11,8.294086e-10,6.248088e-10
90000,1.13903e-09,1.0200743e-10,2.4814522e-11,5.0802917e-12,1.850931e-10,1.7102765e-10,8.4845514e-10,4.6123316e-10,2.8972474e-10,6.017466e-11,8.384417e-10,6.867282e-10
100000,1.1626848e-09,1.0941241e-10,1.3023907e-11,2.5353992e-12,1.9712024e-10,2.0705904e-10,8.661773e-10,4.710367e-10,2.0413153e-10,4.2322743e-11,8.707489e-10,7.4757883e-10
110000,1.1810756e-09,1.15147857e-10,4.073454e-11,8.266966e-12,2.1107371e-10,2.4230187e-10,8.853407e-10,4.830941e-10,3.6851633e-10,7.644754e-11,8.848289e-10,8.0261964e-10
120000,1.2285697e-09,1.1156923e-10,3.411772e-11,7.0267594e-12,1.965659e-10,2.840749e-10,8.9495905e-10,4.6824533e-10,3.3338507e-10,6.99796e-11,8.5733964e-10,8.6313495e-10
130000,1.2599994e-09,1.3712172e-10,3.1405385e-11,6.296253e-12,2.4394683e-10,3.1420577e-10,9.110208e-10,5.2501825e-10,3.2143868e-10,6.669941e-11,9.555107e-10,9.1304475e-10
140000,1.3122263e-09,1.2358387e-10,3.2186087e-11,6.41196e-12,2.1885449e-10,3.5995976e-10,9.176558e-10,4.913131e-10,3.2395867e-10,6.720556e-11,9.0384183e-10,9.667411e-10
150000,1.3405446e-09,1.1952708e-10,2.6428299e-11,5.213581e-12,2.2281542e-10,4.2402454e-10,9.310038e-10,4.8064835e-10,2.9046415e-10,6.0223986e-11,9.214121e-10,1.0292889e-09
160000,1.3907152e-09,1.075475e-10,3.358187e-11,7.0980123e-12,1.9018889e-10,4.6217133e-10,9.2924657e-10,4.5073187e-10,3.280956e-10,6.9935606e-11,8.4024177e-10,1.0649942e-09
170000,1.4227355e-09,1.02022855e-10,1.6380208e-11,3.1213803e-12,1.6712887e-10,5.1285554e-10,9.532112e-10,4.3627565e-10,2.1701821e-10,4.6097865e-11,7.989491e-10,1.1194808e-09
180000,1.4473204e-09,1.0350723e-10,3.351388e-11,6.8171996e-12,1.7949087e-10,5.6576993e-10,9.620476e-10,4.3688447e-10,3.250757e-10,6.851401e-11,8.1603646e-10,1.1553924e-09
190000,1.4949236e-09,9.506775e-11,1.786544e-11,3.5238553e-12,1.5906515e-10,5.756473e-10,9.665624e-10,4.1438894e-10,2.2902655e-10,4.930013e-11,7.8928236e-10,1.1594008e-09
200000,1.5084011e-09,8.041979e-11,2.6510292e-11,5.273714e-12,1.3817514e-10,6.13397e-10,9.853925e-10,3.6560335e-10,2.86524e-10,6.05289e-11,7.2540074e-10,1.189419e-09
210000,1.5370532e-09,8.156106e-11,1.8971056e-11,3.8646365e-12,1.3011721e-10,6.634914e-10,9.833789e-10,3.6979966e-10,2.3083387e-10,5.0645873e-11,7.0231765e-10,1.2279046e-09
220000,1.5684408e-09,8.001135e-11,2.1459083e-11,4.3416976e-12,1.2987444e-10,6.742544e-10,1.0002178e-09,3.5872455e-10,2.4756627e-10,5.4053678e-11,6.934935e-10,1.2292763e-09
230000,1.5982339e-09,8.806431e-11,2.2257852e-11,5.06465e-12,1.548469e-10,7.2388995e-10,1.0078144e-09,3.83637e-10,2.4538804e-10,5.59433e-11,7.767084e-10,1.2615878e-09
240000,1.6058674e-09,8.3201813e-11,1.8643498e-11,3.999555e-12,1.3791629e-10,7.8224877e-10,1.0192482e-09,3.68359e-10,2.1405247e-10,4.925404e-11,7.1170425e-10,1.299538e-09
250000,1.6324423e-09,7.365295e-11,2.1726761e-11,4.3064484e-12,1.178863e-10,8.2492213e-10,1.0272382e-09,3.3509728e-10,2.4180763e-10,5.2440326e-11,6.816717e-10,1.3299463e-09
260000,1.6917944e-09,7.301355e-11,2.1908662e-11,4.5227975e-12,1.1630035e-10,8.2186885e-10,1.0228698e-09,3.370675e-10,2.4497943e-10,5.3526898e-11,6.6494904e-10,1.3261447e-09
270000,1.7218316e-09,6.9046276e-11,1.2517056e-11,2.4224962e-12,1.05285176e-10,8.5083424e-10,1.0333178e-09,3.1278874e-10,1.7401505e-10,3.850915e-11,6.203574e-10,1.3302293e-09
280000,1.7593852e-09,6.3457656e-11,9.071201e-12,1.883252e-12,9.649719e-11,8.935215e-10,1.0356166e-09,2.966498e-10,1.2691856e-10,3.1668012e-11,5.9534105e-10,1.3592162e-09
290000,1.7984847e-09,6.321898e-11,1.502056e-11,3.2924542e-12,9.588853e-11,9.0013635e-10,1.0387465e-09,2.9597685e-10,1.8048972e-10,4.3188262e-11,6.0255506e-10,1.361058e-09
300000,1.807963e-09,6.140862e-11,9.185005e-12,1.6170731e-12,9.124503e-11,9.1892965e-10,1.0420982e-09,2.8440914e-10,1.2503033e-10,2.7733616e-11,5.708943e-10,1.367377e-09
310000,1.817827e-09,5.1546125e-11,8.454287e-12,2.0880222e-12,8.603902e-11,9.556513e-10,1.0574639e-09,2.3399852e-10,1.04859364e-10,3.1659134e-11,5.429796e-10,1.381109e-09
320000,1.8311723e-09,4.9045545e-11,1.0867433e-11,1.8412747e-12,6.8462895e-11,9.641579e-10,1.0769731e-09,2.217409e-10,1.5052978e-10,3.2438212e-11,4.8274557e-10,1.3883122e-09
330000,1.8700916e-09,5.1300124e-11,1.1227377e-11,2.2838996e-12,7.435717e-11,1.0027064e-09,1.0695849e-09,2.357216e-10,1.46238e-10,3.5050844e-11,5.076298e-10,1.3980209e-09
340000,1.8932902e-09,5.4133587e-11,8.3181595e-12,1.4242752e-12,7.9755355e-11,9.932556e-10,1.0784823e-09,2.4546767e-10,1.232807e-10,2.7034399e-11,5.276829e-10,1.3977357e-09
350000,1.8922257e-09,5.388974e-11,6.7328304e-12,9.864948e-13,7.2621874e-11,1.0594376e-09,1.0940556e-09,2.4034194e-10,8.898594e-11,2.0021752e-11,4.9942006e-10,1.4263215e-09
360000,1.929137e-09,4.9184247e-11,1.5458903e-11,3.2281719e-12,6.585951e-11,1.0839566e-09,1.0908511e-09,2.1864736e-10,1.9173986e-10,4.2528762e-11,4.8680965e-10,1.4314097e-09
370000,1.9364637e-09,5.2189628e-11,9.0538705e-12,1.4257687e-12,7.627166e-11,1.1055026e-09,1.1066406e-09,2.3938335e-10,1.2221713e-10,2.6450061e-11,5.360961e-10,1.4425745e-09
380000,1.9825694e-09,4.589894e-11,1.2476618e-11,2.3104034e-12,6.111778e-11,1.1030817e-09,1.0962505e-09,2.0461581e-10,1.7092436e-10,3.6691126e-11,4.536502e-10,1.433336e-09
390000,2.0050497e-09,4.4748732e-11,6.322384e-12,1.0694218e-12,6.6342876e-11,1.1379515e-09,1.1162425e-09,1.912307e-10,8.786549e-11,2.0589723e-11,4.603882e-10,1.4533269e-09
400000,2.0210356e-09,3.865706e-11,1.3400002e-11,2.4422573e-12,5.5571284e-11,1.1354272e-09,1.116088e-09,1.553299e-10,1.7171944e-10,3.663875e-11,4.0814005e-10,1.4374462e-09
