mcsteps,1,2,3,4,5,6,7,8,9,10
0,997.0,1056.0,943.0,110.0,35.0,0.0,149.0,0.0,0.0,28.0
10000,997.0,984.0,795.0,110.0,55.0,0.0,240.0,15.0,1.0,28.0
20000,997.0,906.0,671.0,110.0,76.0,0.0,295.0,22.0,16.0,28.0
30000,997.0,839.0,580.0,110.0,96.0,0.0,331.0,26.0,25.0,28.0
40000,997.0,753.0,494.0,109.0,116.0,0.0,352.0,35.0,30.0,29.0
50000,997.0,681.0,430.0,108.0,130.0,0.0,361.0,37.0,37.0,30.0
60000,997.0,608.0,358.0,108.0,150.0,0.0,362.0,37.0,41.0,30.0
70000,997.0,548.0,302.0,108.0,152.0,0.0,340.0,48.0,49.0,30.0
80000,997.0,487.0,240.0,108.0,158.0,0.0,330.0,37.0,61.0,30.0
90000,997.0,419.0,194.0,108.0,155.0,0.0,317.0,40.0,39.0,30.0
100000,997.0,410.0,260.0,118.0,158.0,0.0,303.0,40.0,46.0,33.0
110000,997.0,377.0,203.0,118.0,159.0,0.0,304.0,38.0,49.0,33.0
120000,997.0,345.0,170.0,117.0,153.0,0.0,298.0,25.0,94.0,34.0
130000,997.0,308.0,142.0,117.0,150.0,0.0,279.0,32.0,81.0,34.0
140000,997.0,275.0,111.0,117.0,155.0,1.0,262.0,33.0,72.0,34.0
150000,997.0,246.0,88.0,117.0,150.0,0.0,241.0,33.0,73.0,34.0
160000,997.0,226.0,73.0,117.0,134.0,0.0,217.0,31.0,77.0,34.0
170000,997.0,197.0,59.0,117.0,121.0,0.0,196.0,27.0,78.0,34.0
180000,997.0,167.0,45.0,116.0,109.0,0.0,176.0,27.0,69.0,35.0
190000,997.0,147.0,33.0,116.0,90.0,0.0,157.0,21.0,66.0,35.0
200000,997.0,148.0,108.0,125.0,77.0,0.0,155.0,22.0,92.0,39.0
210000,997.0,137.0,86.0,125.0,82.0,0.0,139.0,17.0,98.0,39.0
220000,997.0,121.0,64.0,123.0,82.0,0.0,131.0,22.0,85.0,41.0
230000,997.0,108.0,51.0,122.0,78.0,0.0,120.0,17.0,85.0,42.0
240000,997.0,93.0,39.0,121.0,68.0,0.0,107.0,16.0,71.0,43.0
250000,997.0,79.0,31.0,121.0,70.0,0.0,94.0,13.0,69.0,43.0
260000,997.0,72.0,24.0,121.0,67.0,0.0,79.0,10.0,66.0,43.0
270000,997.0,65.0,17.0,121.0,56.0,1.0,72.0,6.0,83.0,43.0
280000,997.0,54.0,13.0,121.0,57.0,0.0,61.0,11.0,68.0,43.0
290000,997.0,48.0,11.0,121.0,51.0,0.0,58.0,5.0,59.0,43.0
300000,997.0,53.0,85.0,130.0,47.0,0.0,75.0,7.0,43.0,47.0
310000,997.0,47.0,66.0,129.0,41.0,0.0,80.0,7.0,37.0,48.0
320000,997.0,39.0,52.0,128.0,44.0,0.0,72.0,9.0,52.0,49.0
330000,997.0,34.0,40.0,128.0,43.0,0.0,69.0,10.0,56.0,49.0
340000,997.0,33.0,31.0,127.0,38.0,0.0,59.0,7.0,64.0,50.0
