meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.007336e-10,0.0,0.0,0.0,0.0,0.0,3.4269582e-10,0.0,0.0,0.0,0.0,0.0
10000,7.895749e-10,1.2119823e-11,0.0,0.0,2.1937745e-11,0.0,5.437647e-10,1.6536432e-10,0.0,0.0,2.9979333e-10,0.0
20000,8.58455e-10,2.0177896e-11,1.6067472e-21,7.58269e-28,3.6518885e-11,0.0,6.276835e-10,2.129752e-10,6.283154e-20,0.0,3.8610962e-10,0.0
30000,9.1419977e-10,3.1394227e-11,1.28311545e-11,2.6653037e-12,6.026727e-11,1.8470067e-12,6.812184e-10,2.634019e-10,2.103805e-10,4.3700682e-11,4.8147997e-10,7.425696e-11
40000,9.653867e-10,3.3922462e-11,1.0756021e-11,2.2091018e-12,6.408627e-11,1.6484323e-11,7.231585e-10,2.7354852e-10,1.913754e-10,3.973518e-11,4.992918e-10,2.212695e-10
50000,1.0112524e-09,5.1120268e-11,2.133795e-11,4.383201e-12,9.715628e-11,3.8460533e-11,7.549595e-10,3.326921e-10,2.6915714e-10,5.588675e-11,6.080121e-10,3.355383e-10
60000,1.0407514e-09,5.7292924e-11,3.335988e-11,6.872889e-12,1.1179374e-10,6.670645e-11,7.859857e-10,3.5275785e-10,3.3661016e-10,6.9912e-11,6.4434974e-10,4.4316248e-10
70000,1.0878486e-09,5.3436363e-11,3.393966e-11,6.913864e-12,1.0451923e-10,1.0433024e-10,8.0485657e-10,3.36286e-10,3.3697645e-10,6.9935564e-11,6.2149175e-10,5.427701e-10
80000,1.1189961e-09,6.918726e-11,2.2701086e-11,4.6783337e-12,1.320856e-10,1.5880765e-10,8.2783175e-10,3.8410752e-10,2.6973318e-10,5.717602e-11,7.35174e-10,6.671115e-10
90000,1.1718321e-09,9.150181e-11,2.7464447e-11,5.6077244e-12,1.757812e-10,1.9114216e-10,8.41435e-10,4.3785472e-10,3.0395894e-10,6.3096306e-11,8.1532e-10,7.2504336e-10
100000,1.2017991e-09,9.4262216e-11,3.78908e-11,7.723604e-12,1.8067167e-10,2.2057567e-10,8.5720964e-10,4.3949436e-10,3.5815692e-10,7.404105e-11,8.199552e-10,7.743495e-10
110000,1.2184506e-09,8.09243e-11,3.192153e-11,6.3717764e-12,1.543599e-10,2.7122152e-10,8.782948e-10,4.0538262e-10,3.2320363e-10,6.70654e-11,7.612259e-10,8.503598e-10
120000,1.2553192e-09,8.907169e-11,2.8866569e-11,5.9040086e-12,1.6585246e-10,3.2865974e-10,8.93264e-10,4.212469e-10,3.0510514e-10,6.428593e-11,8.0512713e-10,9.231056e-10
130000,1.3003741e-09,7.877175e-11,2.3152608e-11,4.7039304e-12,1.4825702e-10,3.599098e-10,9.012294e-10,3.998036e-10,2.7056124e-10,5.721486e-11,7.6225753e-10,9.627953e-10
140000,1.3398317e-09,9.081974e-11,2.9781635e-11,6.083107e-12,1.6663065e-10,3.7521405e-10,9.164194e-10,4.221444e-10,3.0839858e-10,6.4964895e-11,7.9071943e-10,9.735802e-10
150000,1.3703025e-09,8.209054e-11,2.3387478e-11,4.7088128e-12,1.5015467e-10,4.184013e-10,9.343625e-10,4.0340722e-10,2.6830269e-10,5.6515768e-11,7.66363e-10,1.018371e-09
160000,1.4013176e-09,9.726036e-11,3.0348283e-11,6.09369e-12,1.7443585e-10,4.657123e-10,9.428275e-10,4.3326756e-10,3.155328e-10,6.5491036e-11,8.1920276e-10,1.0598241e-09
170000,1.4392229e-09,8.137355e-11,2.400493e-11,4.553322e-12,1.4530468e-10,5.20442e-10,9.523887e-10,3.928776e-10,2.689778e-10,5.5639812e-11,7.404173e-10,1.1148058e-09
180000,1.4614453e-09,8.759773e-11,2.6419473e-11,5.170449e-12,1.5083267e-10,5.6826904e-10,9.667961e-10,4.0556128e-10,2.8096847e-10,5.9171286e-11,7.5281537e-10,1.1547459e-09
190000,1.5192989e-09,8.206341e-11,2.2373933e-11,4.4481515e-12,1.3761293e-10,6.2072175e-10,9.662953e-10,3.935515e-10,2.6110034e-10,5.5320564e-11,7.2123985e-10,1.1975528e-09
200000,1.5399255e-09,6.760438e-11,2.5907821e-11,5.199741e-12,1.1784612e-10,6.464703e-10,9.802033e-10,3.4404754e-10,2.830147e-10,5.944048e-11,6.6628014e-10,1.2187198e-09
210000,1.5547645e-09,6.722642e-11,1.4655001e-11,2.7378345e-12,1.13653455e-10,6.8099537e-10,9.955106e-10,3.3946368e-10,2.0896286e-10,4.3192568e-11,6.5684846e-10,1.2429919e-09
220000,1.5913393e-09,7.471151e-11,7.1224094e-12,1.0301174e-12,1.2477591e-10,7.164448e-10,9.9761e-10,3.5936976e-10,1.2235711e-10,2.5052824e-11,6.9301737e-10,1.2584387e-09
230000,1.61038e-09,6.593539e-11,1.3040121e-11,2.3582048e-12,1.1175952e-10,7.244943e-10,1.0117304e-09,3.2986638e-10,1.9092657e-10,3.946306e-11,6.7521005e-10,1.2533466e-09
240000,1.6376048e-09,7.263265e-11,1.1490874e-11,2.110985e-12,1.2812358e-10,7.811783e-10,1.0254319e-09,3.4913042e-10,1.7126055e-10,3.6218563e-11,7.2207307e-10,1.302777e-09
250000,1.6748122e-09,6.922033e-11,1.20127545e-11,2.2058048e-12,1.08573844e-10,7.853407e-10,1.0303607e-09,3.3321304e-10,1.7211857e-10,3.6716772e-11,6.4026134e-10,1.2985526e-09
260000,1.6946458e-09,7.3965806e-11,1.6797124e-11,3.5620124e-12,1.2438453e-10,8.1827406e-10,1.0430813e-09,3.503736e-10,2.1097633e-10,4.679918e-11,6.913284e-10,1.3146033e-09
270000,1.7303622e-09,6.796621e-11,1.0606805e-11,2.137731e-12,1.0833826e-10,8.5717006e-10,1.0435025e-09,3.2598707e-10,1.5190045e-10,3.4543122e-11,6.3416744e-10,1.3437358e-09
280000,1.7551424e-09,6.339255e-11,1.1867769e-11,2.5497657e-12,1.0937826e-10,8.660897e-10,1.0480612e-09,3.129084e-10,1.7192496e-10,3.8339103e-11,6.334259e-10,1.3397372e-09
290000,1.8110281e-09,6.212734e-11,7.713975e-12,1.4086137e-12,9.646107e-11,8.635172e-10,1.0474456e-09,3.0975178e-10,1.2390958e-10,2.7313814e-11,6.3080885e-10,1.3358973e-09
300000,1.8109139e-09,5.5462177e-11,7.777472e-12,1.6026568e-12,8.601169e-11,9.181969e-10,1.0573056e-09,2.8175856e-10,1.240165e-10,2.976321e-11,5.632391e-10,1.3735081e-09
310000,1.8143872e-09,5.149111e-11,1.2094333e-11,2.0425593e-12,8.028945e-11,9.455727e-10,1.0696065e-09,2.578076e-10,1.5968872e-10,3.4895396e-11,5.403327e-10,1.3629098e-09
