mcsteps,1,2,3,4,5,6,7,8,9,10
0,998.0,1064.0,953.0,109.0,29.0,0.0,140.0,0.0,0.0,29.0
10000,998.0,982.0,795.0,109.0,48.0,1.0,242.0,13.0,1.0,29.0
20000,998.0,900.0,660.0,109.0,70.0,1.0,302.0,29.0,17.0,29.0
30000,998.0,818.0,560.0,109.0,86.0,2.0,338.0,27.0,51.0,29.0
40000,998.0,749.0,465.0,109.0,103.0,3.0,362.0,36.0,85.0,29.0
50000,998.0,686.0,397.0,109.0,112.0,3.0,355.0,45.0,130.0,29.0
60000,998.0,631.0,325.0,109.0,118.0,4.0,347.0,53.0,179.0,29.0
70000,998.0,576.0,272.0,109.0,133.0,4.0,340.0,36.0,242.0,29.0
80000,998.0,504.0,220.0,109.0,156.0,3.0,330.0,41.0,288.0,29.0
90000,998.0,462.0,178.0,109.0,163.0,3.0,310.0,39.0,338.0,29.0
100000,998.0,463.0,234.0,119.0,157.0,3.0,312.0,38.0,380.0,32.0
110000,998.0,420.0,189.0,119.0,156.0,3.0,298.0,36.0,430.0,32.0
120000,998.0,382.0,154.0,118.0,156.0,3.0,288.0,32.0,472.0,33.0
130000,998.0,337.0,128.0,117.0,153.0,2.0,267.0,34.0,511.0,34.0
140000,998.0,304.0,101.0,117.0,142.0,2.0,247.0,31.0,554.0,34.0
150000,998.0,274.0,82.0,116.0,139.0,2.0,227.0,25.0,594.0,35.0
160000,998.0,235.0,65.0,116.0,138.0,2.0,203.0,28.0,629.0,35.0
170000,998.0,211.0,50.0,115.0,123.0,1.0,183.0,27.0,662.0,36.0
180000,998.0,176.0,39.0,115.0,110.0,1.0,160.0,24.0,697.0,36.0
190000,998.0,158.0,29.0,113.0,96.0,1.0,134.0,24.0,731.0,38.0
200000,998.0,156.0,105.0,123.0,88.0,0.0,138.0,15.0,760.0,41.0
210000,998.0,135.0,82.0,119.0,90.0,0.0,143.0,10.0,778.0,45.0
220000,998.0,129.0,64.0,118.0,81.0,0.0,139.0,12.0,798.0,46.0
230000,998.0,113.0,56.0,117.0,82.0,0.0,124.0,12.0,820.0,47.0
240000,998.0,103.0,41.0,115.0,78.0,0.0,120.0,10.0,837.0,49.0
250000,998.0,93.0,32.0,113.0,70.0,0.0,101.0,17.0,855.0,51.0
260000,998.0,85.0,26.0,112.0,68.0,0.0,89.0,9.0,881.0,52.0
270000,998.0,73.0,21.0,109.0,62.0,0.0,74.0,14.0,893.0,55.0
280000,998.0,60.0,14.0,104.0,55.0,0.0,72.0,5.0,910.0,60.0
290000,998.0,47.0,10.0,102.0,49.0,0.0,63.0,6.0,920.0,62.0
300000,998.0,55.0,91.0,108.0,41.0,0.0,72.0,5.0,931.0,69.0
310000,998.0,47.0,71.0,105.0,44.0,0.0,76.0,12.0,939.0,72.0
320000,998.0,41.0,54.0,104.0,44.0,0.0,80.0,7.0,954.0,73.0
330000,998.0,34.0,37.0,99.0,39.0,0.0,76.0,11.0,968.0,78.0
340000,998.0,29.0,29.0,97.0,34.0,1.0,70.0,9.0,982.0,80.0
350000,998.0,24.0,17.0,93.0,31.0,1.0,65.0,8.0,998.0,84.0
360000,998.0,22.0,15.0,89.0,28.0,1.0,51.0,8.0,1014.0,88.0
370000,998.0,14.0,8.0,85.0,25.0,1.0,47.0,6.0,1025.0,92.0
380000,998.0,11.0,5.0,84.0,19.0,1.0,39.0,7.0,1033.0,93.0
390000,998.0,11.0,5.0,81.0,14.0,1.0,35.0,3.0,1041.0,96.0
400000,998.0,21.0,82.0,87.0,12.0,1.0,54.0,3.0,1042.0,103.0
410000,998.0,18.0,61.0,85.0,8.0,1.0,61.0,6.0,1049.0,105.0
420000,998.0,18.0,46.0,81.0,7.0,1.0,64.0,5.0,1061.0,109.0
430000,998.0,17.0,32.0,79.0,5.0,1.0,63.0,9.0,1071.0,111.0
440000,998.0,15.0,24.0,74.0,6.0,0.0,58.0,10.0,1081.0,116.0
450000,998.0,14.0,17.0,71.0,6.0,0.0,45.0,12.0,1096.0,119.0
460000,998.0,12.0,11.0,70.0,4.0,0.0,44.0,4.0,1109.0,120.0
470000,998.0,10.0,8.0,67.0,4.0,0.0,39.0,6.0,1115.0,123.0
480000,998.0,8.0,5.0,63.0,4.0,0.0,27.0,8.0,1127.0,127.0
490000,998.0,6.0,4.0,59.0,5.0,0.0,26.0,2.0,1135.0,131.0
500000,998.0,14.0,81.0,68.0,4.0,0.0,42.0,3.0,1138.0,135.0
510000,998.0,12.0,55.0,61.0,6.0,0.0,52.0,3.0,1147.0,142.0
520000,998.0,11.0,35.0,59.0,6.0,0.0,61.0,6.0,1153.0,144.0
530000,998.0,10.0,29.0,55.0,7.0,0.0,43.0,14.0,1152.0,148.0
540000,998.0,9.0,19.0,54.0,7.0,0.0,40.0,10.0,1134.0,149.0
550000,998.0,7.0,15.0,54.0,8.0,0.0,37.0,6.0,1110.0,149.0
560000,998.0,7.0,13.0,49.0,7.0,0.0,32.0,4.0,1073.0,154.0
570000,998.0,5.0,10.0,46.0,9.0,0.0,28.0,4.0,1029.0,157.0
580000,998.0,4.0,9.0,41.0,7.0,0.0,22.0,5.0,972.0,162.0
590000,998.0,4.0,6.0,40.0,7.0,0.0,19.0,4.0,934.0,163.0
600000,998.0,14.0,79.0,43.0,5.0,0.0,42.0,0.0,892.0,172.0
610000,998.0,11.0,54.0,42.0,7.0,0.0,51.0,7.0,851.0,173.0
620000,998.0,10.0,38.0,38.0,5.0,0.0,57.0,6.0,811.0,177.0
630000,998.0,9.0,33.0,34.0,4.0,0.0,45.0,9.0,782.0,181.0
640000,998.0,5.0,24.0,33.0,7.0,0.0,42.0,5.0,756.0,182.0
650000,998.0,4.0,20.0,33.0,7.0,0.0,37.0,5.0,723.0,182.0
660000,998.0,4.0,15.0,31.0,6.0,1.0,38.0,3.0,688.0,184.0
670000,998.0,4.0,9.0,27.0,6.0,1.0,35.0,7.0,658.0,188.0
680000,998.0,3.0,8.0,24.0,4.0,1.0,27.0,3.0,637.0,191.0
690000,998.0,3.0,6.0,24.0,3.0,0.0,23.0,2.0,608.0,191.0
700000,998.0,10.0,77.0,34.0,5.0,0.0,50.0,2.0,577.0,194.0
710000,998.0,9.0,50.0,33.0,5.0,0.0,61.0,9.0,553.0,195.0
720000,998.0,8.0,35.0,32.0,5.0,0.0,51.0,10.0,559.0,196.0
730000,998.0,8.0,26.0,30.0,5.0,0.0,47.0,6.0,555.0,198.0
740000,998.0,7.0,18.0,30.0,5.0,0.0,50.0,2.0,542.0,198.0
750000,998.0,7.0,14.0,29.0,5.0,0.0,44.0,3.0,534.0,199.0
760000,998.0,6.0,8.0,29.0,5.0,0.0,33.0,7.0,529.0,199.0
770000,998.0,6.0,4.0,25.0,3.0,0.0,31.0,3.0,512.0,203.0
780000,998.0,5.0,3.0,24.0,4.0,0.0,26.0,4.0,505.0,204.0
790000,998.0,5.0,2.0,24.0,4.0,0.0,17.0,10.0,492.0,204.0
800000,998.0,14.0,74.0,32.0,5.0,0.0,42.0,2.0,493.0,209.0
810000,998.0,14.0,53.0,32.0,4.0,0.0,49.0,5.0,489.0,209.0
820000,998.0,13.0,40.0,30.0,4.0,0.0,49.0,6.0,492.0,211.0
830000,998.0,11.0,35.0,28.0,4.0,0.0,45.0,3.0,489.0,213.0
840000,998.0,11.0,23.0,27.0,4.0,0.0,47.0,4.0,483.0,214.0
850000,998.0,9.0,16.0,23.0,4.0,0.0,42.0,9.0,477.0,218.0
860000,998.0,8.0,13.0,23.0,3.0,0.0,33.0,5.0,477.0,218.0
870000,998.0,8.0,12.0,21.0,2.0,0.0,27.0,3.0,469.0,220.0
880000,998.0,8.0,8.0,21.0,2.0,0.0,25.0,4.0,463.0,220.0
890000,998.0,7.0,6.0,21.0,2.0,0.0,18.0,5.0,461.0,220.0
900000,998.0,15.0,84.0,25.0,4.0,0.0,39.0,1.0,458.0,229.0
910000,998.0,14.0,57.0,24.0,5.0,0.0,57.0,4.0,459.0,230.0
920000,998.0,14.0,41.0,24.0,5.0,0.0,51.0,8.0,465.0,230.0
930000,998.0,13.0,24.0,22.0,6.0,0.0,50.0,7.0,469.0,232.0
940000,998.0,9.0,15.0,21.0,10.0,0.0,46.0,8.0,470.0,233.0
950000,998.0,7.0,10.0,18.0,10.0,0.0,38.0,5.0,475.0,236.0
