meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,5.759666e-10,0.0,0.0,0.0,0.0,0.0,4.0213582e-10,0.0,0.0,0.0,0.0,0.0
10000,5.921239e-10,1.40100145e-11,0.0,0.0,2.5372536e-11,0.0,5.681094e-10,1.7776373e-10,0.0,0.0,3.2227448e-10,0.0
20000,6.362764e-10,3.101436e-11,3.3712356e-12,7.002803e-13,5.7270313e-11,0.0,6.3824596e-10,2.634412e-10,1.07984836e-10,2.2430842e-11,4.7882714e-10,0.0
30000,6.3094746e-10,3.2356375e-11,6.144205e-12,1.2762871e-12,6.052126e-11,8.223462e-12,6.7816025e-10,2.6876235e-10,1.457226e-10,3.026981e-11,4.8943166e-10,1.5424548e-10
40000,6.472553e-10,5.4414674e-11,3.890235e-11,8.017163e-12,1.0806621e-10,1.6067807e-11,7.090135e-10,3.4207204e-10,3.6317138e-10,7.54183e-11,6.284436e-10,2.1418105e-10
50000,6.808339e-10,6.7829714e-11,2.9882083e-11,6.172576e-12,1.299787e-10,6.042398e-11,7.36236e-10,3.8396694e-10,3.1918237e-10,6.6288426e-11,6.99261e-10,4.1592796e-10
60000,7.037262e-10,7.476615e-11,2.6126701e-11,5.5028044e-12,1.4277042e-10,3.6760407e-11,7.572263e-10,4.0024248e-10,2.9418223e-10,6.232443e-11,7.3548195e-10,3.2565278e-10
70000,7.4068723e-10,1.0811902e-10,3.3501223e-11,6.8924367e-12,2.0431032e-10,4.257507e-11,7.7915463e-10,4.7463405e-10,3.3697092e-10,6.997153e-11,8.74897e-10,3.5025213e-10
80000,7.499963e-10,1.1404791e-10,5.403134e-11,1.1052506e-11,2.1742379e-10,7.661246e-11,7.919584e-10,4.8672005e-10,4.2520198e-10,8.829169e-11,8.913668e-10,4.652921e-10
90000,8.038948e-10,1.082186e-10,5.0159335e-11,1.0303893e-11,2.112167e-10,9.407296e-11,8.142323e-10,4.7558585e-10,4.0765874e-10,8.513609e-11,8.7987956e-10,5.130863e-10
100000,8.3053076e-10,1.0841651e-10,3.6419135e-11,7.68909e-12,2.010654e-10,1.0461586e-10,8.269962e-10,4.721221e-10,3.4241918e-10,7.32902e-11,8.6553964e-10,5.427005e-10
110000,8.5366136e-10,1.1170267e-10,4.527982e-11,9.145348e-12,2.1469453e-10,8.979551e-11,8.3751617e-10,4.7837995e-10,3.865405e-10,8.02256e-11,8.899432e-10,5.039259e-10
120000,8.905687e-10,1.4364704e-10,6.870786e-11,1.43513925e-11,2.8547978e-10,9.844723e-11,8.475832e-10,5.3783134e-10,4.768545e-10,1.00051696e-10,1.0099926e-09,5.2044685e-10
130000,8.9285485e-10,1.493071e-10,5.2119125e-11,1.0476858e-11,2.7486158e-10,1.756235e-10,8.571882e-10,5.4729565e-10,4.1181802e-10,8.5432494e-11,1.0018251e-09,6.9106904e-10
140000,9.389189e-10,1.3807994e-10,4.0956964e-11,8.226045e-12,2.6124317e-10,1.7670772e-10,8.721434e-10,5.2831634e-10,3.5700692e-10,7.5110904e-11,9.804191e-10,6.9228906e-10
150000,9.740796e-10,1.555612e-10,2.725765e-11,5.5647093e-12,2.8074476e-10,1.6693599e-10,8.840275e-10,5.532321e-10,2.9243924e-10,6.20502e-11,1.0216331e-09,6.7431327e-10
160000,1.0294874e-09,1.5630376e-10,7.030731e-11,1.43603645e-11,2.9925443e-10,1.3007792e-10,8.885445e-10,5.5711963e-10,4.7452053e-10,9.943106e-11,1.0474339e-09,5.813725e-10
170000,1.0669999e-09,1.4993497e-10,3.358784e-11,6.7955485e-12,2.7280417e-10,1.612063e-10,9.0649166e-10,5.4194454e-10,3.2003633e-10,6.797973e-11,1.0051693e-09,6.532279e-10
180000,1.1178797e-09,1.4691802e-10,3.5559496e-11,6.947497e-12,2.6585012e-10,1.938475e-10,9.050792e-10,5.39167e-10,3.367033e-10,6.959837e-11,9.913772e-10,7.1426104e-10
190000,1.1690348e-09,1.2472554e-10,4.3543318e-11,8.825281e-12,2.2524779e-10,1.9361282e-10,9.130913e-10,4.878098e-10,3.666733e-10,7.755237e-11,9.084997e-10,7.1936107e-10
200000,1.1559554e-09,1.2109054e-10,1.7952393e-11,3.3686602e-12,2.1367626e-10,2.134515e-10,9.315032e-10,4.817073e-10,2.2794881e-10,4.717389e-11,8.989848e-10,7.464681e-10
210000,1.2330945e-09,1.139263e-10,3.6001497e-11,7.325023e-12,2.0192072e-10,1.5666216e-10,9.235521e-10,4.6161086e-10,3.287756e-10,6.9195226e-11,8.662846e-10,6.378281e-10
