meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.004502e-10,0.0,0.0,0.0,0.0,0.0,3.462902e-10,0.0,0.0,0.0,0.0,0.0
10000,8.027927e-10,1.0827375e-11,0.0,0.0,1.9560182e-11,0.0,5.4256216e-10,1.5619524e-10,0.0,0.0,2.8316408e-10,0.0
20000,8.722466e-10,1.467869e-11,4.441651e-12,9.226271e-13,2.7899169e-11,0.0,6.2727196e-10,1.8138542e-10,1.2392895e-10,2.5742781e-11,3.3127776e-10,0.0
30000,9.094617e-10,3.0924756e-11,4.245611e-12,8.81898e-13,5.697177e-11,3.6651676e-12,6.85033e-10,2.6209968e-10,1.2116609e-10,2.516888e-11,4.7667037e-10,1.0459632e-10
40000,9.583081e-10,4.167478e-11,1.6814924e-11,3.477961e-12,8.018985e-11,5.414931e-12,7.2611595e-10,3.0301506e-10,2.4008256e-10,4.986609e-11,5.5436833e-10,1.2709588e-10
50000,1.0005604e-09,4.5252583e-11,2.0773522e-11,4.2998127e-12,8.806622e-11,1.9878087e-11,7.5693785e-10,3.1228597e-10,2.6681396e-10,5.5419534e-11,5.780668e-10,2.4151786e-10
60000,1.0582804e-09,5.5806058e-11,3.1825747e-11,6.5489207e-12,1.1262019e-10,2.7197678e-11,7.811723e-10,3.436729e-10,3.2859518e-10,6.823875e-11,6.473722e-10,2.8358324e-10
70000,1.0995129e-09,6.2059094e-11,4.3975188e-11,9.174931e-12,1.2263143e-10,3.4543746e-11,8.095685e-10,3.6570924e-10,3.8613107e-10,8.063271e-11,6.6796874e-10,3.1505695e-10
80000,1.1671984e-09,6.561666e-11,3.711892e-11,7.585194e-12,1.2691566e-10,6.5013904e-11,8.172015e-10,3.7623293e-10,3.5367426e-10,7.337825e-11,6.859938e-10,4.3143658e-10
90000,1.2063468e-09,7.017089e-11,3.5549754e-11,7.198609e-12,1.341951e-10,8.505174e-11,8.401912e-10,3.8439327e-10,3.436473e-10,7.131692e-11,7.0697703e-10,4.9264076e-10
100000,1.2500067e-09,8.801752e-11,4.024439e-11,8.422425e-12,1.6719776e-10,7.09064e-11,8.468088e-10,4.2983705e-10,3.6112988e-10,7.665904e-11,7.871657e-10,4.4424578e-10
110000,1.2773638e-09,1.024202e-10,3.886223e-11,8.003719e-12,1.9388198e-10,7.6376516e-11,8.697203e-10,4.6187376e-10,3.5754705e-10,7.490424e-11,8.609298e-10,4.6315285e-10
120000,1.327808e-09,1.1699686e-10,3.5448994e-11,7.2126515e-12,2.1575353e-10,7.36623e-11,8.785834e-10,4.9281956e-10,3.3664083e-10,7.080919e-11,8.976029e-10,4.5285392e-10
130000,1.3657718e-09,1.15344005e-10,3.8421755e-11,7.778266e-12,2.1034667e-10,1.07597556e-10,8.934276e-10,4.8274096e-10,3.570652e-10,7.4108664e-11,8.850506e-10,5.438975e-10
140000,1.4140012e-09,1.16262014e-10,2.4098019e-11,4.726259e-12,2.1323462e-10,1.1800005e-10,8.996207e-10,4.8880366e-10,2.7706912e-10,5.740098e-11,9.205899e-10,5.6937294e-10
150000,1.4796447e-09,1.1107541e-10,3.0164236e-11,6.1464527e-12,2.0956385e-10,1.1881332e-10,9.0101754e-10,4.7207616e-10,3.0826353e-10,6.5104186e-11,8.968656e-10,5.6539906e-10
160000,1.5249126e-09,1.2222742e-10,3.477933e-11,6.87291e-12,2.2274475e-10,1.1068184e-10,9.1250046e-10,4.9413584e-10,3.3386555e-10,6.922225e-11,9.232682e-10,5.4628835e-10
170000,1.5906939e-09,1.2282768e-10,2.4564229e-11,4.6538034e-12,2.234984e-10,1.1070579e-10,9.0753266e-10,4.928133e-10,2.7271552e-10,5.6291062e-11,9.1714175e-10,5.4462906e-10
180000,1.6370976e-09,1.3847609e-10,2.7226369e-11,5.2233716e-12,2.4884564e-10,1.2774057e-10,9.131314e-10,5.1986565e-10,2.8996486e-10,5.98484e-11,9.660114e-10,5.8530675e-10
190000,1.6931272e-09,1.2222169e-10,1.7430302e-11,3.2367587e-12,2.2134601e-10,1.3782829e-10,9.153968e-10,4.848908e-10,2.2702333e-10,4.696611e-11,9.164494e-10,6.00819e-10
200000,1.7304398e-09,1.1646908e-10,5.691923e-12,7.2791984e-13,2.0041303e-10,1.3324919e-10,9.191116e-10,4.716879e-10,9.625899e-11,1.9404573e-11,9.0523933e-10,5.915136e-10
210000,1.7764284e-09,1.10360325e-10,2.2957147e-11,4.3853315e-12,2.0279255e-10,9.230079e-11,9.282549e-10,4.5313564e-10,2.63872e-10,5.4679237e-11,8.8332286e-10,4.801482e-10
220000,1.8152654e-09,1.11873885e-10,2.1124954e-11,4.2115786e-12,2.0085278e-10,9.177049e-11,9.288953e-10,4.5790405e-10,2.487676e-10,5.3007484e-11,8.832732e-10,4.762656e-10
230000,1.8546106e-09,1.067929e-10,2.2620426e-11,4.369626e-12,1.8213679e-10,1.29635e-10,9.313059e-10,4.3995352e-10,2.6684444e-10,5.5068828e-11,8.285295e-10,5.73162e-10
240000,1.891602e-09,1.0796678e-10,1.4225089e-11,2.5083618e-12,1.8827534e-10,1.2003061e-10,9.375626e-10,4.386966e-10,1.9020806e-10,3.927321e-11,8.458288e-10,5.473706e-10
250000,1.9513593e-09,9.498882e-11,1.4919871e-11,2.8502385e-12,1.5904698e-10,1.2539611e-10,9.244252e-10,4.098017e-10,1.9273325e-10,4.1600275e-11,7.776178e-10,5.610243e-10
