meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.043613e-10,0.0,0.0,0.0,0.0,0.0,3.4220166e-10,0.0,0.0,0.0,0.0,0.0
10000,8.206377e-10,8.122179e-12,0.0,0.0,1.4308373e-11,0.0,5.37744e-10,1.3379961e-10,0.0,0.0,2.4228114e-10,0.0
20000,8.8831925e-10,2.1937098e-11,4.5466773e-12,9.444357e-13,4.204965e-11,1.9624408e-12,6.239071e-10,2.1988471e-10,1.2538318e-10,2.6044859e-11,4.0842185e-10,7.656008e-11
30000,9.407217e-10,2.6504195e-11,1.7621656e-11,3.659992e-12,5.3049752e-11,7.607183e-12,6.775367e-10,2.418658e-10,2.4635993e-10,5.1174443e-11,4.4520332e-10,1.505874e-10
40000,9.651973e-10,4.5313395e-11,1.9023222e-11,3.9525974e-12,8.693685e-11,2.5592214e-11,7.2475453e-10,3.147618e-10,2.5191568e-10,5.295931e-11,5.758184e-10,2.7529543e-10
50000,1.0030219e-09,5.027203e-11,2.7463903e-11,5.6458354e-12,1.0071183e-10,4.5832057e-11,7.575266e-10,3.290345e-10,3.0522168e-10,6.337615e-11,6.143884e-10,3.641693e-10
60000,1.0524082e-09,6.061081e-11,2.5423217e-11,5.2198905e-12,1.1766967e-10,7.676129e-11,7.809372e-10,3.5831316e-10,2.9364997e-10,6.098122e-11,6.67175e-10,4.699662e-10
70000,1.0870996e-09,6.3243175e-11,2.2932881e-11,4.743821e-12,1.211133e-10,9.93063e-11,8.0622503e-10,3.7301864e-10,2.802365e-10,5.821076e-11,6.937204e-10,5.31341e-10
80000,1.1405521e-09,7.070183e-11,3.48426e-11,7.0607452e-12,1.3873465e-10,1.229794e-10,8.2101625e-10,3.8854742e-10,3.400149e-10,7.054648e-11,7.33006e-10,5.842199e-10
90000,1.1856048e-09,7.532107e-11,2.1759214e-11,4.7280934e-12,1.4551656e-10,1.7887479e-10,8.367552e-10,3.9785766e-10,2.6457045e-10,5.73708e-11,7.689721e-10,7.024248e-10
100000,1.1940897e-09,8.554888e-11,3.1725678e-11,6.436762e-12,1.5906447e-10,2.1106955e-10,8.599737e-10,4.1940126e-10,3.252788e-10,6.749719e-11,7.725429e-10,7.562257e-10
110000,1.2289969e-09,9.522981e-11,2.5458425e-11,5.1616606e-12,1.7895144e-10,2.3272308e-10,8.735198e-10,4.4082954e-10,2.915758e-10,6.051492e-11,8.333578e-10,7.9323864e-10
120000,1.2491529e-09,1.0859632e-10,2.1710508e-11,4.5791365e-12,2.0526505e-10,2.70555e-10,8.9352276e-10,4.6641074e-10,2.5915378e-10,5.617624e-11,8.81248e-10,8.450627e-10
130000,1.2886752e-09,1.11011166e-10,4.021558e-11,8.1306385e-12,2.0244129e-10,3.110714e-10,9.01693e-10,4.743745e-10,3.6453549e-10,7.565626e-11,8.774458e-10,9.01802e-10
140000,1.3331017e-09,9.5354384e-11,2.6908264e-11,5.5514183e-12,1.760337e-10,3.534417e-10,9.155249e-10,4.3518142e-10,2.937507e-10,6.1916736e-11,8.140902e-10,9.505103e-10
150000,1.38065e-09,1.0208998e-10,3.5441886e-11,7.0930362e-12,1.8579235e-10,3.823828e-10,9.191496e-10,4.4931303e-10,3.4194197e-10,7.06318e-11,8.3331625e-10,9.773076e-10
160000,1.3935825e-09,9.684705e-11,3.2511816e-11,6.7700693e-12,1.7589016e-10,4.6994236e-10,9.423984e-10,4.328371e-10,3.1952255e-10,7.076071e-11,8.097103e-10,1.0685364e-09
170000,1.4316134e-09,9.7578653e-11,3.7750365e-11,7.4761915e-12,1.779298e-10,5.035632e-10,9.460235e-10,4.3768672e-10,3.4593867e-10,7.220547e-11,8.359886e-10,1.0979512e-09
180000,1.4855571e-09,8.143414e-11,3.32301e-11,7.2666187e-12,1.5849837e-10,5.5529975e-10,9.446316e-10,3.8436213e-10,3.2288586e-10,6.947723e-11,7.81819e-10,1.1550375e-09
190000,1.5011872e-09,8.461292e-11,1.9203255e-11,3.8988864e-12,1.4642504e-10,6.1231925e-10,9.628829e-10,3.953419e-10,2.3537464e-10,5.118503e-11,7.5825696e-10,1.1878104e-09
200000,1.5217729e-09,8.43369e-11,2.2614502e-11,4.409092e-12,1.4856977e-10,6.237241e-10,9.779263e-10,3.8955128e-10,2.5687708e-10,5.4364697e-11,7.5783524e-10,1.1984118e-09
210000,1.5490045e-09,6.766041e-11,7.32628e-12,1.2812683e-12,1.1602058e-10,6.61487e-10,9.841434e-10,3.3728736e-10,1.2303761e-10,2.720335e-11,6.801657e-10,1.2186656e-09
220000,1.5940883e-09,7.743822e-11,1.9607193e-11,3.9225927e-12,1.326598e-10,6.6674616e-10,9.7702e-10,3.6570774e-10,2.3051643e-10,4.9737714e-11,7.0469175e-10,1.2165873e-09
230000,1.5985926e-09,8.1691716e-11,2.399287e-11,4.662091e-12,1.3660859e-10,7.017261e-10,1.0008832e-09,3.7671558e-10,2.6957606e-10,5.6255046e-11,7.137062e-10,1.2438272e-09
240000,1.6342745e-09,8.097108e-11,2.0032897e-11,3.870453e-12,1.3985962e-10,7.3875833e-10,1.0040513e-09,3.7294692e-10,2.4170904e-10,5.1200506e-11,7.210899e-10,1.272229e-09
250000,1.6515003e-09,7.09253e-11,1.7963499e-11,3.225805e-12,1.169723e-10,7.8925844e-10,1.024901e-09,3.4147438e-10,2.2763812e-10,4.6863617e-11,6.6100175e-10,1.3023712e-09
260000,1.6898475e-09,6.560539e-11,1.2448163e-11,2.3095957e-12,1.07130124e-10,8.406861e-10,1.0244302e-09,3.1821634e-10,1.7290022e-10,3.679828e-11,6.486387e-10,1.3293937e-09
270000,1.7170352e-09,6.3868834e-11,1.4584684e-11,2.9501844e-12,9.943793e-11,8.836337e-10,1.0289611e-09,3.0730374e-10,1.8818137e-10,4.283056e-11,6.02373e-10,1.3558639e-09
280000,1.7322791e-09,6.031077e-11,1.3031133e-11,2.4549124e-12,9.04251e-11,9.324939e-10,1.0386332e-09,2.9723274e-10,1.7210153e-10,3.8188036e-11,5.930282e-10,1.3860115e-09
290000,1.7630676e-09,5.9109606e-11,9.985331e-12,1.5733418e-12,9.8940474e-11,9.425029e-10,1.0412347e-09,2.9272476e-10,1.4887219e-10,3.075959e-11,6.039968e-10,1.3783021e-09
300000,1.7877074e-09,5.2053695e-11,1.607206e-11,2.7848151e-12,7.7267436e-11,9.632591e-10,1.0444632e-09,2.653165e-10,2.0831559e-10,4.3132862e-11,5.4112775e-10,1.3899144e-09
310000,1.8101649e-09,4.787361e-11,9.223549e-12,1.5599074e-12,7.953349e-11,9.794445e-10,1.0521539e-09,2.378322e-10,1.2450656e-10,2.8496646e-11,5.599557e-10,1.3927571e-09
320000,1.8227193e-09,4.840721e-11,1.0491969e-11,1.9402238e-12,7.9461646e-11,1.0103738e-09,1.0653978e-09,2.3371327e-10,1.4772847e-10,3.226777e-11,5.2712346e-10,1.4012088e-09
330000,1.8351787e-09,5.0399795e-11,1.8748064e-11,3.6263857e-12,7.638546e-11,1.0473502e-09,1.0829226e-09,2.4501126e-10,2.2377214e-10,4.7567724e-11,5.1350524e-10,1.4233467e-09
340000,1.8751916e-09,4.2606717e-11,6.711325e-12,9.892528e-13,5.3919775e-11,1.0964397e-09,1.0744697e-09,2.094804e-10,8.74931e-11,2.0663152e-11,4.2971887e-10,1.4484279e-09
350000,1.890811e-09,4.1950724e-11,1.0143995e-11,1.6555794e-12,5.6600016e-11,1.1254125e-09,1.0822427e-09,2.0370752e-10,1.2363463e-10,2.7451843e-11,4.4272316e-10,1.4485712e-09
360000,1.9207818e-09,4.0159678e-11,7.444478e-12,1.3867888e-12,6.239137e-11,1.146387e-09,1.0857709e-09,1.94853e-10,8.926235e-11,2.3389138e-11,4.568378e-10,1.4599228e-09
370000,1.954276e-09,3.7898573e-11,1.15506415e-11,1.998623e-12,5.6857546e-11,1.1692327e-09,1.091147e-09,1.7190076e-10,1.4888067e-10,3.2158682e-11,4.2509854e-10,1.4667365e-09
380000,1.965344e-09,3.9994376e-11,8.421918e-12,1.095776e-12,5.5268547e-11,1.2095044e-09,1.1005113e-09,1.8701934e-10,1.2051442e-10,2.4800372e-11,4.2892348e-10,1.4897428e-09
390000,1.982806e-09,4.0864902e-11,1.0744744e-11,1.7208424e-12,5.04068e-11,1.2354237e-09,1.1073342e-09,1.9441422e-10,1.4685793e-10,3.0764915e-11,4.0163847e-10,1.4782173e-09
400000,1.9955142e-09,3.866017e-11,8.711509e-12,1.4356884e-12,4.8752443e-11,1.2439579e-09,1.1085834e-09,1.7713499e-10,1.2002586e-10,2.596245e-11,3.9767942e-10,1.4775386e-09
410000,1.9978923e-09,3.4910182e-11,1.0428686e-11,1.5907176e-12,3.5936462e-11,1.2713876e-09,1.1257463e-09,1.5879495e-10,1.4476889e-10,2.999836e-11,3.338904e-10,1.4955721e-09
420000,2.014421e-09,3.474237e-11,1.1081726e-11,1.6048969e-12,3.953421e-11,1.3109784e-09,1.1285769e-09,1.457923e-10,1.4586618e-10,2.9883433e-11,3.4458877e-10,1.5107009e-09
430000,2.0237159e-09,3.7001083e-11,1.4207669e-11,2.6201489e-12,4.8904627e-11,1.3114438e-09,1.1399549e-09,1.6475718e-10,1.6635697e-10,3.6659776e-11,3.7751494e-10,1.4930339e-09
440000,2.0269102e-09,3.7469642e-11,1.2580077e-11,2.3600863e-12,5.129529e-11,1.3344211e-09,1.1589589e-09,1.763885e-10,1.460136e-10,3.3042864e-11,3.961924e-10,1.4989384e-09
