meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.0213296e-10,0.0,0.0,0.0,0.0,0.0,3.4360595e-10,0.0,0.0,0.0,0.0,0.0
10000,8.06654e-10,7.939893e-12,0.0,0.0,1.4054576e-11,0.0,5.389626e-10,1.3260688e-10,0.0,0.0,2.4013044e-10,0.0
20000,8.591279e-10,2.4567638e-11,4.396551e-12,9.132544e-13,4.592149e-11,1.8976567e-12,6.3209177e-10,2.3475652e-10,1.2329865e-10,2.561186e-11,4.2742243e-10,7.5286416e-11
30000,9.120452e-10,3.54099e-11,1.0796725e-11,2.2275445e-12,6.725384e-11,1.479267e-11,6.849981e-10,2.8034347e-10,1.9225777e-10,3.9930118e-11,5.117367e-10,2.097042e-10
40000,9.439505e-10,5.2030234e-11,1.662893e-11,3.4295245e-12,9.861226e-11,2.4960159e-11,7.261266e-10,3.378493e-10,2.383442e-10,4.949604e-11,6.165225e-10,2.7161917e-10
50000,1.0049344e-09,6.180431e-11,1.8903544e-11,3.897453e-12,1.1516655e-10,5.3636408e-11,7.540989e-10,3.65812e-10,2.5396207e-10,5.2733474e-11,6.650858e-10,3.939763e-10
60000,1.0281644e-09,5.958608e-11,2.1699907e-11,4.609553e-12,1.1169982e-10,6.940552e-11,7.8601614e-10,3.5728911e-10,2.65695e-10,5.687465e-11,6.520476e-10,4.4918586e-10
70000,1.0882976e-09,7.141278e-11,4.3037848e-11,8.9793025e-12,1.4442302e-10,9.9762566e-11,8.035259e-10,3.9180523e-10,3.7913517e-10,7.953144e-11,7.4145634e-10,5.3405164e-10
80000,1.1228432e-09,8.119593e-11,2.7477787e-11,5.5897995e-12,1.5084427e-10,1.4883206e-10,8.266675e-10,4.103786e-10,3.0322475e-10,6.293039e-11,7.5522527e-10,6.4230643e-10
90000,1.1642034e-09,8.428227e-11,3.9012165e-11,8.133677e-12,1.654868e-10,1.8902784e-10,8.490565e-10,4.1614856e-10,3.681363e-10,7.883848e-11,7.9506296e-10,7.170813e-10
100000,1.208176e-09,9.48745e-11,3.0991366e-11,6.135572e-12,1.7457549e-10,2.1417276e-10,8.550688e-10,4.403144e-10,3.1632796e-10,6.549441e-11,8.1110596e-10,7.6098544e-10
110000,1.2204714e-09,1.02940524e-10,2.1726433e-11,4.3001345e-12,1.8603978e-10,2.5342278e-10,8.796458e-10,4.528164e-10,2.6505614e-10,5.494875e-11,8.404323e-10,8.231728e-10
120000,1.2778197e-09,9.945921e-11,1.6504687e-11,3.433069e-12,1.787254e-10,2.5925553e-10,8.8884006e-10,4.4213813e-10,2.3009719e-10,4.9041455e-11,8.2709484e-10,8.283365e-10
130000,1.3145783e-09,1.1015208e-10,2.4007681e-11,4.837705e-12,2.0115383e-10,2.5828928e-10,9.0399493e-10,4.6748455e-10,2.7945532e-10,5.833444e-11,8.7104635e-10,8.253243e-10
140000,1.3488642e-09,1.1368683e-10,2.9167443e-11,6.032053e-12,2.0317868e-10,2.996378e-10,9.12219e-10,4.7434834e-10,3.0684502e-10,6.478558e-11,8.840959e-10,8.751847e-10
150000,1.4033115e-09,1.13489745e-10,3.4782732e-11,7.1376967e-12,2.0509107e-10,2.889286e-10,9.2224917e-10,4.795961e-10,3.3328026e-10,7.0154264e-11,9.067066e-10,8.5931157e-10
160000,1.4505253e-09,1.1180717e-10,3.886266e-11,7.765979e-12,1.979301e-10,2.9707153e-10,9.2986596e-10,4.695992e-10,3.5545492e-10,7.3752476e-11,8.680064e-10,8.6426716e-10
170000,1.5059924e-09,1.1109636e-10,1.7131433e-11,3.3096553e-12,1.9026916e-10,3.1519545e-10,9.372604e-10,4.6267035e-10,2.3177218e-10,4.801981e-11,8.6393137e-10,8.892388e-10
180000,1.5647704e-09,9.7926056e-11,2.1416861e-11,4.289055e-12,1.8116307e-10,3.14523e-10,9.374422e-10,4.300067e-10,2.5797997e-10,5.4620503e-11,8.36608e-10,8.8355206e-10
190000,1.6030144e-09,1.041038e-10,1.9027396e-11,3.7682414e-12,1.7933303e-10,3.4122363e-10,9.421173e-10,4.4450815e-10,2.3661945e-10,5.050115e-11,8.243051e-10,9.174764e-10
200000,1.6491957e-09,1.0009998e-10,2.3938412e-11,5.023204e-12,1.7651003e-10,2.996593e-10,9.477997e-10,4.2910345e-10,2.753394e-10,6.163045e-11,8.257593e-10,8.5732055e-10
210000,1.6964546e-09,8.4465365e-11,2.8734896e-11,5.5334747e-12,1.5078502e-10,3.168214e-10,9.506187e-10,3.8564127e-10,2.9826897e-10,6.1850115e-11,7.484918e-10,8.80093e-10
220000,1.7353255e-09,8.8232394e-11,2.4471659e-11,5.0985787e-12,1.6588544e-10,3.3017092e-10,9.584163e-10,3.884405e-10,2.7237423e-10,5.831446e-11,7.99475e-10,8.945198e-10
230000,1.7926488e-09,7.852591e-11,1.9722e-11,4.0404984e-12,1.35715e-10,3.2251357e-10,9.530264e-10,3.650204e-10,2.3485475e-10,5.147817e-11,7.16426e-10,8.7299495e-10
240000,1.8445816e-09,8.177373e-11,2.4989441e-11,4.961539e-12,1.3939216e-10,3.1944286e-10,9.491232e-10,3.7331538e-10,2.7612082e-10,5.7980006e-11,7.306936e-10,8.6710356e-10
250000,1.8720008e-09,8.511523e-11,1.5589372e-11,2.806121e-12,1.4995832e-10,3.345195e-10,9.646978e-10,3.820052e-10,2.0746187e-10,4.2991888e-11,7.6372747e-10,8.8050817e-10
260000,1.9210888e-09,8.245295e-11,1.2619717e-11,2.2032322e-12,1.3732292e-10,3.340244e-10,9.639463e-10,3.7288497e-10,1.8699775e-10,3.8719073e-11,7.2121914e-10,8.849148e-10
270000,1.9634732e-09,7.680912e-11,2.621316e-11,5.171155e-12,1.3439957e-10,3.405044e-10,9.559049e-10,3.58267e-10,2.80183e-10,5.876704e-11,7.0051437e-10,8.7729674e-10
280000,1.9838693e-09,8.120293e-11,1.5825462e-11,2.8856687e-12,1.4097397e-10,3.913783e-10,9.70071e-10,3.6440048e-10,2.0917494e-10,4.3374023e-11,7.2387224e-10,9.499854e-10
290000,2.0507813e-09,8.006298e-11,8.473051e-12,1.2486884e-12,1.2567739e-10,3.4311062e-10,9.610551e-10,3.592735e-10,1.3510547e-10,2.7882674e-11,6.884051e-10,8.8146934e-10
300000,2.0684705e-09,7.762447e-11,2.2177633e-11,4.461235e-12,1.3253887e-10,3.2028996e-10,9.772667e-10,3.4981792e-10,2.4173036e-10,5.342744e-11,6.974596e-10,8.4104484e-10
310000,2.0941389e-09,6.6291764e-11,7.482279e-12,1.3591901e-12,1.1354605e-10,3.4661427e-10,9.740433e-10,3.1114614e-10,1.03046384e-10,2.6023806e-11,6.5805217e-10,8.763476e-10
320000,2.1394688e-09,6.526862e-11,8.261058e-12,1.2406287e-12,1.0289606e-10,3.4476455e-10,9.702422e-10,3.048711e-10,1.3475546e-10,2.791183e-11,6.3743255e-10,8.738066e-10
330000,2.1687552e-09,5.686351e-11,1.4121444e-11,2.4094385e-12,9.005636e-11,3.3720382e-10,9.750911e-10,2.8152916e-10,1.915506e-10,3.948006e-11,5.7042543e-10,8.6480834e-10
340000,2.1972983e-09,5.7132542e-11,2.231303e-11,4.551456e-12,8.650767e-11,3.3614556e-10,9.813158e-10,2.7987368e-10,2.5185132e-10,5.3983075e-11,5.5082594e-10,8.4972746e-10
350000,2.219992e-09,5.6331818e-11,2.1365082e-11,3.963933e-12,8.387172e-11,3.684965e-10,9.935538e-10,2.6836097e-10,2.5146482e-10,5.2215586e-11,5.403562e-10,8.904473e-10
360000,2.2793514e-09,4.52978e-11,1.1791088e-11,2.1073824e-12,6.716882e-11,3.5973347e-10,9.770976e-10,2.2074666e-10,1.6836608e-10,3.523632e-11,4.756998e-10,8.8263363e-10
370000,2.3087188e-09,4.7479347e-11,6.1695675e-12,7.5346646e-13,7.256694e-11,3.7077333e-10,9.841804e-10,2.3241285e-10,9.812313e-11,2.016423e-11,5.0823257e-10,8.9310875e-10
380000,2.330101e-09,4.9246003e-11,1.3806546e-11,2.6392564e-12,8.094571e-11,3.7015188e-10,9.939967e-10,2.4029087e-10,1.7538361e-10,3.9505888e-11,5.215876e-10,8.867952e-10
390000,2.3737978e-09,4.9570854e-11,9.5751905e-12,1.4287187e-12,6.704186e-11,3.8081213e-10,9.867137e-10,2.4132094e-10,1.3805763e-10,2.8538411e-11,4.879806e-10,8.941169e-10
