mcsteps,1,2,3,4,5,6,7,8,9,10
0,996.0,1055.0,953.0,110.0,27.0,0.0,139.0,0.0,0.0,28.0
10000,996.0,972.0,818.0,110.0,51.0,0.0,213.0,16.0,3.0,28.0
20000,996.0,901.0,675.0,109.0,71.0,0.0,297.0,21.0,20.0,29.0
30000,996.0,849.0,552.0,108.0,83.0,0.0,341.0,33.0,29.0,30.0
40000,996.0,760.0,479.0,108.0,101.0,0.0,345.0,41.0,41.0,30.0
50000,996.0,690.0,404.0,108.0,122.0,0.0,350.0,35.0,47.0,30.0
60000,996.0,634.0,334.0,108.0,130.0,0.0,347.0,43.0,47.0,30.0
70000,996.0,566.0,271.0,108.0,144.0,1.0,349.0,34.0,96.0,30.0
80000,996.0,497.0,222.0,108.0,144.0,1.0,341.0,29.0,91.0,30.0
90000,996.0,457.0,183.0,108.0,149.0,0.0,325.0,34.0,81.0,30.0
100000,996.0,451.0,247.0,118.0,150.0,0.0,316.0,35.0,83.0,33.0
110000,996.0,419.0,195.0,118.0,153.0,0.0,310.0,37.0,88.0,33.0
120000,996.0,381.0,154.0,118.0,149.0,2.0,289.0,38.0,90.0,33.0
130000,996.0,347.0,126.0,117.0,152.0,3.0,268.0,33.0,139.0,34.0
140000,996.0,318.0,103.0,117.0,149.0,3.0,243.0,33.0,135.0,34.0
150000,996.0,291.0,84.0,117.0,150.0,3.0,230.0,23.0,127.0,34.0
160000,996.0,253.0,62.0,117.0,150.0,3.0,217.0,25.0,109.0,34.0
170000,996.0,231.0,55.0,116.0,128.0,2.0,184.0,29.0,101.0,35.0
180000,996.0,204.0,45.0,115.0,119.0,1.0,157.0,26.0,139.0,36.0
190000,996.0,168.0,37.0,114.0,106.0,1.0,141.0,14.0,136.0,37.0
200000,995.0,169.0,110.0,123.0,94.0,2.0,143.0,18.0,126.0,41.0
210000,995.0,155.0,88.0,123.0,95.0,2.0,144.0,16.0,114.0,41.0
220000,995.0,141.0,65.0,123.0,91.0,1.0,137.0,18.0,95.0,41.0
230000,995.0,126.0,47.0,123.0,91.0,1.0,115.0,19.0,128.0,41.0
240000,995.0,116.0,41.0,123.0,84.0,1.0,92.0,22.0,117.0,41.0
250000,995.0,105.0,32.0,123.0,75.0,2.0,83.0,14.0,121.0,41.0
260000,995.0,99.0,28.0,122.0,67.0,2.0,71.0,8.0,120.0,42.0
270000,995.0,84.0,21.0,122.0,58.0,3.0,60.0,9.0,134.0,42.0
280000,995.0,72.0,14.0,122.0,51.0,1.0,52.0,8.0,129.0,42.0
290000,995.0,62.0,13.0,122.0,44.0,0.0,49.0,2.0,106.0,42.0
300000,995.0,65.0,84.0,130.0,41.0,0.0,68.0,9.0,85.0,47.0
310000,995.0,61.0,62.0,130.0,42.0,0.0,74.0,11.0,71.0,47.0
320000,995.0,51.0,42.0,129.0,40.0,0.0,79.0,10.0,84.0,48.0
330000,995.0,45.0,34.0,129.0,44.0,0.0,70.0,12.0,77.0,48.0
340000,995.0,41.0,27.0,128.0,40.0,0.0,66.0,7.0,79.0,49.0
350000,995.0,33.0,21.0,128.0,41.0,0.0,57.0,8.0,77.0,49.0
360000,995.0,29.0,15.0,127.0,38.0,0.0,54.0,7.0,87.0,50.0
370000,995.0,23.0,11.0,126.0,35.0,0.0,43.0,6.0,91.0,51.0
380000,995.0,20.0,9.0,125.0,30.0,0.0,36.0,6.0,97.0,52.0
390000,995.0,14.0,5.0,125.0,24.0,0.0,36.0,3.0,92.0,52.0
400000,995.0,23.0,79.0,135.0,21.0,0.0,54.0,4.0,98.0,55.0
410000,995.0,18.0,53.0,135.0,22.0,0.0,63.0,10.0,91.0,55.0
420000,995.0,16.0,40.0,134.0,18.0,0.0,62.0,6.0,95.0,56.0
430000,995.0,12.0,30.0,134.0,17.0,0.0,58.0,10.0,105.0,56.0
440000,995.0,10.0,17.0,134.0,15.0,0.0,53.0,9.0,104.0,56.0
450000,995.0,9.0,15.0,134.0,14.0,0.0,48.0,4.0,104.0,56.0
460000,995.0,7.0,12.0,134.0,13.0,0.0,36.0,11.0,101.0,56.0
470000,995.0,6.0,8.0,133.0,13.0,0.0,34.0,4.0,114.0,57.0
480000,995.0,4.0,7.0,133.0,9.0,0.0,30.0,2.0,107.0,57.0
490000,995.0,3.0,3.0,133.0,8.0,0.0,25.0,7.0,101.0,57.0
500000,995.0,11.0,74.0,142.0,9.0,0.0,50.0,2.0,110.0,61.0
510000,995.0,9.0,54.0,141.0,8.0,0.0,54.0,7.0,109.0,62.0
520000,995.0,9.0,40.0,140.0,7.0,0.0,57.0,7.0,111.0,63.0
530000,995.0,6.0,28.0,137.0,8.0,0.0,49.0,10.0,122.0,66.0
540000,995.0,6.0,19.0,135.0,6.0,0.0,49.0,7.0,127.0,68.0
550000,995.0,5.0,15.0,135.0,5.0,0.0,39.0,9.0,122.0,68.0
560000,995.0,4.0,11.0,133.0,4.0,0.0,34.0,5.0,134.0,70.0
570000,995.0,4.0,10.0,133.0,4.0,0.0,31.0,4.0,129.0,70.0
580000,995.0,4.0,5.0,133.0,3.0,0.0,26.0,7.0,120.0,70.0
590000,995.0,3.0,4.0,131.0,4.0,0.0,21.0,4.0,129.0,72.0
600000,995.0,13.0,73.0,140.0,3.0,0.0,47.0,5.0,121.0,76.0
610000,995.0,13.0,58.0,140.0,3.0,0.0,50.0,4.0,133.0,76.0
620000,995.0,9.0,34.0,140.0,4.0,0.0,60.0,8.0,134.0,76.0
630000,995.0,8.0,22.0,139.0,2.0,0.0,59.0,9.0,133.0,77.0
640000,995.0,6.0,18.0,137.0,4.0,0.0,46.0,7.0,150.0,79.0
650000,995.0,4.0,12.0,135.0,5.0,0.0,37.0,5.0,157.0,81.0
660000,995.0,4.0,8.0,135.0,5.0,0.0,31.0,4.0,168.0,81.0
670000,995.0,4.0,8.0,135.0,4.0,0.0,26.0,3.0,171.0,81.0
680000,995.0,3.0,7.0,135.0,3.0,0.0,19.0,4.0,169.0,81.0
690000,995.0,2.0,5.0,135.0,3.0,0.0,18.0,3.0,173.0,81.0
700000,995.0,12.0,74.0,145.0,2.0,0.0,44.0,3.0,173.0,84.0
710000,995.0,12.0,49.0,143.0,2.0,0.0,56.0,4.0,183.0,86.0
720000,995.0,10.0,33.0,142.0,1.0,0.0,51.0,7.0,187.0,87.0
730000,995.0,8.0,19.0,141.0,2.0,0.0,49.0,8.0,189.0,88.0
740000,995.0,8.0,18.0,138.0,2.0,0.0,39.0,8.0,200.0,91.0
750000,995.0,6.0,15.0,135.0,3.0,0.0,30.0,6.0,203.0,94.0
760000,995.0,6.0,12.0,132.0,3.0,0.0,26.0,3.0,212.0,97.0
770000,995.0,4.0,10.0,131.0,4.0,0.0,22.0,3.0,207.0,98.0
780000,995.0,4.0,7.0,130.0,4.0,0.0,18.0,2.0,212.0,99.0
