meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,6.999292e-10,0.0,0.0,0.0,0.0,0.0,3.4374337e-10,0.0,0.0,0.0,0.0,0.0
10000,8.114003e-10,7.837329e-12,0.0,0.0,1.4202787e-11,0.0,5.3586074e-10,1.3318072e-10,0.0,0.0,2.414474e-10,0.0
20000,8.744199e-10,1.6233683e-11,8.975425e-12,1.8643884e-12,3.2352548e-11,2.3781719e-23,6.203961e-10,1.9118535e-10,1.7605278e-10,3.6570063e-11,3.5119968e-10,8.2694236e-22
30000,9.249822e-10,2.3062113e-11,2.1831343e-12,4.5346019e-13,4.227892e-11,5.6536434e-12,6.7596195e-10,2.2703658e-10,8.691025e-11,1.8053182e-11,4.125462e-10,1.298652e-10
40000,9.560716e-10,3.98976e-11,1.4710986e-11,3.0548337e-12,7.7333195e-11,1.45151564e-11,7.159121e-10,2.9473174e-10,2.2516722e-10,4.677227e-11,5.45649e-10,2.0773225e-10
50000,9.939116e-10,5.638176e-11,3.3118085e-11,6.866324e-12,1.0941052e-10,4.2940828e-11,7.4863266e-10,3.4754796e-10,3.366622e-10,6.9932976e-11,6.368764e-10,3.550822e-10
60000,1.0399948e-09,7.4439975e-11,2.116109e-11,4.326587e-12,1.4031273e-10,8.1180125e-11,7.755607e-10,3.975712e-10,2.6743566e-10,5.553512e-11,7.3266376e-10,4.84353e-10
70000,1.073181e-09,7.012539e-11,3.7308996e-11,7.689664e-12,1.3461679e-10,1.2640458e-10,8.0168316e-10,3.850812e-10,3.560523e-10,7.391425e-11,7.065655e-10,5.968842e-10
80000,1.121198e-09,7.492184e-11,3.3394905e-11,6.8937187e-12,1.4385391e-10,1.587757e-10,8.159382e-10,3.964521e-10,3.3382683e-10,6.978306e-11,7.3676326e-10,6.659452e-10
90000,1.1657543e-09,8.052939e-11,3.0912904e-11,6.4564747e-12,1.5156337e-10,1.8628182e-10,8.3019014e-10,4.084611e-10,3.2175534e-10,6.762658e-11,7.70313e-10,7.1380135e-10
100000,1.1977678e-09,8.930514e-11,2.2991385e-11,4.7152044e-12,1.5999517e-10,2.353804e-10,8.435091e-10,4.303412e-10,2.7152472e-10,5.744388e-11,7.8082274e-10,7.9379187e-10
110000,1.2307794e-09,9.2746456e-11,4.2745658e-11,8.936517e-12,1.7392486e-10,2.506747e-10,8.61908e-10,4.3742457e-10,3.7220663e-10,7.8947675e-11,8.01542e-10,8.217637e-10
120000,1.2589018e-09,9.470606e-11,2.6265792e-11,5.5008606e-12,1.7533151e-10,3.184528e-10,8.79036e-10,4.3702378e-10,2.9382738e-10,6.2162823e-11,8.136191e-10,9.132354e-10
130000,1.2990641e-09,8.958997e-11,2.927924e-11,5.9995724e-12,1.5782511e-10,3.4564815e-10,8.899842e-10,4.203639e-10,3.0608602e-10,6.458885e-11,7.70038e-10,9.373367e-10
140000,1.3327345e-09,1.05906756e-10,3.0896844e-11,6.350117e-12,1.8893388e-10,3.837391e-10,8.990222e-10,4.590865e-10,3.1614553e-10,6.6558e-11,8.5297003e-10,9.848484e-10
150000,1.3529904e-09,1.09797164e-10,2.4437116e-11,5.051441e-12,1.8998891e-10,4.3817014e-10,9.190451e-10,4.5661638e-10,2.77358e-10,5.9096714e-11,8.4689383e-10,1.0400886e-09
160000,1.3668511e-09,1.1819427e-10,2.5897099e-11,5.6276086e-12,2.074993e-10,4.796287e-10,9.3118996e-10,4.759765e-10,2.8309863e-10,6.1772434e-11,8.848297e-10,1.0860464e-09
170000,1.4105339e-09,1.065157e-10,3.4174646e-11,7.103566e-12,1.8061828e-10,5.2685667e-10,9.363048e-10,4.4791149e-10,3.2311995e-10,6.912846e-11,8.333321e-10,1.119643e-09
180000,1.444437e-09,1.08351106e-10,1.9029053e-11,3.8234815e-12,1.8617179e-10,5.8910277e-10,9.411858e-10,4.4626935e-10,2.3893082e-10,5.062395e-11,8.3677537e-10,1.1753821e-09
190000,1.4802816e-09,1.0398749e-10,2.8210987e-11,5.8501004e-12,1.8640683e-10,6.011641e-10,9.534125e-10,4.3855686e-10,2.9353298e-10,6.2520884e-11,8.4609814e-10,1.1835948e-09
