mcsteps,1,2,3,4,5,6,7,8,9,10
0,994.0,1069.0,981.0,110.0,22.0,0.0,113.0,0.0,0.0,28.0
10000,994.0,990.0,832.0,110.0,36.0,0.0,210.0,10.0,4.0,28.0
20000,994.0,902.0,703.0,110.0,58.0,0.0,281.0,22.0,17.0,28.0
30000,994.0,829.0,589.0,110.0,78.0,0.0,321.0,40.0,43.0,28.0
40000,994.0,757.0,513.0,110.0,95.0,0.0,326.0,48.0,87.0,28.0
50000,994.0,698.0,433.0,110.0,108.0,0.0,329.0,48.0,143.0,28.0
60000,994.0,628.0,360.0,110.0,119.0,0.0,324.0,46.0,198.0,28.0
70000,994.0,570.0,291.0,110.0,127.0,0.0,328.0,38.0,248.0,28.0
80000,994.0,513.0,232.0,110.0,133.0,1.0,325.0,37.0,292.0,28.0
90000,994.0,461.0,187.0,109.0,139.0,1.0,323.0,29.0,338.0,29.0
100000,994.0,458.0,240.0,119.0,142.0,1.0,319.0,35.0,382.0,32.0
110000,994.0,425.0,204.0,118.0,143.0,1.0,318.0,21.0,424.0,33.0
120000,994.0,393.0,169.0,118.0,146.0,1.0,303.0,29.0,454.0,33.0
130000,994.0,362.0,143.0,118.0,150.0,0.0,279.0,35.0,493.0,33.0
140000,994.0,319.0,121.0,117.0,150.0,0.0,251.0,36.0,538.0,34.0
150000,994.0,287.0,103.0,117.0,140.0,0.0,230.0,27.0,582.0,34.0
160000,994.0,257.0,78.0,117.0,133.0,0.0,210.0,30.0,616.0,34.0
170000,994.0,234.0,63.0,115.0,115.0,0.0,191.0,20.0,653.0,36.0
180000,994.0,199.0,55.0,112.0,103.0,0.0,171.0,22.0,675.0,39.0
190000,994.0,173.0,42.0,112.0,89.0,1.0,158.0,20.0,699.0,39.0
200000,994.0,176.0,127.0,121.0,76.0,1.0,148.0,18.0,726.0,43.0
210000,994.0,157.0,97.0,118.0,78.0,1.0,155.0,13.0,751.0,46.0
220000,994.0,149.0,73.0,115.0,78.0,1.0,152.0,13.0,770.0,49.0
230000,994.0,130.0,60.0,114.0,82.0,1.0,136.0,19.0,787.0,50.0
240000,994.0,111.0,46.0,112.0,83.0,0.0,121.0,18.0,813.0,52.0
250000,994.0,96.0,35.0,112.0,78.0,0.0,112.0,13.0,837.0,52.0
260000,994.0,83.0,30.0,110.0,78.0,0.0,104.0,8.0,854.0,54.0
270000,994.0,63.0,22.0,107.0,81.0,0.0,86.0,16.0,871.0,57.0
280000,994.0,56.0,18.0,104.0,72.0,0.0,72.0,13.0,892.0,60.0
290000,994.0,50.0,15.0,103.0,64.0,0.0,61.0,8.0,910.0,61.0
300000,994.0,58.0,84.0,112.0,49.0,0.0,85.0,5.0,918.0,65.0
310000,994.0,49.0,65.0,111.0,48.0,0.0,91.0,6.0,926.0,66.0
320000,994.0,42.0,49.0,110.0,44.0,0.0,94.0,7.0,936.0,67.0
330000,994.0,37.0,37.0,106.0,43.0,0.0,89.0,10.0,948.0,71.0
340000,994.0,33.0,31.0,100.0,37.0,0.0,71.0,14.0,964.0,77.0
350000,994.0,27.0,23.0,97.0,31.0,0.0,64.0,10.0,981.0,80.0
360000,994.0,19.0,16.0,92.0,29.0,0.0,59.0,7.0,995.0,85.0
370000,994.0,15.0,15.0,89.0,22.0,0.0,49.0,7.0,1006.0,88.0
380000,994.0,13.0,9.0,85.0,17.0,0.0,42.0,7.0,1018.0,92.0
390000,994.0,10.0,5.0,82.0,16.0,0.0,37.0,6.0,1028.0,95.0
400000,994.0,19.0,83.0,83.0,11.0,0.0,52.0,5.0,1035.0,107.0
410000,994.0,19.0,63.0,82.0,10.0,0.0,58.0,6.0,1044.0,108.0
420000,994.0,18.0,52.0,80.0,9.0,0.0,53.0,8.0,1057.0,110.0
