mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
100000,188,57,0,2.346195e-09,8.032547e-17,8.284679e-25,7.5247984e-38,2.48e-43,4.657069e-14
100000,60,87,0,1.8380855e-09,8.232094e-15,2.933304e-26,2.524925e-39,7.9025167e-28,7.422222e-13
100000,284,319,0,2.1008033e-09,1.4085289e-24,0.0,0.0,0.0,0.0
100000,116,216,0,2.8488834e-09,2.9324173e-15,0.0,0.0,1.29133075e-36,0.0
100000,289,167,0,1.9273403e-09,1.7110773e-13,0.0,0.0,4.436361e-27,0.0
100000,200,229,0,1.7568519e-09,0.0,0.0,0.0,0.0,0.0
100000,242,216,0,1.999729e-09,8.192206e-16,0.0,0.0,5.366419e-32,0.0
100000,445,105,0,1.782132e-09,4.0341326e-14,0.0,0.0,2.8372899e-28,1.0863154e-30
100000,218,205,0,1.8221723e-09,1.8790534e-27,0.0,0.0,0.0,0.0
100000,255,358,0,1.6515898e-09,3.4096382e-28,0.0,0.0,0.0,0.0
100000,233,342,0,1.7878966e-09,3.0340354e-38,0.0,0.0,0.0,0.0
100000,198,365,0,2.2976427e-09,4.8107792e-29,7.93e-43,0.0,0.0,3.545513e-32
100000,367,174,0,1.8832833e-09,9.234603e-12,0.0,0.0,1.7381223e-16,1.2814983e-35
100000,319,145,0,1.7118146e-09,3.6187136e-12,0.0,0.0,2.4684525e-19,2.813634e-39
100000,430,209,0,1.7080335e-09,1.221996e-13,1.289e-42,0.0,1.5837599e-24,1.5951344e-12
100000,61,351,0,1.6637752e-09,3.1046955e-12,3.000783e-32,0.0,1.4229886e-20,4.0261556e-31
100000,254,89,0,1.7428354e-09,5.863903e-11,2.4386702e-23,3.6729673e-33,5.809632e-15,1.3207241e-19
100000,187,365,0,1.8239027e-09,2.249384e-20,2.2072522e-28,3.1007e-41,0.0,5.274657e-29
100000,258,332,0,1.7016429e-09,2.589824e-32,0.0,0.0,0.0,0.0
100000,380,75,0,1.882611e-09,9.49809e-18,4.205837e-34,0.0,1.47e-43,1.2153356e-12
