mcsteps,1,2,3,4,5,6,7,8,9,10
0,100.0,1072.0,969.0,110.0,26.0,0.0,125.0,0.0,0.0,28.0
10000,100.0,983.0,809.0,110.0,58.0,0.0,226.0,17.0,4.0,28.0
20000,100.0,910.0,684.0,110.0,77.0,0.0,279.0,25.0,22.0,28.0
30000,100.0,831.0,588.0,110.0,98.0,0.0,314.0,27.0,27.0,28.0
40000,100.0,745.0,488.0,109.0,108.0,0.0,321.0,48.0,31.0,29.0
50000,100.0,673.0,410.0,109.0,130.0,0.0,325.0,43.0,56.0,29.0
60000,100.0,620.0,344.0,109.0,138.0,0.0,334.0,31.0,47.0,29.0
70000,100.0,561.0,282.0,109.0,141.0,0.0,345.0,30.0,82.0,29.0
80000,100.0,487.0,229.0,109.0,156.0,1.0,329.0,39.0,75.0,29.0
90000,100.0,421.0,187.0,109.0,150.0,1.0,300.0,38.0,91.0,29.0
100000,100.0,413.0,245.0,118.0,153.0,1.0,302.0,31.0,97.0,33.0
110000,100.0,374.0,200.0,118.0,158.0,1.0,279.0,43.0,88.0,33.0
120000,100.0,329.0,165.0,117.0,155.0,2.0,262.0,33.0,143.0,34.0
130000,100.0,298.0,135.0,116.0,152.0,3.0,241.0,38.0,135.0,35.0
140000,100.0,274.0,114.0,116.0,145.0,2.0,222.0,32.0,136.0,35.0
150000,100.0,248.0,95.0,116.0,134.0,2.0,197.0,32.0,120.0,35.0
160000,100.0,222.0,74.0,116.0,125.0,2.0,182.0,21.0,123.0,35.0
170000,100.0,188.0,58.0,116.0,115.0,1.0,176.0,16.0,149.0,35.0
180000,100.0,166.0,45.0,116.0,110.0,1.0,159.0,22.0,126.0,35.0
190000,100.0,148.0,38.0,114.0,103.0,0.0,144.0,15.0,116.0,37.0
200000,100.0,150.0,117.0,124.0,96.0,0.0,146.0,18.0,91.0,40.0
210000,100.0,143.0,82.0,124.0,86.0,1.0,146.0,22.0,88.0,40.0
220000,100.0,129.0,63.0,122.0,89.0,0.0,133.0,20.0,117.0,42.0
230000,100.0,114.0,41.0,121.0,85.0,0.0,126.0,18.0,125.0,43.0
240000,100.0,99.0,33.0,121.0,84.0,0.0,113.0,13.0,120.0,43.0
250000,100.0,90.0,27.0,121.0,79.0,0.0,94.0,17.0,124.0,43.0
260000,100.0,77.0,20.0,121.0,70.0,0.0,86.0,6.0,127.0,43.0
270000,100.0,68.0,13.0,120.0,63.0,0.0,74.0,11.0,138.0,44.0
280000,100.0,54.0,9.0,120.0,58.0,0.0,69.0,6.0,123.0,44.0
290000,100.0,47.0,8.0,119.0,49.0,0.0,62.0,4.0,104.0,45.0
300000,100.0,53.0,90.0,129.0,39.0,0.0,69.0,8.0,87.0,48.0
310000,100.0,50.0,66.0,129.0,38.0,0.0,80.0,4.0,101.0,48.0
320000,100.0,46.0,48.0,129.0,39.0,0.0,77.0,13.0,91.0,48.0
330000,100.0,40.0,39.0,129.0,39.0,0.0,71.0,10.0,82.0,48.0
340000,100.0,34.0,36.0,128.0,30.0,1.0,60.0,9.0,85.0,49.0
350000,100.0,31.0,26.0,128.0,23.0,0.0,56.0,8.0,97.0,49.0
360000,100.0,28.0,20.0,128.0,24.0,0.0,52.0,5.0,96.0,49.0
370000,100.0,25.0,12.0,128.0,19.0,0.0,47.0,7.0,94.0,49.0
380000,100.0,22.0,11.0,128.0,15.0,0.0,38.0,7.0,104.0,49.0
390000,100.0,17.0,7.0,125.0,14.0,0.0,32.0,7.0,107.0,52.0
400000,100.0,26.0,78.0,135.0,12.0,0.0,57.0,1.0,103.0,55.0
410000,100.0,22.0,54.0,134.0,15.0,0.0,67.0,6.0,98.0,56.0
420000,100.0,18.0,44.0,133.0,16.0,1.0,59.0,9.0,110.0,57.0
430000,100.0,17.0,35.0,133.0,13.0,1.0,51.0,10.0,109.0,57.0
440000,100.0,17.0,28.0,133.0,12.0,1.0,45.0,9.0,107.0,57.0
450000,100.0,14.0,20.0,133.0,12.0,1.0,42.0,8.0,118.0,57.0
460000,100.0,12.0,17.0,132.0,11.0,1.0,40.0,5.0,114.0,58.0
470000,100.0,12.0,11.0,132.0,8.0,1.0,34.0,6.0,111.0,58.0
480000,100.0,10.0,9.0,132.0,8.0,1.0,26.0,7.0,120.0,58.0
490000,100.0,9.0,8.0,131.0,7.0,0.0,21.0,4.0,121.0,59.0
500000,100.0,17.0,79.0,140.0,7.0,0.0,46.0,3.0,116.0,63.0
510000,100.0,17.0,57.0,139.0,6.0,0.0,54.0,8.0,121.0,64.0
520000,100.0,14.0,46.0,137.0,6.0,0.0,49.0,6.0,126.0,66.0
530000,100.0,11.0,33.0,135.0,8.0,0.0,50.0,3.0,129.0,68.0
540000,100.0,9.0,25.0,135.0,9.0,0.0,44.0,11.0,135.0,68.0
550000,100.0,8.0,17.0,133.0,8.0,0.0,39.0,8.0,145.0,70.0
560000,100.0,7.0,12.0,133.0,6.0,0.0,33.0,8.0,144.0,70.0
570000,100.0,5.0,5.0,132.0,7.0,0.0,34.0,6.0,152.0,71.0
580000,100.0,4.0,2.0,131.0,7.0,0.0,31.0,3.0,145.0,72.0
590000,100.0,4.0,1.0,127.0,5.0,0.0,28.0,3.0,137.0,76.0
600000,100.0,14.0,71.0,134.0,5.0,0.0,53.0,3.0,142.0,82.0
610000,100.0,14.0,50.0,131.0,3.0,0.0,64.0,1.0,140.0,85.0
620000,100.0,13.0,39.0,130.0,2.0,0.0,61.0,7.0,146.0,86.0
630000,100.0,11.0,26.0,129.0,2.0,0.0,57.0,3.0,156.0,87.0
640000,100.0,11.0,18.0,128.0,2.0,0.0,53.0,8.0,153.0,88.0
650000,100.0,8.0,12.0,125.0,3.0,0.0,43.0,4.0,171.0,91.0
660000,100.0,8.0,10.0,125.0,3.0,0.0,30.0,8.0,173.0,91.0
670000,100.0,7.0,7.0,122.0,2.0,0.0,25.0,6.0,182.0,94.0
680000,100.0,5.0,4.0,122.0,3.0,0.0,22.0,4.0,182.0,94.0
690000,100.0,5.0,4.0,122.0,3.0,0.0,15.0,6.0,187.0,94.0
700000,100.0,13.0,71.0,131.0,4.0,0.0,45.0,1.0,190.0,98.0
710000,100.0,10.0,56.0,130.0,7.0,0.0,50.0,5.0,195.0,99.0
720000,100.0,9.0,40.0,130.0,8.0,0.0,49.0,8.0,201.0,99.0
730000,100.0,8.0,30.0,130.0,8.0,0.0,48.0,4.0,200.0,99.0
740000,100.0,8.0,23.0,129.0,8.0,0.0,48.0,6.0,205.0,100.0
750000,100.0,7.0,20.0,128.0,7.0,0.0,42.0,6.0,201.0,101.0
760000,100.0,6.0,14.0,126.0,8.0,0.0,34.0,9.0,211.0,103.0
770000,100.0,6.0,13.0,125.0,8.0,0.0,32.0,0.0,217.0,104.0
780000,100.0,6.0,12.0,122.0,8.0,0.0,28.0,3.0,219.0,107.0
790000,100.0,5.0,11.0,119.0,6.0,0.0,22.0,4.0,210.0,110.0
800000,100.0,14.0,79.0,125.0,7.0,0.0,51.0,2.0,215.0,117.0
810000,100.0,14.0,61.0,125.0,6.0,0.0,50.0,9.0,211.0,117.0
820000,100.0,12.0,49.0,121.0,6.0,0.0,49.0,4.0,227.0,121.0
830000,100.0,11.0,37.0,118.0,6.0,0.0,45.0,3.0,232.0,124.0
840000,100.0,11.0,31.0,115.0,6.0,0.0,42.0,3.0,239.0,127.0
850000,100.0,10.0,26.0,111.0,5.0,0.0,42.0,3.0,235.0,131.0
860000,100.0,9.0,24.0,110.0,4.0,0.0,32.0,5.0,245.0,132.0
870000,100.0,9.0,17.0,107.0,3.0,0.0,30.0,5.0,254.0,135.0
880000,100.0,8.0,12.0,101.0,3.0,0.0,29.0,2.0,258.0,141.0
890000,100.0,8.0,9.0,101.0,3.0,0.0,27.0,2.0,263.0,141.0
900000,100.0,18.0,87.0,109.0,2.0,0.0,45.0,1.0,262.0,146.0
910000,100.0,18.0,57.0,105.0,2.0,0.0,60.0,5.0,267.0,150.0
920000,100.0,18.0,44.0,103.0,2.0,0.0,56.0,9.0,270.0,152.0
930000,100.0,14.0,27.0,103.0,1.0,0.0,57.0,6.0,285.0,152.0
940000,100.0,12.0,21.0,102.0,1.0,0.0,51.0,7.0,295.0,153.0
950000,100.0,11.0,15.0,100.0,1.0,0.0,42.0,6.0,304.0,155.0
960000,100.0,8.0,11.0,97.0,2.0,0.0,40.0,5.0,311.0,158.0
970000,100.0,8.0,9.0,95.0,2.0,0.0,31.0,6.0,303.0,160.0
980000,100.0,5.0,6.0,94.0,3.0,0.0,22.0,6.0,313.0,161.0
990000,100.0,3.0,4.0,93.0,4.0,0.0,19.0,4.0,320.0,162.0
1000000,100.0,12.0,80.0,102.0,5.0,0.0,38.0,2.0,320.0,165.0
