mcsteps,1,2,3,4,5,6,7,8,9,10
0,998.0,1066.0,975.0,110.0,30.0,0.0,114.0,0.0,0.0,28.0
10000,998.0,989.0,809.0,110.0,52.0,0.0,221.0,15.0,2.0,28.0
20000,998.0,918.0,670.0,110.0,73.0,0.0,292.0,20.0,22.0,28.0
30000,998.0,847.0,555.0,109.0,98.0,0.0,341.0,34.0,47.0,29.0
40000,998.0,784.0,462.0,109.0,108.0,0.0,354.0,41.0,85.0,29.0
50000,998.0,713.0,386.0,109.0,120.0,0.0,351.0,49.0,132.0,29.0
60000,998.0,648.0,326.0,109.0,125.0,0.0,354.0,38.0,186.0,29.0
70000,998.0,587.0,259.0,109.0,140.0,0.0,353.0,40.0,233.0,29.0
80000,998.0,523.0,215.0,109.0,146.0,0.0,326.0,54.0,278.0,29.0
90000,998.0,454.0,173.0,108.0,148.0,0.0,297.0,47.0,339.0,30.0
100000,998.0,446.0,230.0,118.0,155.0,0.0,303.0,32.0,391.0,33.0
110000,998.0,411.0,191.0,118.0,167.0,0.0,286.0,39.0,435.0,33.0
120000,998.0,373.0,152.0,118.0,169.0,0.0,263.0,37.0,487.0,33.0
130000,998.0,342.0,129.0,118.0,167.0,0.0,235.0,35.0,534.0,33.0
140000,998.0,316.0,117.0,118.0,153.0,0.0,202.0,33.0,578.0,33.0
150000,998.0,284.0,100.0,118.0,146.0,0.0,186.0,24.0,615.0,33.0
160000,998.0,260.0,74.0,117.0,129.0,0.0,181.0,21.0,642.0,34.0
170000,998.0,235.0,59.0,115.0,119.0,0.0,155.0,25.0,672.0,36.0
180000,998.0,211.0,43.0,114.0,106.0,0.0,138.0,22.0,702.0,37.0
190000,998.0,180.0,35.0,113.0,96.0,0.0,129.0,10.0,729.0,38.0
200000,998.0,182.0,117.0,122.0,85.0,0.0,125.0,14.0,746.0,42.0
210000,998.0,167.0,87.0,121.0,84.0,0.0,130.0,16.0,765.0,43.0
220000,998.0,146.0,71.0,119.0,92.0,0.0,119.0,16.0,788.0,45.0
230000,998.0,132.0,58.0,116.0,93.0,0.0,114.0,16.0,805.0,48.0
240000,998.0,120.0,42.0,114.0,90.0,0.0,97.0,20.0,830.0,50.0
250000,998.0,98.0,34.0,113.0,96.0,0.0,82.0,15.0,855.0,51.0
260000,998.0,86.0,23.0,113.0,90.0,0.0,72.0,13.0,874.0,51.0
270000,998.0,72.0,19.0,111.0,86.0,0.0,65.0,6.0,891.0,53.0
280000,998.0,64.0,14.0,109.0,77.0,0.0,58.0,6.0,902.0,55.0
290000,998.0,58.0,11.0,106.0,67.0,0.0,50.0,7.0,912.0,58.0
300000,998.0,65.0,92.0,112.0,58.0,0.0,57.0,9.0,921.0,65.0
310000,998.0,56.0,69.0,111.0,56.0,0.0,69.0,7.0,932.0,66.0
320000,998.0,50.0,47.0,109.0,50.0,1.0,75.0,5.0,942.0,68.0
330000,998.0,47.0,39.0,105.0,48.0,1.0,63.0,15.0,951.0,72.0
340000,998.0,41.0,26.0,102.0,48.0,0.0,61.0,7.0,972.0,75.0
350000,998.0,36.0,22.0,98.0,43.0,0.0,52.0,4.0,988.0,79.0
360000,998.0,33.0,17.0,95.0,38.0,1.0,44.0,12.0,992.0,82.0
370000,998.0,31.0,14.0,90.0,31.0,1.0,39.0,4.0,1008.0,87.0
380000,998.0,29.0,9.0,88.0,26.0,1.0,35.0,4.0,1015.0,89.0
390000,998.0,26.0,6.0,82.0,19.0,1.0,28.0,5.0,1022.0,95.0
400000,998.0,35.0,74.0,87.0,15.0,1.0,55.0,1.0,1031.0,103.0
410000,998.0,31.0,63.0,83.0,11.0,1.0,50.0,10.0,1037.0,107.0
420000,998.0,29.0,46.0,81.0,11.0,1.0,55.0,9.0,1050.0,109.0
430000,998.0,26.0,32.0,75.0,13.0,1.0,52.0,10.0,1065.0,115.0
440000,998.0,22.0,22.0,72.0,14.0,0.0,54.0,6.0,1077.0,118.0
450000,998.0,22.0,16.0,70.0,11.0,0.0,52.0,5.0,1086.0,120.0
460000,998.0,20.0,11.0,66.0,11.0,0.0,47.0,6.0,1095.0,124.0
470000,998.0,16.0,9.0,59.0,10.0,0.0,40.0,8.0,1102.0,131.0
480000,998.0,16.0,9.0,56.0,9.0,0.0,30.0,7.0,1113.0,134.0
490000,998.0,15.0,5.0,54.0,9.0,0.0,28.0,2.0,1124.0,136.0
500000,998.0,22.0,85.0,63.0,6.0,0.0,40.0,5.0,1127.0,140.0
510000,998.0,20.0,61.0,58.0,7.0,0.0,53.0,5.0,1136.0,145.0
520000,998.0,19.0,50.0,57.0,7.0,0.0,50.0,7.0,1148.0,146.0
530000,998.0,16.0,34.0,54.0,7.0,0.0,57.0,4.0,1158.0,149.0
540000,998.0,15.0,27.0,48.0,6.0,0.0,52.0,7.0,1165.0,155.0
550000,998.0,14.0,18.0,43.0,6.0,0.0,49.0,3.0,1179.0,160.0
560000,998.0,12.0,13.0,42.0,6.0,0.0,44.0,4.0,1186.0,161.0
570000,998.0,11.0,10.0,41.0,3.0,0.0,36.0,5.0,1195.0,162.0
580000,998.0,9.0,9.0,40.0,3.0,0.0,29.0,7.0,1201.0,163.0
590000,998.0,6.0,8.0,38.0,2.0,0.0,23.0,4.0,1211.0,165.0
600000,998.0,16.0,74.0,47.0,2.0,0.0,54.0,2.0,1216.0,169.0
610000,998.0,13.0,56.0,44.0,3.0,0.0,54.0,8.0,1227.0,172.0
620000,998.0,10.0,41.0,41.0,6.0,0.0,52.0,6.0,1243.0,175.0
630000,998.0,8.0,26.0,39.0,7.0,0.0,50.0,7.0,1257.0,177.0
640000,998.0,8.0,19.0,37.0,7.0,0.0,40.0,10.0,1269.0,179.0
650000,998.0,7.0,13.0,33.0,8.0,0.0,40.0,1.0,1282.0,183.0
660000,998.0,6.0,8.0,26.0,7.0,0.0,42.0,3.0,1283.0,190.0
670000,998.0,6.0,7.0,26.0,6.0,0.0,34.0,3.0,1292.0,190.0
680000,998.0,4.0,6.0,24.0,6.0,0.0,27.0,4.0,1298.0,192.0
690000,998.0,4.0,3.0,21.0,4.0,0.0,25.0,1.0,1305.0,195.0
700000,998.0,13.0,74.0,28.0,4.0,0.0,45.0,6.0,1309.0,199.0
710000,998.0,12.0,54.0,25.0,3.0,0.0,49.0,6.0,1321.0,202.0
720000,998.0,10.0,37.0,22.0,5.0,0.0,51.0,8.0,1333.0,205.0
730000,998.0,10.0,18.0,20.0,5.0,0.0,58.0,5.0,1347.0,207.0
740000,998.0,9.0,14.0,19.0,6.0,0.0,47.0,5.0,1362.0,208.0
750000,998.0,8.0,8.0,17.0,5.0,0.0,46.0,4.0,1370.0,210.0
760000,998.0,5.0,7.0,15.0,6.0,0.0,36.0,9.0,1376.0,212.0
770000,998.0,3.0,4.0,14.0,5.0,0.0,34.0,2.0,1388.0,213.0
780000,998.0,3.0,2.0,11.0,5.0,0.0,28.0,3.0,1395.0,216.0
790000,998.0,3.0,1.0,10.0,4.0,0.0,23.0,2.0,1402.0,217.0
800000,998.0,13.0,71.0,18.0,4.0,0.0,50.0,1.0,1406.0,222.0
810000,998.0,12.0,55.0,16.0,4.0,0.0,53.0,3.0,1415.0,224.0
820000,998.0,10.0,36.0,16.0,4.0,0.0,59.0,6.0,1421.0,224.0
830000,998.0,9.0,28.0,16.0,4.0,0.0,48.0,8.0,1437.0,224.0
840000,998.0,8.0,18.0,14.0,5.0,0.0,46.0,7.0,1449.0,226.0
850000,998.0,7.0,12.0,13.0,5.0,0.0,44.0,4.0,1458.0,227.0
860000,998.0,6.0,7.0,12.0,3.0,0.0,38.0,8.0,1464.0,228.0
870000,998.0,5.0,6.0,12.0,3.0,0.0,31.0,4.0,1476.0,228.0
880000,998.0,5.0,5.0,12.0,3.0,0.0,25.0,3.0,1484.0,228.0
890000,998.0,5.0,4.0,10.0,3.0,0.0,19.0,1.0,1493.0,230.0
900000,998.0,14.0,78.0,19.0,2.0,0.0,36.0,4.0,1499.0,234.0
910000,998.0,13.0,56.0,17.0,2.0,0.0,47.0,2.0,1509.0,236.0
920000,998.0,13.0,39.0,12.0,2.0,0.0,55.0,4.0,1514.0,241.0
930000,998.0,11.0,25.0,10.0,4.0,0.0,48.0,10.0,1526.0,243.0
940000,998.0,9.0,20.0,9.0,4.0,0.0,45.0,5.0,1539.0,244.0
950000,998.0,8.0,10.0,8.0,5.0,0.0,44.0,3.0,1549.0,245.0
960000,998.0,6.0,8.0,8.0,7.0,0.0,30.0,6.0,1561.0,245.0
970000,998.0,6.0,6.0,8.0,6.0,0.0,23.0,5.0,1571.0,245.0
980000,998.0,6.0,4.0,7.0,6.0,0.0,18.0,4.0,1579.0,246.0
990000,998.0,5.0,3.0,5.0,6.0,0.0,16.0,2.0,1584.0,248.0
1000000,998.0,14.0,74.0,12.0,5.0,0.0,39.0,3.0,1588.0,254.0
