meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.03429e-10,0.0,0.0,0.0,0.0,0.0,3.4470451e-10,0.0,0.0,0.0,0.0,0.0
10000,8.17482e-10,4.684358e-12,0.0,0.0,8.492388e-12,0.0,5.378541e-10,1.0305566e-10,0.0,0.0,1.8683258e-10,0.0
20000,8.7687013e-10,1.3240743e-11,4.4732347e-12,9.291833e-13,2.5436585e-11,1.9307698e-12,6.2607963e-10,1.7272636e-10,1.2436789e-10,2.5833963e-11,3.1575728e-10,7.593974e-11
30000,9.239679e-10,2.0214119e-11,4.33115e-12,8.99548e-13,3.7522905e-11,9.599928e-12,6.8308126e-10,2.1178707e-10,1.2237099e-10,2.541917e-11,3.8573186e-10,1.6716369e-10
40000,9.711434e-10,3.5005027e-11,1.9133735e-11,3.9711463e-12,6.953977e-11,2.044455e-11,7.195532e-10,2.791936e-10,2.5677746e-10,5.3294952e-11,5.125436e-10,2.4479352e-10
50000,9.946e-10,4.9074165e-11,2.7007188e-11,5.605338e-12,9.547338e-11,4.4903994e-11,7.5944523e-10,3.273406e-10,3.0446112e-10,6.324364e-11,5.9776295e-10,3.6315073e-10
60000,1.0344384e-09,5.864738e-11,2.8242861e-11,5.955588e-12,1.1494688e-10,6.299516e-11,7.8400103e-10,3.5274905e-10,3.089599e-10,6.5001e-11,6.5641453e-10,4.2358972e-10
70000,1.0769122e-09,5.5921507e-11,2.6860722e-11,5.5372235e-12,1.0875715e-10,8.8898035e-11,8.012892e-10,3.4938333e-10,3.0250197e-10,6.2833606e-11,6.5508493e-10,5.030478e-10
80000,1.1211138e-09,6.576651e-11,3.0273006e-11,6.365616e-12,1.258396e-10,1.3218779e-10,8.22742e-10,3.750078e-10,3.1720612e-10,6.694824e-11,6.861962e-10,6.06946e-10
90000,1.1773109e-09,6.8300206e-11,4.044084e-11,8.299405e-12,1.306589e-10,1.6791941e-10,8.310434e-10,3.8104622e-10,3.6922834e-10,7.666217e-11,6.9355094e-10,6.7665756e-10
100000,1.2125515e-09,7.744353e-11,3.758833e-11,7.807877e-12,1.5183611e-10,2.1778941e-10,8.4796997e-10,4.0644202e-10,3.5423878e-10,7.42981e-11,7.635471e-10,7.7145745e-10
110000,1.2243623e-09,9.4140584e-11,2.96626e-11,5.9712634e-12,1.7636398e-10,2.8346206e-10,8.6418833e-10,4.4139542e-10,3.1322017e-10,6.5000026e-11,8.261337e-10,8.652676e-10
120000,1.2416271e-09,9.031895e-11,2.9967646e-11,6.2332296e-12,1.680103e-10,3.3259853e-10,8.8418034e-10,4.2684184e-10,3.1029224e-10,6.572557e-11,7.9392637e-10,9.2915015e-10
130000,1.2714334e-09,9.95075e-11,2.7525161e-11,5.51181e-12,1.8177759e-10,3.631859e-10,9.002005e-10,4.5092616e-10,2.9795902e-10,6.222607e-11,8.2925317e-10,9.652262e-10
140000,1.3134405e-09,1.05267975e-10,3.2878252e-11,6.4289095e-12,1.905543e-10,4.2314702e-10,9.0111213e-10,4.6090576e-10,3.180939e-10,6.665582e-11,8.4584234e-10,1.0251671e-09
150000,1.3348215e-09,1.12146605e-10,2.170102e-11,4.534605e-12,2.0212271e-10,4.6748627e-10,9.24288e-10,4.721684e-10,2.5747254e-10,5.5779933e-11,8.7427116e-10,1.0705419e-09
160000,1.3879319e-09,9.45352e-11,2.298043e-11,4.735869e-12,1.6475146e-10,4.9866283e-10,9.278901e-10,4.3146717e-10,2.6187302e-10,5.6669155e-11,7.911162e-10,1.0974684e-09
170000,1.40735e-09,9.226028e-11,2.0886797e-11,4.4348596e-12,1.5864941e-10,5.5387e-10,9.391624e-10,4.203573e-10,2.4511024e-10,5.444342e-11,7.791067e-10,1.1352549e-09
180000,1.4602545e-09,8.052641e-11,2.4975069e-11,5.1696668e-12,1.408675e-10,5.6962235e-10,9.459372e-10,3.8660516e-10,2.732309e-10,5.910508e-11,7.307736e-10,1.1544439e-09
190000,1.4801916e-09,7.616032e-11,2.5023435e-11,4.8774136e-12,1.338737e-10,6.355745e-10,9.628283e-10,3.7498643e-10,2.7095237e-10,5.7210535e-11,7.1361217e-10,1.2078222e-09
200000,1.513385e-09,6.827385e-11,1.2411694e-11,2.4365787e-12,1.1565451e-10,6.4883454e-10,9.670078e-10,3.4661882e-10,1.7342526e-10,3.8741572e-11,6.676387e-10,1.2223393e-09
210000,1.5324981e-09,6.424941e-11,2.0514647e-11,4.183308e-12,1.0574358e-10,6.7554734e-10,9.748163e-10,3.3290087e-10,2.4158855e-10,5.21091e-11,6.2992966e-10,1.2374373e-09
220000,1.5757262e-09,7.0875514e-11,1.8850407e-11,3.831193e-12,1.196562e-10,7.155446e-10,9.72208e-10,3.5245412e-10,2.2958545e-10,4.968415e-11,6.8821016e-10,1.2597744e-09
230000,1.5893294e-09,6.915577e-11,1.22277076e-11,2.4772979e-12,1.12003795e-10,7.6785905e-10,9.827751e-10,3.4705264e-10,1.7163018e-10,3.822424e-11,6.540166e-10,1.3086341e-09
240000,1.6182236e-09,7.260216e-11,1.6255103e-11,3.268732e-12,1.14539954e-10,7.77756e-10,9.873867e-10,3.485617e-10,2.1175735e-10,4.8148437e-11,6.580598e-10,1.3097503e-09
