mcsteps,1,2,3,4,5,6,7,8,9,10
0,996.0,1056.0,960.0,110.0,34.0,0.0,134.0,0.0,0.0,28.0
10000,996.0,977.0,816.0,110.0,58.0,1.0,227.0,20.0,2.0,28.0
20000,996.0,902.0,682.0,110.0,84.0,1.0,291.0,26.0,29.0,28.0
30000,996.0,818.0,577.0,110.0,107.0,1.0,331.0,37.0,29.0,28.0
40000,996.0,733.0,509.0,110.0,122.0,1.0,344.0,34.0,42.0,28.0
50000,996.0,675.0,434.0,110.0,127.0,2.0,336.0,45.0,42.0,28.0
60000,996.0,608.0,354.0,110.0,141.0,2.0,345.0,39.0,49.0,28.0
70000,996.0,553.0,292.0,110.0,150.0,2.0,352.0,37.0,46.0,28.0
80000,996.0,505.0,228.0,110.0,155.0,2.0,345.0,42.0,92.0,28.0
90000,996.0,440.0,182.0,110.0,154.0,2.0,320.0,42.0,92.0,28.0
100000,996.0,435.0,241.0,120.0,159.0,2.0,321.0,34.0,94.0,31.0
110000,996.0,406.0,201.0,120.0,149.0,1.0,301.0,41.0,91.0,31.0
120000,996.0,374.0,177.0,120.0,144.0,1.0,272.0,37.0,96.0,31.0
130000,996.0,330.0,144.0,120.0,149.0,1.0,251.0,38.0,100.0,31.0
140000,996.0,289.0,121.0,120.0,148.0,1.0,216.0,41.0,147.0,31.0
150000,996.0,262.0,90.0,119.0,138.0,1.0,206.0,28.0,139.0,32.0
160000,996.0,226.0,64.0,119.0,132.0,1.0,184.0,34.0,129.0,32.0
170000,996.0,205.0,53.0,119.0,121.0,1.0,153.0,28.0,126.0,32.0
180000,996.0,185.0,44.0,119.0,120.0,1.0,131.0,21.0,117.0,32.0
190000,996.0,163.0,39.0,119.0,105.0,0.0,112.0,19.0,102.0,32.0
200000,996.0,164.0,120.0,129.0,91.0,0.0,120.0,8.0,124.0,35.0
210000,996.0,150.0,90.0,128.0,91.0,0.0,121.0,12.0,100.0,36.0
220000,996.0,136.0,64.0,125.0,89.0,0.0,116.0,19.0,81.0,39.0
230000,996.0,118.0,57.0,125.0,90.0,0.0,97.0,13.0,89.0,39.0
240000,996.0,103.0,44.0,124.0,89.0,0.0,92.0,10.0,84.0,40.0
250000,996.0,91.0,31.0,124.0,84.0,0.0,86.0,10.0,79.0,40.0
260000,996.0,80.0,19.0,124.0,74.0,0.0,84.0,8.0,94.0,40.0
270000,996.0,72.0,14.0,124.0,59.0,0.0,81.0,5.0,88.0,40.0
280000,996.0,59.0,11.0,124.0,49.0,0.0,76.0,4.0,67.0,40.0
290000,996.0,50.0,9.0,124.0,40.0,0.0,57.0,18.0,56.0,40.0
300000,996.0,54.0,82.0,134.0,41.0,0.0,74.0,8.0,76.0,43.0
310000,996.0,47.0,59.0,134.0,44.0,0.0,80.0,7.0,75.0,43.0
320000,996.0,44.0,45.0,133.0,44.0,0.0,77.0,12.0,70.0,44.0
330000,996.0,38.0,36.0,133.0,43.0,0.0,65.0,14.0,76.0,44.0
340000,996.0,35.0,26.0,132.0,37.0,0.0,55.0,13.0,86.0,45.0
350000,996.0,31.0,21.0,130.0,33.0,0.0,47.0,8.0,103.0,47.0
360000,996.0,29.0,16.0,130.0,30.0,0.0,41.0,10.0,106.0,47.0
370000,996.0,27.0,13.0,129.0,27.0,0.0,33.0,9.0,98.0,48.0
380000,996.0,23.0,9.0,129.0,25.0,0.0,29.0,4.0,97.0,48.0
390000,996.0,18.0,8.0,126.0,23.0,0.0,26.0,3.0,102.0,51.0
400000,996.0,26.0,78.0,136.0,21.0,0.0,52.0,3.0,96.0,54.0
410000,996.0,25.0,56.0,135.0,21.0,0.0,59.0,9.0,85.0,55.0
420000,996.0,21.0,41.0,134.0,17.0,0.0,54.0,11.0,81.0,56.0
430000,996.0,19.0,29.0,134.0,18.0,0.0,53.0,8.0,93.0,56.0
440000,996.0,16.0,21.0,133.0,19.0,0.0,52.0,6.0,87.0,57.0
450000,996.0,14.0,17.0,131.0,17.0,0.0,46.0,8.0,86.0,59.0
460000,996.0,10.0,12.0,131.0,15.0,0.0,35.0,8.0,89.0,59.0
470000,996.0,10.0,8.0,131.0,10.0,0.0,33.0,2.0,100.0,59.0
480000,996.0,8.0,4.0,131.0,8.0,0.0,26.0,7.0,91.0,59.0
490000,996.0,7.0,3.0,130.0,9.0,0.0,23.0,3.0,94.0,60.0
500000,996.0,15.0,80.0,140.0,8.0,0.0,37.0,3.0,103.0,63.0
510000,996.0,14.0,65.0,138.0,9.0,0.0,39.0,3.0,108.0,65.0
520000,996.0,12.0,45.0,138.0,9.0,0.0,51.0,5.0,108.0,65.0
530000,996.0,12.0,37.0,136.0,7.0,0.0,51.0,5.0,101.0,67.0
540000,996.0,10.0,25.0,136.0,8.0,0.0,49.0,9.0,110.0,67.0
550000,996.0,10.0,17.0,133.0,8.0,0.0,51.0,3.0,109.0,70.0
560000,996.0,8.0,15.0,133.0,9.0,0.0,39.0,9.0,105.0,70.0
570000,996.0,6.0,13.0,132.0,9.0,0.0,32.0,4.0,118.0,71.0
580000,996.0,4.0,10.0,130.0,8.0,0.0,27.0,3.0,118.0,73.0
590000,996.0,3.0,7.0,129.0,7.0,0.0,23.0,3.0,109.0,74.0
600000,995.0,13.0,77.0,138.0,7.0,0.0,47.0,4.0,114.0,78.0
610000,995.0,10.0,53.0,137.0,8.0,0.0,59.0,3.0,112.0,79.0
620000,995.0,9.0,42.0,137.0,9.0,0.0,58.0,3.0,119.0,79.0
630000,995.0,7.0,30.0,137.0,9.0,0.0,51.0,8.0,131.0,79.0
640000,995.0,5.0,18.0,136.0,10.0,0.0,52.0,4.0,134.0,80.0
650000,995.0,4.0,13.0,136.0,11.0,0.0,47.0,6.0,142.0,80.0
660000,995.0,4.0,9.0,136.0,7.0,0.0,41.0,5.0,143.0,80.0
670000,995.0,3.0,7.0,136.0,6.0,0.0,33.0,5.0,144.0,80.0
680000,995.0,2.0,5.0,134.0,6.0,0.0,23.0,5.0,154.0,82.0
690000,995.0,2.0,4.0,132.0,6.0,0.0,23.0,1.0,153.0,84.0
700000,994.0,11.0,73.0,140.0,7.0,0.0,49.0,1.0,150.0,89.0
710000,994.0,8.0,49.0,138.0,7.0,0.0,57.0,7.0,156.0,91.0
720000,994.0,7.0,28.0,137.0,8.0,0.0,60.0,5.0,164.0,92.0
730000,994.0,5.0,23.0,136.0,7.0,0.0,47.0,8.0,179.0,93.0
740000,994.0,5.0,11.0,136.0,7.0,0.0,50.0,5.0,180.0,93.0
750000,994.0,5.0,8.0,135.0,7.0,0.0,41.0,7.0,190.0,94.0
760000,994.0,5.0,6.0,135.0,7.0,0.0,29.0,10.0,193.0,94.0
770000,994.0,5.0,4.0,134.0,6.0,0.0,23.0,4.0,193.0,95.0
780000,994.0,5.0,3.0,133.0,5.0,0.0,22.0,1.0,198.0,96.0
790000,994.0,2.0,2.0,133.0,5.0,0.0,17.0,4.0,193.0,96.0
800000,994.0,11.0,70.0,139.0,3.0,0.0,45.0,2.0,199.0,102.0
810000,994.0,11.0,51.0,137.0,3.0,0.0,50.0,4.0,201.0,104.0
820000,994.0,8.0,31.0,135.0,5.0,0.0,56.0,2.0,215.0,106.0
830000,994.0,7.0,26.0,134.0,3.0,0.0,46.0,10.0,217.0,107.0
840000,994.0,5.0,21.0,133.0,3.0,0.0,38.0,7.0,232.0,108.0
850000,994.0,5.0,11.0,131.0,3.0,0.0,40.0,5.0,233.0,110.0
860000,994.0,5.0,10.0,130.0,3.0,0.0,35.0,5.0,238.0,111.0
870000,994.0,5.0,9.0,130.0,3.0,0.0,23.0,6.0,239.0,111.0
880000,994.0,3.0,7.0,127.0,3.0,0.0,21.0,2.0,246.0,114.0
890000,994.0,2.0,7.0,126.0,4.0,0.0,13.0,3.0,241.0,115.0
900000,994.0,11.0,79.0,134.0,4.0,0.0,37.0,3.0,245.0,120.0
910000,994.0,11.0,54.0,130.0,3.0,0.0,47.0,6.0,244.0,124.0
920000,994.0,10.0,41.0,130.0,3.0,0.0,39.0,9.0,259.0,124.0
930000,994.0,7.0,33.0,130.0,4.0,0.0,34.0,7.0,263.0,124.0
940000,994.0,6.0,25.0,126.0,4.0,0.0,38.0,2.0,271.0,128.0
950000,994.0,6.0,19.0,122.0,4.0,0.0,33.0,4.0,279.0,132.0
960000,994.0,4.0,15.0,120.0,4.0,0.0,31.0,2.0,275.0,134.0
970000,994.0,4.0,11.0,119.0,3.0,0.0,25.0,4.0,282.0,135.0
980000,994.0,3.0,7.0,116.0,4.0,0.0,24.0,3.0,278.0,138.0
990000,994.0,3.0,5.0,116.0,3.0,0.0,20.0,4.0,283.0,138.0
1000000,994.0,11.0,72.0,125.0,4.0,0.0,51.0,0.0,279.0,142.0
