mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
940000,372,122,0,5.2743383e-09,1.1341235e-11,2.5901574e-11,1.0692212e-12,7.508664e-14,1.1753021e-09
940000,190,168,0,3.5745855e-09,6.7035544e-12,5.158955e-19,1.8900481e-34,8.126708e-21,6.379576e-10
940000,401,330,0,3.4330454e-09,4.0333827e-11,2.1759152e-15,2.031738e-25,4.8635846e-13,1.0725675e-09
940000,349,313,0,5.2233693e-09,1.00187384e-11,6.421769e-25,2.51e-43,1.6502276e-19,8.2465795e-10
940000,70,204,0,3.7797605e-09,2.8206914e-11,2.0317258e-11,3.1906108e-13,7.304753e-15,1.4590111e-09
940000,446,97,0,3.1187708e-09,2.8563752e-11,4.356987e-11,2.8133289e-11,9.615775e-11,1.8207934e-09
940000,388,397,0,4.478396e-09,6.524352e-12,1.8114233e-12,4.7341082e-17,1.70898e-18,1.1239295e-09
940000,335,139,0,5.8944014e-09,3.4646723e-11,3.3613032e-23,6.031e-42,4.071503e-14,9.2880487e-10
940000,182,390,0,3.1512308e-09,2.2135445e-11,8.3399e-12,4.728464e-15,4.2016325e-12,9.70785e-10
940000,428,148,0,2.802965e-09,6.697995e-11,2.096953e-16,7.643623e-27,3.4307293e-10,1.8071847e-09
940000,438,106,0,3.2825356e-09,4.590925e-11,7.839636e-12,1.4448859e-14,3.2360947e-11,1.6327518e-09
940000,417,139,0,3.0347718e-09,2.5402475e-11,3.2942835e-12,6.148061e-16,2.1918872e-19,1.8563359e-09
940000,400,93,0,3.1504106e-09,2.8885174e-11,7.667658e-15,2.2100517e-23,8.498998e-13,1.7246322e-09
940000,326,217,0,3.6545886e-09,4.0429368e-11,3.4910712e-16,8.859611e-23,6.278808e-14,6.935169e-10
940000,389,385,0,4.085183e-09,7.750215e-12,1.8441951e-11,3.3321084e-14,1.6051948e-16,1.3943396e-09
940000,426,119,0,3.288563e-09,2.2878283e-11,3.2299906e-13,1.4812395e-18,5.4483704e-14,1.2210492e-09
940000,327,57,0,3.2820395e-09,2.6300483e-11,6.823527e-14,2.7300065e-20,7.895914e-15,1.6626791e-09
940000,209,418,0,4.306247e-09,1.2593463e-11,2.4169736e-11,3.913841e-13,2.8123534e-14,6.752949e-10
940000,197,124,0,3.9991295e-09,1.31813735e-11,1.4524347e-17,1.7837913e-29,1.9918752e-12,8.0349777e-10
940000,78,293,0,3.3764291e-09,3.364207e-11,1.4348798e-11,2.3153628e-13,4.152011e-13,8.5137336e-10
940000,127,234,0,6.8659967e-09,6.7174625e-12,8.5256285e-14,8.897261e-20,7.426674e-22,6.750427e-10
940000,255,281,0,3.1615215e-09,3.6202583e-11,0.0,0.0,2.6151178e-12,2.8548136e-10
940000,69,146,0,5.1680473e-09,1.4664011e-11,3.896023e-19,4.271136e-34,1.1664327e-19,1.3559234e-09
940000,350,148,0,3.7487506e-09,5.4888812e-11,2.7531978e-13,1.0195956e-18,2.0327495e-11,1.688644e-09
940000,110,382,0,4.8091824e-09,3.472713e-11,1.8199555e-17,9.53288e-31,7.19364e-16,9.601702e-10
940000,84,139,0,4.9895723e-09,1.8523322e-11,1.01169324e-13,7.737995e-20,1.8703095e-15,1.0708736e-09
940000,100,93,0,5.404211e-09,1.2687238e-11,5.3195347e-12,2.91558e-15,3.311564e-15,1.6601039e-09
940000,433,302,0,5.280485e-09,1.7007538e-11,8.326829e-17,5.124349e-29,3.9316296e-13,7.1187634e-10
940000,276,433,0,3.3209926e-09,2.1098448e-11,1.9502686e-11,1.5208583e-12,2.4298093e-13,1.6215238e-09
940000,406,431,0,3.483796e-09,7.682485e-12,1.6108266e-11,1.0590395e-13,1.0433578e-15,1.4413498e-09
940000,385,226,0,2.952649e-09,2.552488e-11,5.7123583e-14,2.4213889e-21,1.8727242e-15,9.014678e-10
940000,81,360,0,3.8091352e-09,4.8758393e-11,1.7731221e-11,5.137646e-13,1.760165e-14,1.2412199e-09
940000,130,311,0,3.801287e-09,3.6676998e-11,2.5452694e-15,1.647383e-24,4.9429397e-12,7.0028255e-10
940000,169,367,0,3.6337162e-09,9.343246e-13,1.8688241e-22,8.492e-42,7.126006e-31,8.5732144e-10
940000,233,354,0,3.2707128e-09,3.3947744e-11,4.34838e-12,4.773194e-15,6.338213e-14,8.323051e-10
940000,217,247,0,3.546218e-09,1.3037232e-12,1.4545349e-38,0.0,2.8025158e-30,6.297417e-10
940000,196,414,0,4.169117e-09,1.7056516e-11,2.7743468e-13,2.344699e-19,9.828529e-15,1.045165e-09
940000,152,114,0,3.6538916e-09,1.23851086e-11,1.4789584e-19,1.335044e-34,1.2985442e-15,1.7733293e-09
940000,375,318,0,3.5061143e-09,5.4427374e-12,9.612154e-14,1.1214926e-20,4.001264e-23,1.2494028e-09
940000,359,398,0,4.501472e-09,6.1780086e-12,8.290828e-13,9.656341e-18,5.089156e-15,1.0991718e-09
940000,53,323,0,3.8391286e-09,5.0481466e-11,7.4512393e-19,1.7364401e-31,2.6448563e-10,9.2941693e-10
940000,173,236,0,3.911896e-09,6.789539e-12,9.349234e-13,7.993348e-18,4.251967e-18,6.645115e-10
940000,170,266,0,3.7505545e-09,1.3320375e-13,5.468759e-15,1.8495003e-22,1.7796013e-28,6.5486255e-10
940000,291,272,0,3.9873043e-09,1.18073225e-11,0.0,0.0,3.8305828e-17,5.413839e-10
940000,292,378,0,3.6277887e-09,2.7688225e-11,3.2548221e-15,1.3420441e-24,3.677098e-14,1.4063187e-09
940000,323,262,0,3.279539e-09,1.3106892e-11,1.24413e-40,0.0,3.974451e-20,6.3500943e-10
940000,227,374,0,4.4364463e-09,9.94678e-12,2.1496846e-18,3.2350812e-30,6.072934e-17,6.497658e-10
940000,367,336,0,3.2904772e-09,2.1987872e-11,1.3179975e-13,1.6455078e-19,4.787052e-12,1.3234955e-09
940000,407,310,0,4.678013e-09,3.0958024e-11,2.7295017e-14,6.2779944e-22,5.4485916e-14,1.2557819e-09
940000,62,348,0,4.4475152e-09,3.3917764e-11,3.6064086e-12,1.4227014e-15,2.6940753e-11,1.1384138e-09
940000,79,230,0,3.1664042e-09,4.6325367e-11,9.891559e-15,7.6240723e-22,3.2267955e-13,1.3698643e-09
940000,261,422,0,3.5192733e-09,5.146192e-11,6.498842e-17,6.4671506e-29,1.08948346e-13,1.1108968e-09
940000,315,179,0,4.4286765e-09,3.266418e-12,3.3959853e-23,1.9436064e-38,5.3185674e-21,1.1062216e-09
940000,127,164,0,4.0749564e-09,3.525221e-11,2.3113675e-13,1.4150135e-19,3.2147296e-13,9.38109e-10
940000,309,411,0,3.974628e-09,9.211992e-12,2.0681795e-11,1.106045e-13,2.2598314e-15,8.812104e-10
