mcsteps,1,2,3,4,5,6,7,8,9,10
0,996.0,1062.0,974.0,110.0,28.0,0.0,113.0,0.0,0.0,28.0
10000,996.0,991.0,817.0,110.0,51.0,0.0,219.0,10.0,1.0,28.0
20000,996.0,914.0,675.0,109.0,73.0,0.0,287.0,26.0,14.0,29.0
30000,996.0,838.0,571.0,109.0,96.0,0.0,316.0,39.0,42.0,29.0
40000,996.0,770.0,496.0,108.0,119.0,1.0,323.0,43.0,87.0,30.0
50000,996.0,687.0,415.0,108.0,145.0,0.0,342.0,40.0,136.0,30.0
60000,996.0,620.0,346.0,108.0,156.0,0.0,330.0,41.0,187.0,30.0
70000,996.0,551.0,284.0,108.0,169.0,0.0,326.0,40.0,238.0,30.0
80000,996.0,489.0,238.0,108.0,178.0,0.0,302.0,48.0,285.0,30.0
90000,996.0,429.0,190.0,108.0,181.0,0.0,283.0,38.0,343.0,30.0
100000,996.0,425.0,251.0,118.0,187.0,0.0,285.0,32.0,386.0,33.0
110000,996.0,384.0,196.0,117.0,190.0,0.0,282.0,31.0,428.0,34.0
120000,996.0,350.0,167.0,116.0,180.0,0.0,258.0,38.0,467.0,35.0
130000,996.0,316.0,141.0,116.0,177.0,0.0,252.0,23.0,511.0,35.0
140000,996.0,273.0,108.0,116.0,176.0,1.0,235.0,32.0,540.0,35.0
150000,996.0,241.0,92.0,116.0,167.0,2.0,214.0,27.0,580.0,35.0
160000,996.0,220.0,65.0,115.0,162.0,2.0,190.0,32.0,617.0,36.0
170000,996.0,195.0,52.0,114.0,133.0,2.0,166.0,27.0,655.0,37.0
180000,996.0,170.0,37.0,112.0,123.0,2.0,155.0,20.0,685.0,39.0
190000,996.0,149.0,27.0,110.0,102.0,2.0,142.0,14.0,711.0,41.0
200000,996.0,155.0,104.0,118.0,87.0,1.0,146.0,17.0,727.0,46.0
210000,996.0,133.0,79.0,116.0,87.0,1.0,141.0,19.0,750.0,48.0
220000,996.0,117.0,59.0,116.0,90.0,1.0,119.0,29.0,778.0,48.0
230000,996.0,107.0,50.0,114.0,92.0,1.0,106.0,13.0,813.0,50.0
240000,996.0,100.0,40.0,111.0,82.0,2.0,90.0,19.0,831.0,53.0
