mcsteps,1,2,3,4,5,6,7,8,9,10
0,3951.0,1062.0,959.0,110.0,30.0,0.0,135.0,0.0,0.0,28.0
10000,3951.0,979.0,824.0,110.0,54.0,0.0,237.0,11.0,1.0,28.0
20000,3951.0,904.0,698.0,110.0,75.0,0.0,299.0,29.0,14.0,28.0
30000,3951.0,835.0,578.0,110.0,92.0,0.0,347.0,39.0,45.0,28.0
40000,3951.0,765.0,481.0,110.0,109.0,0.0,381.0,38.0,87.0,28.0
50000,3951.0,691.0,396.0,110.0,118.0,0.0,404.0,29.0,133.0,28.0
60000,3951.0,612.0,334.0,110.0,127.0,0.0,415.0,31.0,172.0,28.0
70000,3951.0,541.0,282.0,110.0,135.0,0.0,407.0,39.0,212.0,28.0
80000,3951.0,490.0,225.0,110.0,142.0,0.0,403.0,41.0,257.0,28.0
90000,3951.0,431.0,179.0,109.0,152.0,0.0,371.0,52.0,311.0,29.0
100000,3951.0,423.0,244.0,119.0,160.0,0.0,350.0,46.0,371.0,32.0
110000,3951.0,372.0,201.0,119.0,175.0,0.0,333.0,44.0,421.0,32.0
120000,3951.0,341.0,162.0,119.0,184.0,0.0,309.0,39.0,477.0,32.0
130000,3951.0,307.0,130.0,118.0,185.0,0.0,286.0,39.0,525.0,33.0
140000,3951.0,270.0,106.0,117.0,181.0,0.0,266.0,29.0,570.0,34.0
150000,3951.0,233.0,87.0,115.0,168.0,0.0,237.0,35.0,609.0,36.0
160000,3951.0,215.0,66.0,115.0,154.0,0.0,221.0,24.0,651.0,36.0
170000,3951.0,187.0,48.0,115.0,152.0,0.0,199.0,27.0,684.0,36.0
180000,3951.0,165.0,36.0,113.0,136.0,0.0,176.0,23.0,721.0,38.0
190000,3951.0,143.0,23.0,112.0,121.0,0.0,154.0,23.0,754.0,39.0
200000,3950.0,147.0,98.0,122.0,102.0,0.0,148.0,21.0,787.0,42.0
210000,3950.0,133.0,73.0,119.0,101.0,0.0,144.0,17.0,814.0,45.0
220000,3950.0,115.0,57.0,119.0,97.0,0.0,123.0,23.0,841.0,45.0
230000,3950.0,96.0,44.0,118.0,94.0,0.0,107.0,18.0,872.0,46.0
240000,3950.0,85.0,36.0,116.0,85.0,0.0,92.0,14.0,896.0,48.0
250000,3950.0,68.0,26.0,114.0,81.0,0.0,88.0,10.0,912.0,50.0
260000,3950.0,63.0,16.0,111.0,75.0,0.0,79.0,10.0,930.0,53.0
270000,3950.0,53.0,13.0,108.0,68.0,0.0,68.0,9.0,944.0,56.0
280000,3950.0,32.0,8.0,106.0,69.0,0.0,59.0,3.0,961.0,58.0
290000,3950.0,28.0,5.0,101.0,56.0,0.0,45.0,7.0,973.0,63.0
300000,3948.0,36.0,82.0,109.0,51.0,0.0,60.0,5.0,981.0,68.0
310000,3948.0,30.0,60.0,108.0,52.0,1.0,72.0,5.0,990.0,69.0
320000,3948.0,20.0,45.0,107.0,55.0,1.0,68.0,10.0,1001.0,70.0
330000,3948.0,18.0,31.0,107.0,46.0,1.0,69.0,6.0,1015.0,70.0
340000,3948.0,17.0,22.0,103.0,34.0,1.0,65.0,8.0,1026.0,74.0
350000,3948.0,15.0,20.0,99.0,30.0,1.0,51.0,7.0,1043.0,78.0
360000,3948.0,10.0,18.0,97.0,32.0,1.0,36.0,13.0,1053.0,80.0
370000,3948.0,9.0,14.0,93.0,29.0,1.0,32.0,5.0,1068.0,84.0
380000,3948.0,7.0,10.0,91.0,24.0,1.0,30.0,6.0,1073.0,86.0
390000,3948.0,6.0,7.0,86.0,19.0,0.0,27.0,3.0,1082.0,91.0
400000,3948.0,13.0,79.0,90.0,16.0,0.0,52.0,1.0,1086.0,100.0
410000,3948.0,11.0,60.0,84.0,17.0,0.0,53.0,7.0,1097.0,106.0
420000,3948.0,10.0,42.0,80.0,16.0,0.0,49.0,10.0,1111.0,110.0
430000,3948.0,10.0,34.0,78.0,12.0,0.0,47.0,3.0,1126.0,112.0
440000,3948.0,6.0,20.0,74.0,11.0,0.0,40.0,14.0,1134.0,116.0
450000,3948.0,5.0,12.0,71.0,8.0,0.0,33.0,8.0,1154.0,119.0
460000,3948.0,3.0,7.0,65.0,10.0,0.0,27.0,5.0,1166.0,125.0
470000,3948.0,2.0,7.0,60.0,8.0,0.0,18.0,4.0,1176.0,130.0
480000,3948.0,2.0,3.0,57.0,6.0,0.0,17.0,3.0,1182.0,133.0
490000,3948.0,1.0,3.0,55.0,6.0,0.0,13.0,2.0,1187.0,135.0
500000,3947.0,9.0,71.0,61.0,6.0,0.0,42.0,1.0,1190.0,142.0
510000,3947.0,9.0,57.0,59.0,6.0,0.0,44.0,2.0,1194.0,144.0
