mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
880000,212,259,0,9.188164e-09,6.068843e-13,4.9244933e-25,0.0,1.627495e-31,2.2284331e-10
880000,210,123,0,8.411023e-09,1.41969865e-11,6.8845196e-18,3.4602943e-31,4.4873183e-19,6.976225e-10
880000,226,178,0,8.061498e-09,7.721126e-12,2.2221618e-18,1.2672494e-29,2.2664258e-19,6.178738e-10
880000,385,247,0,1.2190931e-08,1.0109559e-11,1.605312e-22,6.86954e-40,1.183138e-20,5.777051e-10
880000,310,237,0,9.927756e-09,1.7456085e-12,5.025406e-38,0.0,2.2233442e-26,6.116993e-10
880000,149,222,0,1.0213341e-08,4.1025816e-12,3.026159e-27,0.0,2.1696103e-25,9.781539e-10
880000,432,204,0,9.157728e-09,2.102023e-11,1.4111428e-12,7.814349e-17,6.8027016e-12,7.591097e-10
880000,269,325,0,8.933173e-09,3.1626384e-14,1.6536483e-27,0.0,1e-45,6.9347705e-10
880000,130,122,0,8.752393e-09,1.32238396e-11,1.891325e-24,1.19e-42,4.0572938e-17,9.699592e-10
880000,94,127,0,1.2665618e-08,6.9080353e-12,5.952845e-14,3.717911e-21,4.327686e-22,1.0728463e-09
880000,377,240,0,1.1318244e-08,4.3094256e-12,7.4673487e-22,1.104854e-39,9.695441e-23,9.489961e-10
880000,195,423,0,8.323719e-09,1.077726e-11,4.495914e-19,5.379903e-33,1.0668868e-17,1.0484318e-09
880000,63,446,0,4.6766333e-09,9.3941147e-11,1.2836212e-11,1.1999744e-14,2.8468958e-11,2.0228716e-09
880000,188,318,0,1.0336428e-08,1.0065888e-11,8.581211e-21,7.175143e-36,8.384554e-16,6.8048434e-10
880000,94,398,0,9.865558e-09,4.065239e-11,9.80741e-13,4.5486054e-18,3.9201097e-13,9.785054e-10
880000,149,445,0,6.809253e-09,1.11598945e-10,2.2106607e-12,2.977051e-17,2.3492347e-12,1.1929454e-09
880000,137,374,0,9.936883e-09,5.0943926e-11,4.410495e-16,2.4464164e-24,1.1503726e-14,9.640378e-10
880000,256,303,0,8.67901e-09,9.2025745e-12,3.7417847e-16,2.7143582e-26,1.2398898e-18,6.8651984e-10
880000,300,248,0,9.821968e-09,7.1204766e-13,0.0,0.0,4.507273e-30,3.844739e-10
880000,207,150,0,9.643874e-09,4.0222877e-12,3.0315223e-38,0.0,6.911254e-21,2.655108e-10
880000,138,304,0,8.342369e-09,4.1697978e-12,5.093726e-17,1.9479996e-27,8.205869e-22,7.058922e-10
