meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.0148937e-10,0.0,0.0,0.0,0.0,0.0,3.42879e-10,0.0,0.0,0.0,0.0,0.0
10000,7.966943e-10,1.381922e-11,0.0,0.0,2.5029897e-11,0.0,5.4224464e-10,1.7656682e-10,0.0,0.0,3.2010447e-10,0.0
20000,8.6369534e-10,2.7873894e-11,6.6533922e-12,1.3804629e-12,5.2288653e-11,0.0,6.2734756e-10,2.490171e-10,1.5153868e-10,3.147794e-11,4.5391862e-10,0.0
30000,9.308692e-10,3.676735e-11,1.31565045e-11,2.7328229e-12,6.9637955e-11,5.6805966e-12,6.7701456e-10,2.838167e-10,2.130185e-10,4.4248664e-11,5.184617e-10,1.301521e-10
40000,9.661391e-10,4.5267838e-11,1.2801104e-11,2.658737e-12,8.547967e-11,1.1110509e-11,7.209584e-10,3.1488226e-10,2.1012196e-10,4.3647003e-11,5.7615607e-10,1.8139135e-10
50000,1.0195615e-09,5.7902856e-11,1.7206025e-11,3.5421824e-12,1.0688493e-10,2.3331757e-11,7.45402e-10,3.519347e-10,2.4214208e-10,5.0276613e-11,6.416177e-10,2.5800173e-10
60000,1.068406e-09,7.585231e-11,3.8300734e-11,7.931469e-12,1.4405507e-10,2.0716252e-11,7.6922085e-10,3.998358e-10,3.6149675e-10,7.5089115e-11,7.3083745e-10,2.4484142e-10
70000,1.1155651e-09,7.77363e-11,1.912926e-11,3.973532e-12,1.4334667e-10,3.382656e-11,7.8750295e-10,4.0572098e-10,2.527009e-10,5.313666e-11,7.4177336e-10,3.1307412e-10
80000,1.1545116e-09,7.848437e-11,3.201853e-11,6.692904e-12,1.468826e-10,1.07226875e-11,8.1715423e-10,4.0591752e-10,3.2749445e-10,6.8825896e-11,7.5548146e-10,1.6769891e-10
90000,1.2095188e-09,8.263866e-11,3.1194342e-11,6.6867514e-12,1.5621031e-10,3.3453598e-11,8.254341e-10,4.0824344e-10,3.19296e-10,6.83964e-11,7.643608e-10,3.1064762e-10
100000,1.2639558e-09,7.34052e-11,1.9455625e-11,4.0921337e-12,1.349828e-10,2.229648e-11,8.343956e-10,3.8683207e-10,2.508064e-10,5.3448725e-11,7.169167e-10,2.496782e-10
110000,1.2814771e-09,8.5028616e-11,2.3577291e-11,5.2429875e-12,1.5658139e-10,2.981808e-11,8.598245e-10,4.1425416e-10,2.6897262e-10,5.967597e-11,7.805287e-10,2.9158084e-10
120000,1.339489e-09,8.956242e-11,2.7215778e-11,5.836958e-12,1.6021849e-10,3.0225097e-11,8.595971e-10,4.2349566e-10,2.9463512e-10,6.357572e-11,7.757456e-10,2.9142833e-10
130000,1.3814963e-09,1.1468256e-10,2.700396e-11,5.563738e-12,2.0201325e-10,2.1818677e-11,8.7636143e-10,4.794191e-10,2.931968e-10,6.203419e-11,8.84332e-10,2.4126828e-10
140000,1.4217614e-09,1.1166263e-10,2.6186804e-11,5.815029e-12,2.0375053e-10,2.5826645e-11,8.869657e-10,4.6839954e-10,2.8412767e-10,6.2309324e-11,8.768126e-10,2.6741237e-10
