mcsteps,1,2,3,4,5,6,7,8,9,10
0,993.0,1051.0,963.0,110.0,37.0,0.0,129.0,0.0,0.0,28.0
10000,993.0,970.0,819.0,110.0,69.0,0.0,219.0,18.0,0.0,28.0
20000,993.0,891.0,697.0,110.0,90.0,0.0,269.0,25.0,23.0,28.0
30000,993.0,815.0,594.0,109.0,102.0,0.0,310.0,19.0,29.0,29.0
40000,993.0,748.0,491.0,109.0,114.0,0.0,339.0,25.0,25.0,29.0
50000,993.0,676.0,426.0,109.0,123.0,0.0,333.0,41.0,34.0,29.0
60000,993.0,612.0,346.0,109.0,132.0,0.0,347.0,34.0,44.0,29.0
70000,993.0,554.0,292.0,109.0,142.0,0.0,329.0,44.0,42.0,29.0
80000,993.0,497.0,241.0,108.0,139.0,0.0,322.0,37.0,49.0,30.0
90000,993.0,441.0,186.0,108.0,133.0,0.0,322.0,26.0,46.0,30.0
100000,993.0,430.0,239.0,117.0,139.0,1.0,327.0,27.0,41.0,34.0
110000,993.0,390.0,209.0,117.0,139.0,2.0,316.0,28.0,35.0,34.0
120000,993.0,352.0,176.0,117.0,143.0,2.0,303.0,29.0,34.0,34.0
130000,993.0,321.0,144.0,117.0,143.0,2.0,287.0,34.0,36.0,34.0
140000,993.0,291.0,118.0,117.0,135.0,2.0,262.0,40.0,38.0,34.0
150000,993.0,256.0,100.0,116.0,126.0,2.0,252.0,23.0,43.0,35.0
160000,993.0,233.0,83.0,116.0,125.0,2.0,225.0,33.0,32.0,35.0
170000,993.0,217.0,59.0,116.0,121.0,2.0,210.0,29.0,69.0,35.0
180000,993.0,194.0,43.0,116.0,113.0,1.0,177.0,31.0,77.0,35.0
190000,993.0,167.0,37.0,116.0,98.0,1.0,155.0,22.0,75.0,35.0
200000,993.0,166.0,114.0,126.0,96.0,1.0,146.0,22.0,66.0,38.0
210000,993.0,149.0,87.0,126.0,98.0,1.0,141.0,22.0,58.0,38.0
220000,993.0,138.0,63.0,126.0,90.0,1.0,141.0,13.0,55.0,38.0
230000,993.0,110.0,49.0,126.0,91.0,1.0,122.0,19.0,47.0,38.0
240000,993.0,101.0,42.0,126.0,86.0,1.0,103.0,17.0,46.0,38.0
250000,993.0,89.0,30.0,125.0,81.0,1.0,94.0,12.0,51.0,39.0
260000,993.0,80.0,26.0,125.0,74.0,0.0,77.0,15.0,41.0,39.0
270000,993.0,75.0,21.0,125.0,61.0,0.0,59.0,13.0,40.0,39.0
280000,993.0,68.0,14.0,125.0,51.0,0.0,54.0,7.0,39.0,39.0
290000,993.0,55.0,14.0,125.0,40.0,1.0,41.0,7.0,29.0,39.0
300000,993.0,59.0,90.0,135.0,35.0,1.0,58.0,4.0,39.0,42.0
310000,993.0,54.0,66.0,135.0,31.0,1.0,65.0,7.0,34.0,42.0
320000,993.0,47.0,52.0,135.0,35.0,1.0,67.0,6.0,32.0,42.0
330000,993.0,42.0,40.0,135.0,33.0,1.0,63.0,8.0,33.0,42.0
340000,993.0,34.0,29.0,134.0,30.0,0.0,64.0,5.0,34.0,43.0
350000,993.0,30.0,23.0,134.0,29.0,0.0,53.0,13.0,32.0,43.0
360000,993.0,26.0,17.0,134.0,31.0,0.0,49.0,7.0,36.0,43.0
370000,993.0,25.0,15.0,134.0,27.0,0.0,41.0,5.0,35.0,43.0
380000,993.0,21.0,11.0,134.0,23.0,0.0,37.0,3.0,34.0,43.0
390000,993.0,18.0,8.0,134.0,22.0,0.0,35.0,3.0,38.0,43.0
400000,992.0,26.0,83.0,144.0,20.0,0.0,58.0,1.0,27.0,46.0
410000,992.0,24.0,57.0,144.0,20.0,0.0,71.0,8.0,19.0,46.0
420000,992.0,21.0,41.0,143.0,18.0,0.0,67.0,8.0,26.0,47.0
430000,992.0,17.0,32.0,143.0,15.0,0.0,61.0,10.0,34.0,47.0
440000,992.0,15.0,22.0,142.0,12.0,0.0,59.0,3.0,48.0,48.0
450000,992.0,15.0,14.0,142.0,10.0,0.0,57.0,7.0,50.0,48.0
460000,992.0,10.0,14.0,140.0,11.0,0.0,45.0,7.0,47.0,50.0
470000,992.0,9.0,13.0,140.0,10.0,0.0,37.0,3.0,60.0,50.0
480000,992.0,8.0,8.0,138.0,10.0,0.0,37.0,3.0,53.0,52.0
490000,992.0,7.0,7.0,137.0,8.0,0.0,27.0,8.0,40.0,53.0
500000,992.0,17.0,86.0,145.0,6.0,0.0,45.0,2.0,44.0,58.0
510000,992.0,16.0,57.0,145.0,7.0,0.0,61.0,8.0,36.0,58.0
520000,992.0,13.0,37.0,145.0,8.0,0.0,66.0,7.0,36.0,58.0
530000,992.0,11.0,23.0,145.0,9.0,0.0,58.0,6.0,51.0,58.0
540000,992.0,10.0,16.0,145.0,8.0,0.0,54.0,5.0,63.0,58.0
550000,992.0,8.0,12.0,143.0,7.0,0.0,49.0,6.0,66.0,60.0
560000,992.0,7.0,11.0,141.0,7.0,0.0,43.0,4.0,66.0,62.0
570000,992.0,6.0,9.0,141.0,7.0,0.0,33.0,3.0,73.0,62.0
