mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
740000,242,356,0,7.325732e-09,8.284985e-12,2.6288396e-15,2.2493646e-23,1.5355358e-15,3.4907563e-11
740000,92,241,0,6.3148904e-09,1.1270172e-11,4.1522432e-22,6.3887538e-37,4.6851017e-21,3.9370594e-11
740000,228,230,0,4.904085e-09,2.0348568e-11,9.756071e-39,0.0,9.906113e-19,1.1940615e-11
740000,89,420,0,5.4709925e-09,4.266206e-11,7.403414e-16,5.5417005e-25,4.135497e-11,3.424583e-10
740000,214,406,0,4.7862554e-09,3.1189485e-11,1.2691249e-15,2.2314777e-25,4.8461213e-13,1.1516416e-10
740000,122,101,0,5.676621e-09,1.9329472e-11,8.253812e-12,8.4291925e-15,1.2747844e-12,1.3262452e-10
740000,324,305,0,8.020289e-09,1.0599706e-11,4.958912e-20,1.1670713e-33,2.3246164e-18,1.7590328e-11
740000,393,79,0,5.4394227e-09,6.0404313e-11,1.9691507e-10,5.840019e-11,7.123738e-11,2.033204e-10
740000,347,372,0,6.248702e-09,2.0257912e-11,6.2350137e-22,4.525505e-39,1.4740636e-16,7.922083e-11
740000,326,329,0,5.5689062e-09,1.5893932e-11,1.373115e-28,0.0,8.5200775e-13,4.878756e-12
740000,83,390,0,6.3007346e-09,1.285121e-10,3.0662582e-13,2.5882487e-19,2.859854e-10,1.4794174e-10
740000,221,211,0,6.565514e-09,1.1619255e-11,0.0,0.0,6.5557734e-19,1.232333e-15
740000,136,365,0,7.5352755e-09,3.221032e-11,1.2241161e-12,9.223834e-18,2.0138994e-13,1.03813194e-10
740000,240,384,0,6.1117835e-09,4.2580136e-12,2.2743493e-24,3.78e-43,2.6251426e-23,7.264253e-11
740000,253,58,0,3.723315e-09,5.563987e-11,1.5540296e-12,7.617381e-17,2.861226e-14,2.7975644e-11
740000,244,210,0,6.491766e-09,4.3332563e-11,0.0,0.0,9.450214e-16,3.5113505e-16
740000,227,312,0,5.8600147e-09,2.069818e-11,1.8640863e-30,0.0,2.497938e-16,1.1383799e-16
740000,338,444,0,4.096543e-09,3.14837e-11,2.986949e-14,1.200659e-21,1.0821164e-14,1.9775219e-10
740000,342,230,0,6.6719226e-09,6.6058274e-12,5.631358e-19,1.2048255e-31,2.6433994e-19,8.633746e-12
740000,355,289,0,6.6313652e-09,7.794636e-12,4.69128e-25,2.576e-42,3.0629674e-21,1.4100429e-12
740000,180,347,0,6.5578156e-09,1.2381652e-12,1.0784827e-24,2.8e-44,8.670784e-28,6.741214e-11
740000,277,80,0,6.7703203e-09,4.064853e-14,2.7850888e-13,2.0083856e-19,7.296934e-25,3.9231517e-11
740000,164,182,0,9.361748e-09,7.2920093e-13,0.0,0.0,4.4158263e-30,5.963357e-11
740000,259,259,0,6.1689733e-09,4.538932e-15,6.127833e-20,2.846701e-34,2.7e-43,4.7934247e-11
740000,367,323,0,9.448765e-09,2.917175e-13,2.0500707e-29,0.0,4.5650934e-34,9.87941e-12
740000,222,185,0,7.995707e-09,8.935205e-14,4.822e-40,0.0,8.1975765e-33,6.0242e-14
740000,323,237,0,8.65494e-09,1.5371211e-11,1.9501351e-29,0.0,7.3519475e-17,1.6114544e-14
740000,330,63,0,6.659588e-09,3.3207517e-11,8.149091e-12,7.418376e-15,4.345131e-12,9.741266e-11
740000,403,157,0,6.3418564e-09,3.094919e-11,2.2847615e-15,3.916911e-24,9.110257e-18,1.445073e-10
740000,58,155,0,6.6449823e-09,3.698589e-11,8.7672946e-17,2.1128114e-26,6.915586e-14,9.441078e-11
740000,345,164,0,5.2448157e-09,1.8080051e-11,2.8802976e-12,7.487608e-16,3.0237855e-17,2.8212998e-11
740000,265,334,0,5.611252e-09,1.2431262e-14,4.6434442e-23,6.1995e-41,4.9742e-41,1.2869512e-10
740000,297,360,0,7.190224e-09,6.5529776e-14,2.018746e-12,1.5198492e-16,5.2719035e-20,9.378201e-11
740000,54,106,0,4.5021373e-09,2.1905202e-11,9.121524e-13,2.349396e-18,1.0506455e-15,2.3414007e-10
740000,446,311,0,4.580058e-09,3.1130397e-11,3.6729217e-11,9.935566e-13,4.792878e-14,7.660166e-11
740000,138,411,0,8.875558e-09,2.8389544e-11,2.6870945e-14,9.400793e-22,1.9084659e-13,1.7480833e-10
740000,416,304,0,7.413372e-09,1.3473242e-11,1.5124127e-20,6.6304914e-37,4.7360795e-20,1.03943354e-10
740000,331,380,0,7.753256e-09,2.1592731e-11,1.2075799e-36,0.0,1.2884368e-18,3.447605e-11
740000,378,388,0,5.815778e-09,2.4128699e-11,3.3763497e-21,6.0904773e-34,8.234925e-16,7.4578316e-11
740000,227,239,0,5.656513e-09,1.2276911e-11,2.9372066e-30,0.0,7.3423534e-19,1.5359016e-11
740000,226,64,0,7.4331674e-09,1.3898248e-11,1.1977355e-11,2.2825408e-14,8.3244704e-16,5.371653e-11
740000,289,86,0,7.0047412e-09,7.821948e-12,3.483594e-21,1.5514118e-37,7.770488e-19,3.159871e-11
740000,169,157,0,7.1603523e-09,2.716494e-13,3.718554e-31,0.0,7.856615e-30,7.011345e-12
740000,442,377,0,4.8566426e-09,2.7786466e-11,7.242931e-17,6.0390923e-28,1.0970042e-12,1.4003032e-10
740000,259,270,0,7.950644e-09,2.0709187e-19,7.566946e-27,0.0,0.0,3.7831703e-11
740000,359,91,0,6.6119834e-09,2.6749903e-11,4.959603e-13,1.5241671e-18,2.2357956e-11,1.5293712e-10
740000,144,122,0,6.235464e-09,2.023766e-12,1.0918773e-20,1.9975341e-36,1.474161e-29,9.156941e-11
740000,434,386,0,5.409528e-09,1.984837e-11,2.2260405e-13,3.280424e-19,4.3153002e-19,3.3076553e-10
740000,322,86,0,7.174074e-09,8.911299e-12,2.197686e-11,1.9903002e-13,3.2062446e-15,8.49326e-11
740000,140,60,0,5.991082e-09,1.7711657e-11,9.51943e-15,5.2885806e-23,2.7519973e-17,6.3983034e-11
740000,99,330,0,5.1902433e-09,4.673386e-13,1.6732246e-17,8.356222e-29,3.1350948e-24,1.0618246e-12
740000,180,55,0,4.4977484e-09,1.1935332e-11,2.8141597e-12,4.5160414e-16,2.34053e-19,8.420789e-11
740000,447,231,0,4.943818e-09,3.173234e-11,8.25324e-12,8.4291925e-15,6.369592e-17,1.6146443e-10
740000,149,334,0,5.915548e-09,7.248853e-12,1.5548422e-27,0.0,9.929188e-19,4.7492375e-11
740000,276,123,0,7.531352e-09,2.6707673e-11,1.7308047e-33,0.0,2.1071325e-15,7.156789e-13
740000,286,193,0,7.277367e-09,7.678998e-12,0.0,0.0,6.7080113e-18,2.2970055e-17
740000,318,221,0,7.764377e-09,1.7133894e-12,8.8e-44,0.0,3.5556657e-27,1.1192875e-15
740000,400,414,0,5.5758647e-09,9.36259e-12,1.947324e-12,1.3685367e-16,1.3455942e-19,9.443725e-11
740000,375,402,0,5.247555e-09,1.1546187e-11,4.215115e-15,1.099635e-23,1.2713327e-17,3.9833324e-11
