meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.018048e-10,0.0,0.0,0.0,0.0,0.0,3.429641e-10,0.0,0.0,0.0,0.0,0.0
10000,7.9896645e-10,4.6157305e-12,0.0,0.0,8.365894e-12,0.0,5.4302907e-10,1.0228681e-10,0.0,0.0,1.8543872e-10,0.0
20000,8.8119273e-10,1.7760581e-11,2.2526516e-12,4.679166e-13,3.2907607e-11,2.2888318e-24,6.218493e-10,1.9995906e-10,8.828385e-11,1.8338511e-11,3.6363723e-10,8.3704794e-23
30000,9.089204e-10,2.250776e-11,6.411758e-12,1.3318296e-12,4.281531e-11,3.6928967e-12,6.841611e-10,2.2467227e-10,1.4885387e-10,3.0920246e-11,4.100991e-10,1.04950305e-10
40000,9.557919e-10,3.4889622e-11,1.908605e-11,3.9352696e-12,6.876813e-11,1.1141195e-11,7.2166123e-10,2.7457175e-10,2.5518435e-10,5.2987285e-11,5.094038e-10,1.8021912e-10
50000,9.947148e-10,4.720816e-11,2.7055073e-11,5.59214e-12,9.496106e-11,3.7826495e-11,7.53735e-10,3.1849084e-10,3.0414746e-10,6.3132985e-11,5.9574623e-10,3.3270137e-10
60000,1.0294162e-09,6.7740195e-11,1.850689e-11,3.8203616e-12,1.2524615e-10,7.985722e-11,7.800368e-10,3.808196e-10,2.5156044e-10,5.225099e-11,6.9390793e-10,4.8042753e-10
70000,1.0731925e-09,7.6892194e-11,3.544117e-11,7.2511983e-12,1.4767093e-10,1.164699e-10,8.030621e-10,4.042256e-10,3.4543163e-10,7.166795e-11,7.4262874e-10,5.7522104e-10
80000,1.1243295e-09,7.027385e-11,3.7430895e-11,7.7310085e-12,1.3538248e-10,1.531573e-10,8.206145e-10,3.8458042e-10,3.5701508e-10,7.4152205e-11,7.08124e-10,6.545511e-10
90000,1.1647966e-09,8.4011055e-11,1.5397543e-11,3.043084e-12,1.5030589e-10,2.0087591e-10,8.3672436e-10,4.1939155e-10,2.2386903e-10,4.6426113e-11,7.659823e-10,7.4341583e-10
100000,1.2019474e-09,8.667191e-11,4.0023047e-11,8.186462e-12,1.6541696e-10,2.2803585e-10,8.514706e-10,4.2319223e-10,3.6662037e-10,7.6119056e-11,7.9407836e-10,7.841399e-10
110000,1.2140486e-09,9.7771825e-11,2.303531e-11,4.67441e-12,1.7644199e-10,2.8474012e-10,8.742383e-10,4.4633763e-10,2.6822058e-10,5.6794434e-11,8.1907975e-10,8.6520285e-10
120000,1.2546316e-09,9.159331e-11,1.9183937e-11,3.8478352e-12,1.661242e-10,3.1166328e-10,8.8544083e-10,4.3084575e-10,2.518269e-10,5.225524e-11,7.9643475e-10,9.022334e-10
130000,1.2792377e-09,1.02637975e-10,3.2114728e-11,6.67154e-12,1.8758434e-10,3.5276107e-10,9.0253405e-10,4.5550058e-10,3.1757097e-10,6.781292e-11,8.3720036e-10,9.496308e-10
140000,1.3243915e-09,1.0129121e-10,1.536852e-11,3.0212644e-12,1.7872048e-10,3.7748032e-10,9.116853e-10,4.4497883e-10,2.1313946e-10,4.555725e-11,8.274101e-10,9.785408e-10
150000,1.3602648e-09,9.9444675e-11,2.138416e-11,4.304694e-12,1.7824156e-10,4.0548387e-10,9.208544e-10,4.3936546e-10,2.6636354e-10,5.5293378e-11,8.2561286e-10,1.0019554e-09
160000,1.4023297e-09,1.03711886e-10,4.1537315e-11,8.586454e-12,1.9406202e-10,4.515088e-10,9.296139e-10,4.4634066e-10,3.7014727e-10,7.761389e-11,8.5449486e-10,1.0481594e-09
