mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
1000000,351,169,0,2.6082707e-09,3.5377651e-12,3.572236e-13,2.0479553e-18,4.8711965e-23,5.0881428e-11
1000000,168,422,0,3.6305485e-09,1.2308014e-11,8.636994e-15,1.7848838e-24,1.6025926e-13,2.2488914e-10
1000000,279,409,0,4.092826e-09,1.5742218e-12,4.9342457e-12,2.755615e-15,2.1000798e-18,1.605394e-10
1000000,228,244,0,4.4336046e-09,3.8959313e-12,4.3010763e-24,7.5911e-41,4.984816e-22,4.9505452e-11
1000000,224,93,0,5.483111e-09,2.1834758e-12,1.9288095e-17,5.15655e-31,9.232261e-23,1.05332486e-10
1000000,79,408,0,5.7017746e-09,2.4754709e-11,1.7394258e-13,6.130755e-19,2.2389252e-18,3.161504e-10
1000000,250,253,0,3.842972e-09,4.3822203e-12,2.9596228e-26,0.0,2.8519783e-23,1.0976611e-10
1000000,107,307,0,5.0168723e-09,2.6239807e-12,3.5807798e-22,5.62424e-40,3.0897137e-29,7.987121e-11
1000000,384,256,0,3.904311e-09,1.6285908e-11,6.838821e-16,2.1635088e-23,6.2622656e-13,6.3182494e-11
1000000,433,292,0,4.280013e-09,1.6705236e-11,1.2786742e-11,3.151282e-13,1.18648276e-14,2.6958222e-10
1000000,308,237,0,3.8432395e-09,1.3647227e-12,2.9690738e-18,1.1740648e-31,5.4827817e-28,5.5628353e-11
1000000,430,309,0,4.6235513e-09,1.2947426e-11,4.6830953e-13,2.215666e-18,2.665892e-18,2.3223194e-10
1000000,100,437,0,3.9270565e-09,2.9897945e-11,3.018063e-12,8.1360013e-16,4.6599666e-15,5.013532e-10
1000000,199,431,0,4.4627613e-09,6.1908595e-12,9.48833e-16,4.7114363e-26,2.9286594e-23,1.2318623e-10
1000000,404,131,0,5.5565588e-09,7.741376e-12,7.81963e-12,5.622573e-14,2.8056864e-14,1.7415186e-10
1000000,232,394,0,3.918421e-09,5.6107263e-12,6.725595e-14,2.3290049e-20,3.0232623e-24,1.3286303e-10
1000000,270,170,0,5.262841e-09,1.4572343e-11,7.715629e-22,1.842207e-38,4.49035e-12,1.1408105e-10
1000000,165,182,0,3.9119388e-09,3.1620772e-11,3.267213e-31,0.0,1.8335995e-17,9.8937785e-12
1000000,229,241,0,4.299488e-09,2.7655406e-12,1.6645031e-26,4e-45,8.166945e-25,8.1400074e-11
1000000,131,151,0,4.1422643e-09,4.7736884e-12,2.3958843e-17,3.277855e-28,5.926235e-22,3.453691e-11
1000000,374,300,0,3.4713685e-09,2.8317467e-14,1.12316935e-11,1.6122613e-14,6.293307e-17,1.3334085e-10
1000000,343,413,0,4.609104e-09,3.1571752e-11,4.6010074e-14,1.7033053e-20,3.3097497e-10,1.5798207e-10
1000000,361,354,0,3.6680148e-09,1.4045838e-11,6.4664474e-14,7.292746e-21,3.8678286e-14,9.27905e-11
1000000,310,409,0,4.7179705e-09,3.2556527e-11,3.03466e-18,2.0271052e-30,1.505402e-13,1.04357994e-10
1000000,92,223,0,4.360345e-09,9.360345e-11,8.881281e-13,6.6394847e-18,5.500229e-12,1.5885047e-11
1000000,229,220,0,4.255063e-09,1.7152016e-11,1.9448017e-34,0.0,5.286185e-17,9.248244e-12
1000000,98,141,0,3.4314402e-09,2.9308323e-11,4.6806727e-15,9.655961e-23,6.3694437e-16,9.332955e-11
1000000,288,431,0,4.750361e-09,3.4150527e-12,6.251124e-13,2.8691647e-18,2.1710487e-23,2.4184937e-10
1000000,173,354,0,4.3461585e-09,1.5676842e-11,2.7088703e-14,3.3361445e-22,7.3764237e-13,1.5823778e-10
1000000,397,128,0,6.4635692e-09,2.6474621e-11,2.5766954e-13,2.7739734e-19,1.308491e-16,1.7540155e-10
1000000,213,353,0,4.9937223e-09,5.4489967e-12,1.96787e-20,4.5117703e-37,4.3942838e-24,3.5277618e-11
1000000,396,141,0,4.3439448e-09,1.1982951e-11,2.4551763e-14,1.201659e-22,1.1199793e-16,2.5475685e-10
1000000,193,57,0,3.4476049e-09,2.8385181e-11,7.5754385e-12,4.45234e-15,4.444313e-15,1.13207346e-10
1000000,242,305,0,4.3184123e-09,2.0554888e-11,3.6128513e-14,6.951078e-22,4.4747496e-16,2.7714497e-11
1000000,309,90,0,4.284829e-09,1.849906e-11,4.341827e-12,1.1119659e-15,2.274872e-15,3.2723854e-10
1000000,71,282,0,4.162868e-09,2.2078983e-11,4.118028e-16,2.715887e-25,8.128448e-14,5.150989e-11
1000000,128,315,0,4.027218e-09,4.0540292e-12,3.171368e-11,1.422844e-12,9.29332e-14,9.406656e-11
1000000,140,252,0,3.6076035e-09,7.421663e-12,5.3113413e-15,9.653292e-23,5.7551604e-21,4.3600065e-11
1000000,391,111,0,4.6137854e-09,2.1240342e-12,4.3756526e-11,2.3748614e-13,1.2408863e-14,2.6728775e-10
1000000,72,414,0,4.700256e-09,2.4421251e-11,1.3030604e-12,3.1229456e-17,6.8923697e-13,3.8078166e-10
1000000,154,381,0,4.80149e-09,2.4673874e-11,5.8657794e-15,1.6372194e-24,3.810925e-17,1.7637312e-10
1000000,52,401,0,3.6122818e-09,2.5059855e-11,1.7662662e-12,7.142793e-17,7.946551e-12,1.914569e-10
1000000,385,368,0,4.335143e-09,4.486477e-11,1.646952e-11,8.6552666e-14,7.773578e-12,3.982923e-10
1000000,392,284,0,3.977337e-09,1.3763763e-11,6.956181e-14,2.5450329e-19,3.5898146e-17,4.152309e-10
1000000,117,76,0,3.6514751e-09,1.532859e-11,2.865814e-14,4.348503e-22,1.9259831e-16,1.6700855e-10
1000000,210,188,0,3.1301755e-09,1.0244849e-11,3.0106997e-14,6.3085164e-22,9.5388626e-20,1.0146319e-10
1000000,133,323,0,4.294205e-09,1.1185187e-11,1.1043514e-13,1.6101685e-20,5.3348484e-20,1.4803074e-11
1000000,413,144,0,4.100152e-09,1.3559124e-11,1.540155e-14,1.699569e-22,2.6780102e-19,1.12040474e-10
1000000,445,342,0,2.6843328e-09,4.8207112e-11,2.4363601e-11,6.716274e-14,5.9427133e-12,2.275936e-10
1000000,320,148,0,3.118608e-09,9.77143e-12,1.8157724e-28,0.0,1.9928722e-15,8.204096e-12
1000000,127,330,0,4.043123e-09,8.797554e-12,1.2005662e-15,6.951817e-24,2.8370576e-20,3.64481e-11
1000000,356,406,0,6.0679617e-09,3.7011488e-11,6.122e-14,1.6958089e-19,3.2477393e-12,7.827472e-11
1000000,369,376,0,4.498587e-09,1.097477e-11,1.2721439e-15,3.7976127e-24,7.4619623e-22,1.3367069e-10
1000000,303,57,0,4.322132e-09,2.8906523e-11,4.0328342e-13,1.4350894e-17,1.8702205e-17,1.2311169e-10
1000000,145,95,0,3.4829595e-09,1.0952139e-11,4.03236e-15,3.8695284e-24,4.4265954e-18,3.469078e-10
1000000,90,91,0,5.5840563e-09,3.035735e-11,3.652496e-12,8.1024287e-16,3.6062638e-14,2.1277878e-10
1000000,302,389,0,3.8559116e-09,6.437267e-12,3.8767106e-18,1.3715527e-32,4.5220907e-24,1.01592575e-10
1000000,362,268,0,3.5714178e-09,9.880356e-13,7.362588e-17,2.64852e-26,1.4571178e-28,2.7090552e-11
1000000,225,369,0,3.778986e-09,6.346063e-11,2.7539077e-28,0.0,1.33213016e-14,1.6425361e-10
1000000,162,159,0,3.2293386e-09,5.914716e-12,2.1704572e-27,0.0,7.14468e-23,5.541443e-12
1000000,397,341,0,3.977809e-09,1.5225243e-11,5.2581962e-12,2.681898e-15,8.491475e-12,2.4440666e-10
1000000,273,211,0,3.7093324e-09,2.3172526e-13,0.0,0.0,6.199745e-34,4.4894397e-11
1000000,278,382,0,3.4375602e-09,1.0369404e-11,7.094357e-11,1.1838457e-12,8.711577e-14,1.1711106e-10
1000000,293,445,0,3.9065484e-09,2.6571338e-12,2.5558776e-12,1.2487464e-15,3.0237455e-18,1.4803388e-10
1000000,87,364,0,3.2171426e-09,2.0625297e-11,2.3302226e-11,2.1867565e-13,3.210094e-14,1.3906327e-10
1000000,342,306,0,3.1145555e-09,5.4741034e-12,2.2246709e-20,9.1981556e-38,2.0511506e-16,4.1953146e-11
1000000,214,286,0,3.836873e-09,1.4721217e-11,1.4421103e-21,2.22994e-40,2.1552142e-16,5.912574e-11
1000000,419,182,0,6.028111e-09,4.670005e-12,1.4461576e-12,2.6802078e-17,1.2897187e-21,7.9869486e-11
1000000,370,90,0,4.6158517e-09,3.383358e-11,9.183531e-15,2.4618834e-23,3.8558498e-13,3.267669e-10
1000000,383,372,0,4.2645296e-09,3.472774e-11,9.425077e-12,5.6573395e-14,3.0767528e-12,1.6260562e-10
1000000,180,215,0,4.3123976e-09,9.168709e-12,5.3798276e-20,4.5215303e-36,1.9430196e-14,2.4889554e-11
1000000,266,281,0,4.1333545e-09,1.8758039e-11,3.0982933e-17,1.4005331e-28,1.3036654e-13,3.2176924e-11
1000000,129,320,0,4.401187e-09,3.1171715e-12,1.40674234e-11,5.0771358e-14,2.8949114e-16,6.962314e-11
1000000,255,98,0,4.586302e-09,5.9134937e-12,8.9857315e-13,1.0555932e-17,4.1341655e-22,5.6227797e-11
1000000,190,274,0,4.608184e-09,4.1570957e-12,6.5735253e-28,0.0,3.7843826e-22,3.257253e-11
1000000,61,319,0,4.2039106e-09,2.6360157e-11,1.064535e-16,2.711995e-27,1.4656755e-12,1.4143323e-10
1000000,393,400,0,5.0552194e-09,2.5817263e-11,2.669855e-16,1.6463718e-26,2.7447501e-15,6.135726e-11
1000000,120,273,0,4.2851287e-09,5.9932545e-12,1.6785953e-21,1.1488763e-38,4.3796624e-21,1.8586457e-11
1000000,206,92,0,3.9238786e-09,8.16896e-12,8.566243e-15,5.2714533e-24,1.259337e-15,6.939251e-11
1000000,108,306,0,4.920491e-09,3.0243718e-12,5.772268e-22,9.68495e-40,3.4983756e-26,6.1336575e-11
1000000,269,175,0,5.4062825e-09,5.860868e-12,8.730243e-25,1e-45,1.1654343e-17,4.1337777e-11
1000000,262,166,0,5.0991895e-09,1.1766903e-11,1.7868939e-21,8.094632e-37,6.412629e-20,9.2909215e-11
1000000,312,61,0,4.4543786e-09,3.7638958e-11,4.684776e-14,2.809408e-20,9.123343e-18,1.4522078e-10
1000000,385,244,0,5.3071583e-09,1.0033021e-11,2.3931052e-20,1.0911409e-35,8.827722e-18,2.4738291e-11
1000000,305,283,0,2.7399962e-09,5.9163004e-13,8.04082e-40,0.0,8.125029e-33,2.7698159e-14
1000000,439,380,0,4.4729456e-09,3.187776e-11,4.478183e-14,6.8010347e-22,4.338326e-13,1.6177196e-10
1000000,318,423,0,3.3861418e-09,8.787984e-12,1.71663e-17,1.7285332e-30,1.8064404e-24,1.220538e-10
1000000,220,118,0,3.4116063e-09,1.5306586e-12,5.4978452e-14,6.707573e-20,6.236165e-24,9.736209e-11
1000000,93,446,0,2.762883e-09,2.6080202e-11,5.7859607e-12,6.7692256e-15,2.1707208e-15,3.722702e-10
1000000,185,367,0,3.3350436e-09,1.5093675e-11,3.9314746e-13,4.9731256e-19,9.999437e-16,1.7861145e-10
1000000,324,197,0,3.7530077e-09,1.871031e-11,1.21814414e-26,0.0,6.8892145e-12,6.588063e-11
1000000,119,229,0,2.9788243e-09,1.3922144e-11,7.2194106e-13,4.7824584e-18,1.4890335e-15,6.5001476e-11
1000000,390,150,0,4.506925e-09,6.997471e-12,2.5459618e-17,1.4749796e-28,1.0154692e-16,9.896693e-11
