mcsteps,1,2,3,4,5,6,7,8,9,10
0,998.0,1057.0,984.0,110.0,33.0,0.0,110.0,0.0,0.0,28.0
10000,998.0,955.0,829.0,110.0,71.0,0.0,221.0,11.0,1.0,28.0
20000,998.0,891.0,705.0,110.0,84.0,0.0,299.0,25.0,12.0,28.0
30000,998.0,802.0,590.0,110.0,103.0,1.0,337.0,33.0,45.0,28.0
40000,998.0,723.0,502.0,110.0,118.0,1.0,347.0,42.0,86.0,28.0
50000,998.0,664.0,413.0,110.0,126.0,1.0,357.0,43.0,134.0,28.0
60000,998.0,600.0,348.0,109.0,148.0,1.0,368.0,27.0,186.0,29.0
70000,998.0,537.0,292.0,108.0,157.0,1.0,343.0,50.0,223.0,30.0
80000,998.0,475.0,248.0,108.0,156.0,1.0,321.0,42.0,280.0,30.0
90000,998.0,430.0,205.0,108.0,159.0,1.0,312.0,42.0,324.0,30.0
100000,998.0,425.0,269.0,118.0,158.0,1.0,303.0,37.0,372.0,33.0
110000,998.0,389.0,237.0,118.0,166.0,1.0,285.0,31.0,419.0,33.0
120000,998.0,359.0,180.0,118.0,167.0,1.0,285.0,27.0,466.0,33.0
130000,998.0,325.0,142.0,118.0,162.0,2.0,265.0,39.0,501.0,33.0
140000,998.0,287.0,115.0,117.0,155.0,3.0,250.0,31.0,545.0,34.0
150000,998.0,247.0,95.0,117.0,153.0,4.0,232.0,27.0,580.0,34.0
160000,998.0,223.0,78.0,116.0,140.0,4.0,206.0,28.0,614.0,35.0
170000,998.0,193.0,62.0,116.0,131.0,3.0,188.0,27.0,645.0,35.0
180000,998.0,170.0,50.0,115.0,126.0,2.0,168.0,17.0,684.0,36.0
190000,998.0,149.0,42.0,115.0,107.0,2.0,154.0,13.0,707.0,36.0
200000,998.0,153.0,109.0,124.0,94.0,1.0,162.0,20.0,723.0,40.0
210000,998.0,139.0,87.0,124.0,90.0,1.0,152.0,21.0,750.0,40.0
220000,998.0,126.0,70.0,123.0,80.0,1.0,150.0,13.0,775.0,41.0
230000,998.0,111.0,53.0,121.0,75.0,2.0,139.0,17.0,796.0,43.0
240000,998.0,98.0,44.0,120.0,76.0,2.0,124.0,15.0,819.0,44.0
250000,998.0,85.0,37.0,119.0,74.0,2.0,98.0,26.0,839.0,45.0
260000,998.0,72.0,32.0,116.0,74.0,1.0,81.0,17.0,867.0,48.0
270000,998.0,65.0,29.0,115.0,68.0,1.0,67.0,15.0,885.0,49.0
280000,998.0,61.0,24.0,112.0,58.0,1.0,58.0,9.0,905.0,52.0
290000,998.0,53.0,15.0,109.0,50.0,0.0,47.0,12.0,921.0,55.0
300000,998.0,60.0,90.0,113.0,39.0,0.0,62.0,8.0,933.0,64.0
310000,998.0,53.0,65.0,110.0,42.0,0.0,70.0,10.0,943.0,67.0
320000,998.0,48.0,48.0,109.0,38.0,0.0,69.0,10.0,957.0,68.0
330000,998.0,45.0,29.0,104.0,33.0,0.0,71.0,10.0,970.0,73.0
340000,998.0,41.0,19.0,102.0,32.0,0.0,64.0,13.0,983.0,75.0
350000,998.0,32.0,13.0,100.0,31.0,0.0,57.0,9.0,997.0,77.0
360000,998.0,26.0,8.0,97.0,29.0,0.0,42.0,13.0,1012.0,80.0
370000,998.0,24.0,6.0,93.0,27.0,0.0,33.0,8.0,1027.0,84.0
380000,998.0,21.0,5.0,91.0,23.0,0.0,29.0,2.0,1038.0,86.0
390000,998.0,20.0,5.0,88.0,19.0,0.0,26.0,1.0,1042.0,89.0
400000,998.0,29.0,68.0,96.0,15.0,0.0,55.0,7.0,1041.0,94.0
410000,998.0,26.0,50.0,92.0,16.0,0.0,58.0,6.0,1054.0,98.0
420000,998.0,24.0,42.0,87.0,16.0,0.0,51.0,4.0,1069.0,103.0
430000,998.0,17.0,34.0,83.0,19.0,0.0,48.0,5.0,1076.0,107.0
440000,998.0,15.0,22.0,78.0,19.0,0.0,49.0,3.0,1086.0,112.0
