mcsteps,1,2,3,4,5,6,7,8,9,10
0,10.0,1074.0,979.0,110.0,17.0,0.0,111.0,0.0,0.0,28.0
10000,10.0,1006.0,832.0,110.0,41.0,0.0,203.0,13.0,2.0,28.0
20000,10.0,926.0,701.0,110.0,67.0,0.0,274.0,20.0,15.0,28.0
30000,10.0,849.0,596.0,110.0,80.0,0.0,316.0,27.0,43.0,28.0
40000,10.0,772.0,507.0,108.0,96.0,0.0,342.0,38.0,73.0,30.0
50000,10.0,716.0,439.0,108.0,110.0,0.0,339.0,44.0,116.0,30.0
60000,10.0,636.0,348.0,108.0,129.0,0.0,357.0,42.0,165.0,30.0
70000,10.0,559.0,284.0,107.0,147.0,0.0,370.0,34.0,211.0,31.0
80000,10.0,481.0,230.0,107.0,151.0,0.0,368.0,34.0,252.0,31.0
90000,10.0,434.0,182.0,105.0,150.0,1.0,340.0,46.0,297.0,33.0
100000,10.0,433.0,246.0,115.0,147.0,1.0,322.0,45.0,350.0,36.0
110000,10.0,400.0,210.0,115.0,140.0,0.0,308.0,35.0,406.0,36.0
120000,10.0,373.0,179.0,115.0,134.0,0.0,286.0,36.0,450.0,36.0
130000,10.0,336.0,141.0,115.0,139.0,0.0,272.0,37.0,492.0,36.0
140000,10.0,303.0,116.0,115.0,135.0,0.0,248.0,33.0,538.0,36.0
150000,10.0,271.0,88.0,115.0,127.0,0.0,228.0,32.0,583.0,36.0
160000,10.0,237.0,68.0,115.0,121.0,0.0,204.0,26.0,626.0,36.0
170000,10.0,215.0,54.0,114.0,114.0,0.0,188.0,21.0,658.0,37.0
180000,10.0,185.0,47.0,113.0,108.0,0.0,161.0,25.0,685.0,38.0
190000,10.0,161.0,39.0,112.0,97.0,0.0,136.0,23.0,717.0,39.0
200000,10.0,160.0,122.0,122.0,90.0,0.0,137.0,12.0,744.0,42.0
210000,10.0,145.0,98.0,121.0,87.0,0.0,134.0,20.0,757.0,43.0
220000,10.0,136.0,79.0,120.0,83.0,0.0,129.0,13.0,783.0,44.0
230000,10.0,122.0,58.0,119.0,85.0,0.0,118.0,21.0,805.0,45.0
