mcsteps,1,2,3,4,5,6,7,8,9,10
0,9698.0,1053.0,955.0,109.0,30.0,0.0,141.0,0.0,0.0,29.0
10000,9698.0,979.0,789.0,109.0,51.0,0.0,243.0,19.0,2.0,29.0
20000,9698.0,901.0,681.0,109.0,79.0,0.0,288.0,27.0,23.0,29.0
30000,9698.0,844.0,564.0,109.0,90.0,0.0,340.0,30.0,57.0,29.0
40000,9698.0,773.0,476.0,109.0,102.0,0.0,360.0,39.0,91.0,29.0
50000,9698.0,699.0,404.0,109.0,129.0,0.0,355.0,51.0,138.0,29.0
60000,9698.0,617.0,333.0,109.0,152.0,1.0,372.0,29.0,198.0,29.0
70000,9698.0,547.0,271.0,109.0,162.0,1.0,377.0,33.0,234.0,29.0
80000,9698.0,489.0,232.0,109.0,167.0,1.0,344.0,51.0,279.0,29.0
90000,9698.0,432.0,183.0,109.0,170.0,1.0,319.0,49.0,340.0,29.0
100000,9698.0,417.0,237.0,119.0,179.0,2.0,324.0,33.0,397.0,32.0
110000,9698.0,375.0,196.0,119.0,184.0,2.0,310.0,40.0,441.0,32.0
120000,9698.0,335.0,154.0,119.0,185.0,2.0,305.0,29.0,490.0,32.0
130000,9698.0,293.0,118.0,119.0,193.0,2.0,287.0,30.0,535.0,32.0
140000,9698.0,260.0,90.0,118.0,186.0,2.0,250.0,49.0,573.0,33.0
150000,9698.0,226.0,67.0,118.0,186.0,2.0,220.0,31.0,636.0,33.0
160000,9698.0,198.0,57.0,118.0,175.0,0.0,193.0,25.0,677.0,33.0
170000,9698.0,175.0,47.0,118.0,157.0,0.0,177.0,14.0,712.0,33.0
180000,9698.0,152.0,38.0,117.0,152.0,0.0,141.0,34.0,735.0,34.0
190000,9698.0,127.0,33.0,115.0,131.0,0.0,117.0,20.0,777.0,36.0
200000,9697.0,124.0,111.0,123.0,111.0,1.0,109.0,23.0,804.0,41.0
210000,9697.0,112.0,85.0,123.0,111.0,1.0,98.0,27.0,833.0,41.0
220000,9697.0,90.0,68.0,123.0,113.0,2.0,91.0,16.0,865.0,41.0
230000,9697.0,76.0,52.0,123.0,112.0,2.0,86.0,14.0,884.0,41.0
240000,9697.0,61.0,44.0,122.0,114.0,2.0,75.0,13.0,903.0,42.0
250000,9697.0,51.0,39.0,120.0,109.0,0.0,68.0,8.0,919.0,44.0
260000,9697.0,43.0,34.0,118.0,105.0,0.0,59.0,8.0,933.0,46.0
270000,9697.0,32.0,22.0,114.0,96.0,1.0,60.0,7.0,943.0,50.0
280000,9697.0,25.0,18.0,112.0,81.0,0.0,53.0,6.0,955.0,52.0
290000,9697.0,17.0,11.0,108.0,69.0,0.0,44.0,10.0,966.0,56.0
300000,9694.0,24.0,92.0,112.0,59.0,0.0,51.0,10.0,978.0,65.0
310000,9694.0,22.0,73.0,111.0,56.0,0.0,55.0,5.0,996.0,66.0
320000,9694.0,19.0,49.0,108.0,54.0,0.0,62.0,9.0,1007.0,69.0
330000,9694.0,16.0,37.0,106.0,52.0,0.0,60.0,9.0,1018.0,71.0
340000,9694.0,13.0,26.0,105.0,40.0,0.0,55.0,7.0,1034.0,72.0
350000,9694.0,9.0,20.0,100.0,35.0,0.0,44.0,8.0,1048.0,77.0
360000,9694.0,7.0,15.0,97.0,29.0,0.0,43.0,4.0,1058.0,80.0
370000,9694.0,7.0,12.0,96.0,26.0,0.0,36.0,7.0,1065.0,81.0
380000,9694.0,6.0,8.0,92.0,20.0,0.0,35.0,4.0,1072.0,85.0
390000,9694.0,4.0,7.0,90.0,18.0,0.0,32.0,2.0,1078.0,87.0
400000,9694.0,9.0,79.0,98.0,13.0,0.0,51.0,3.0,1086.0,92.0
