mcsteps,1,2,3,4,5,6,7,8,9,10
0,1988.0,1064.0,980.0,110.0,29.0,0.0,110.0,0.0,0.0,28.0
10000,1988.0,984.0,835.0,110.0,57.0,0.0,202.0,12.0,1.0,28.0
20000,1988.0,912.0,701.0,110.0,75.0,0.0,286.0,19.0,14.0,28.0
30000,1988.0,828.0,595.0,110.0,101.0,0.0,330.0,23.0,22.0,28.0
40000,1988.0,750.0,500.0,110.0,122.0,1.0,352.0,39.0,33.0,28.0
50000,1988.0,689.0,420.0,110.0,141.0,0.0,370.0,27.0,48.0,28.0
60000,1988.0,611.0,361.0,110.0,158.0,0.0,363.0,37.0,37.0,28.0
70000,1988.0,542.0,284.0,110.0,165.0,0.0,369.0,41.0,80.0,28.0
80000,1988.0,489.0,230.0,110.0,169.0,0.0,359.0,38.0,94.0,28.0
90000,1988.0,428.0,184.0,110.0,178.0,0.0,346.0,35.0,97.0,28.0
100000,1988.0,421.0,242.0,120.0,183.0,0.0,344.0,40.0,85.0,31.0
110000,1988.0,384.0,200.0,120.0,184.0,0.0,333.0,36.0,85.0,31.0
120000,1988.0,351.0,163.0,119.0,182.0,0.0,290.0,56.0,131.0,32.0
130000,1988.0,310.0,132.0,119.0,190.0,0.0,275.0,34.0,154.0,32.0
140000,1988.0,284.0,111.0,119.0,191.0,0.0,237.0,45.0,149.0,32.0
150000,1988.0,256.0,92.0,119.0,183.0,0.0,215.0,28.0,158.0,32.0
160000,1988.0,229.0,70.0,119.0,170.0,0.0,201.0,26.0,130.0,32.0
170000,1988.0,206.0,53.0,119.0,153.0,0.0,182.0,25.0,161.0,32.0
180000,1988.0,183.0,37.0,118.0,138.0,1.0,163.0,24.0,151.0,33.0
190000,1988.0,159.0,23.0,117.0,126.0,1.0,145.0,22.0,124.0,34.0
200000,1988.0,160.0,105.0,127.0,102.0,1.0,143.0,11.0,121.0,37.0
210000,1988.0,143.0,84.0,127.0,101.0,1.0,133.0,26.0,104.0,37.0
220000,1988.0,129.0,64.0,127.0,92.0,1.0,126.0,19.0,133.0,37.0
230000,1988.0,115.0,48.0,127.0,86.0,1.0,121.0,14.0,124.0,37.0
240000,1988.0,101.0,36.0,126.0,77.0,1.0,99.0,20.0,121.0,38.0
250000,1988.0,87.0,24.0,124.0,71.0,2.0,85.0,19.0,114.0,40.0
260000,1988.0,77.0,19.0,124.0,61.0,2.0,83.0,6.0,120.0,40.0
270000,1988.0,70.0,17.0,123.0,53.0,1.0,70.0,7.0,133.0,41.0
280000,1988.0,65.0,14.0,122.0,45.0,1.0,60.0,10.0,114.0,42.0
290000,1988.0,58.0,8.0,121.0,42.0,0.0,54.0,5.0,107.0,43.0
300000,1988.0,62.0,81.0,131.0,37.0,0.0,67.0,8.0,93.0,46.0
310000,1988.0,55.0,57.0,131.0,37.0,0.0,78.0,8.0,105.0,46.0
320000,1988.0,50.0,52.0,130.0,37.0,0.0,64.0,11.0,97.0,47.0
330000,1988.0,44.0,34.0,130.0,37.0,0.0,71.0,5.0,90.0,47.0
340000,1988.0,37.0,24.0,130.0,41.0,0.0,70.0,4.0,87.0,47.0
350000,1988.0,33.0,18.0,130.0,35.0,0.0,65.0,8.0,93.0,47.0
360000,1988.0,31.0,13.0,129.0,29.0,0.0,54.0,8.0,97.0,48.0
370000,1988.0,25.0,11.0,129.0,26.0,0.0,44.0,4.0,96.0,48.0
380000,1988.0,23.0,8.0,128.0,24.0,0.0,37.0,4.0,105.0,49.0
390000,1988.0,18.0,6.0,128.0,25.0,0.0,36.0,3.0,98.0,49.0
400000,1988.0,27.0,77.0,137.0,20.0,0.0,60.0,2.0,92.0,53.0
410000,1988.0,23.0,59.0,135.0,23.0,0.0,62.0,7.0,82.0,55.0
420000,1988.0,20.0,41.0,135.0,24.0,0.0,71.0,6.0,90.0,55.0
430000,1988.0,20.0,31.0,135.0,20.0,0.0,55.0,16.0,92.0,55.0
440000,1988.0,17.0,21.0,135.0,15.0,0.0,47.0,10.0,105.0,55.0
450000,1988.0,16.0,15.0,134.0,14.0,0.0,36.0,8.0,123.0,56.0
460000,1988.0,16.0,10.0,134.0,11.0,0.0,26.0,11.0,127.0,56.0
470000,1988.0,16.0,8.0,131.0,7.0,0.0,24.0,0.0,127.0,59.0
480000,1988.0,16.0,4.0,131.0,6.0,0.0,22.0,2.0,129.0,59.0
490000,1988.0,12.0,4.0,131.0,6.0,0.0,19.0,3.0,117.0,59.0
500000,1988.0,18.0,79.0,141.0,8.0,0.0,39.0,3.0,113.0,62.0
510000,1988.0,16.0,51.0,141.0,10.0,0.0,58.0,1.0,119.0,62.0
520000,1988.0,12.0,41.0,139.0,11.0,0.0,51.0,9.0,123.0,64.0
530000,1988.0,10.0,31.0,139.0,13.0,0.0,48.0,6.0,131.0,64.0
540000,1988.0,9.0,24.0,138.0,14.0,0.0,40.0,9.0,141.0,65.0
550000,1988.0,7.0,16.0,137.0,14.0,0.0,39.0,4.0,148.0,66.0
560000,1988.0,6.0,9.0,137.0,13.0,0.0,35.0,5.0,148.0,66.0
570000,1988.0,5.0,7.0,137.0,12.0,0.0,33.0,3.0,154.0,66.0
580000,1988.0,5.0,5.0,135.0,11.0,1.0,26.0,3.0,147.0,68.0
590000,1988.0,5.0,4.0,135.0,10.0,1.0,19.0,4.0,131.0,68.0
600000,1988.0,13.0,66.0,142.0,12.0,1.0,53.0,2.0,137.0,74.0
610000,1988.0,10.0,43.0,140.0,13.0,0.0,59.0,7.0,127.0,76.0
620000,1988.0,8.0,29.0,139.0,13.0,0.0,52.0,11.0,143.0,77.0
630000,1988.0,7.0,18.0,138.0,12.0,0.0,46.0,4.0,156.0,78.0
640000,1988.0,6.0,14.0,137.0,12.0,0.0,33.0,11.0,152.0,79.0
650000,1988.0,6.0,8.0,135.0,12.0,0.0,28.0,6.0,166.0,81.0
660000,1988.0,4.0,5.0,134.0,13.0,0.0,24.0,1.0,175.0,82.0
670000,1988.0,4.0,3.0,132.0,12.0,0.0,21.0,5.0,176.0,84.0
680000,1988.0,2.0,1.0,129.0,9.0,0.0,18.0,2.0,182.0,87.0
690000,1988.0,1.0,1.0,129.0,8.0,0.0,12.0,2.0,188.0,87.0
700000,1987.0,9.0,74.0,138.0,8.0,0.0,37.0,1.0,185.0,91.0
710000,1987.0,7.0,59.0,137.0,9.0,0.0,44.0,2.0,189.0,92.0
720000,1987.0,6.0,42.0,135.0,9.0,0.0,48.0,9.0,187.0,94.0
730000,1987.0,5.0,23.0,134.0,8.0,0.0,51.0,8.0,193.0,95.0
740000,1987.0,4.0,21.0,132.0,8.0,0.0,45.0,5.0,204.0,97.0
750000,1987.0,3.0,12.0,130.0,5.0,0.0,42.0,5.0,200.0,99.0
760000,1987.0,3.0,5.0,127.0,5.0,0.0,38.0,9.0,206.0,102.0
770000,1987.0,2.0,4.0,127.0,5.0,0.0,29.0,6.0,208.0,102.0
780000,1987.0,2.0,2.0,126.0,3.0,0.0,25.0,4.0,216.0,103.0
790000,1987.0,2.0,0.0,124.0,3.0,0.0,24.0,0.0,209.0,105.0
800000,1987.0,10.0,70.0,129.0,5.0,0.0,48.0,4.0,211.0,113.0
810000,1987.0,8.0,54.0,124.0,6.0,0.0,51.0,4.0,214.0,118.0
820000,1987.0,6.0,35.0,123.0,5.0,0.0,53.0,4.0,229.0,119.0
830000,1987.0,5.0,29.0,123.0,5.0,0.0,43.0,7.0,235.0,119.0
840000,1987.0,4.0,20.0,122.0,6.0,0.0,41.0,7.0,244.0,120.0
850000,1987.0,4.0,16.0,121.0,5.0,0.0,30.0,8.0,249.0,121.0
860000,1987.0,3.0,12.0,117.0,4.0,0.0,29.0,2.0,259.0,125.0
870000,1987.0,2.0,7.0,117.0,5.0,0.0,25.0,4.0,265.0,125.0
880000,1987.0,0.0,3.0,115.0,5.0,0.0,25.0,1.0,264.0,127.0
890000,1987.0,0.0,2.0,114.0,5.0,0.0,23.0,2.0,266.0,128.0
900000,1987.0,10.0,74.0,122.0,3.0,0.0,48.0,1.0,264.0,133.0
910000,1987.0,10.0,57.0,121.0,3.0,0.0,50.0,5.0,273.0,134.0
920000,1987.0,9.0,47.0,120.0,4.0,0.0,44.0,5.0,280.0,135.0
