meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,8.775248e-10,0.0,0.0,0.0,0.0,0.0,2.2267001e-10,0.0,0.0,0.0,0.0,0.0
10000,1.1797091e-09,4.1771556e-12,0.0,0.0,7.545344e-12,0.0,3.919587e-10,9.715356e-11,0.0,0.0,1.7612733e-10,0.0
20000,1.3752998e-09,5.199485e-12,7.8384326e-13,1.6253963e-13,9.568727e-12,0.0,4.818886e-10,1.07915864e-10,5.2042044e-11,1.0810271e-11,1.96334e-10,0.0
30000,1.5299013e-09,1.03702906e-11,6.8689885e-12,1.4402595e-12,2.071375e-11,2.0031854e-12,5.4909266e-10,1.5176149e-10,1.5247383e-10,3.2066207e-11,2.7929553e-10,7.733353e-11
40000,1.6712893e-09,1.4798635e-11,2.3707954e-12,4.817806e-13,2.7281956e-11,4.7361776e-12,5.971242e-10,1.791848e-10,8.941029e-11,1.85577e-11,3.303715e-10,1.1783413e-10
50000,1.7974321e-09,1.5999979e-11,6.9137443e-12,1.4313324e-12,3.057385e-11,5.3622866e-12,6.476054e-10,1.8434779e-10,1.5020202e-10,3.179509e-11,3.434138e-10,1.2567046e-10
60000,1.9197821e-09,1.7253114e-11,6.276205e-12,1.2776042e-12,3.2055664e-11,6.9180087e-12,6.880521e-10,1.8982502e-10,1.4550605e-10,3.019816e-11,3.529936e-10,1.4055407e-10
70000,2.0505826e-09,1.9752347e-11,6.486358e-12,1.2954435e-12,3.5928264e-11,5.5254993e-12,7.1194106e-10,2.0142092e-10,1.4611368e-10,3.028869e-11,3.741736e-10,1.2592e-10
80000,2.1798445e-09,2.1966344e-11,6.580819e-12,1.3091223e-12,3.896778e-11,1.1502165e-11,7.3057754e-10,2.1009959e-10,1.4671908e-10,3.040262e-11,3.898392e-10,1.7983899e-10
90000,2.2988373e-09,2.6161708e-11,1.3586735e-11,2.7639887e-12,4.965204e-11,1.3023049e-11,7.5540757e-10,2.291316e-10,2.1369526e-10,4.4341215e-11,4.3560477e-10,1.9002923e-10
100000,2.4163231e-09,3.0529013e-11,6.78527e-12,1.3255625e-12,5.398096e-11,2.295335e-11,7.7573326e-10,2.495674e-10,1.4725977e-10,3.0492463e-11,4.6076887e-10,2.544707e-10
110000,2.5334561e-09,3.3628014e-11,7.840601e-12,1.6199837e-12,5.941772e-11,2.1061973e-11,7.963883e-10,2.5926913e-10,1.5232782e-10,3.3107093e-11,4.8150156e-10,2.3936778e-10
120000,2.6424405e-09,3.783796e-11,1.3917799e-11,2.7984414e-12,6.877445e-11,1.8266201e-11,8.1924195e-10,2.7387548e-10,2.1465738e-10,4.4543678e-11,5.131334e-10,2.1559127e-10
130000,2.7517906e-09,3.9613576e-11,5.5554767e-12,1.0207858e-12,6.6958813e-11,2.8169368e-11,8.3947715e-10,2.774547e-10,1.283361e-10,2.6518317e-11,5.1418053e-10,2.7421887e-10
