meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,6.999087e-10,0.0,0.0,0.0,0.0,0.0,3.4078082e-10,0.0,0.0,0.0,0.0,0.0
10000,7.9028417e-10,7.676479e-12,0.0,0.0,1.3905497e-11,0.0,5.4278715e-10,1.3178424e-10,0.0,0.0,2.3891572e-10,0.0
20000,8.5412066e-10,1.9065886e-11,1.3231059e-11,2.7451197e-12,3.846965e-11,0.0,6.2506467e-10,2.0584029e-10,2.1348995e-10,4.4346693e-11,3.7932696e-10,0.0
30000,9.1821684e-10,2.1845544e-11,6.6904837e-12,1.3609557e-12,4.0939835e-11,7.5008775e-12,6.765617e-10,2.194595e-10,1.501817e-10,3.117194e-11,4.005856e-10,1.495323e-10
40000,9.562313e-10,3.5871445e-11,1.7146432e-11,3.5251279e-12,6.8614406e-11,7.63745e-12,7.1548917e-10,2.7900318e-10,2.4155414e-10,5.0154197e-11,5.1075844e-10,1.4791449e-10
50000,9.752202e-10,5.490802e-11,2.8683512e-11,5.930439e-12,1.06543656e-10,3.8186954e-11,7.500018e-10,3.4641215e-10,3.1300196e-10,6.501468e-11,6.3174993e-10,3.439831e-10
60000,1.0187743e-09,5.4862847e-11,1.8533668e-11,3.8023044e-12,1.0273484e-10,4.2346994e-11,7.7317225e-10,3.4737946e-10,2.508745e-10,5.2098693e-11,6.4316713e-10,3.5199785e-10
70000,1.0520038e-09,8.593283e-11,3.7216882e-11,7.605517e-12,1.639113e-10,5.5085513e-11,8.0301676e-10,4.2867804e-10,3.5348394e-10,7.337791e-11,7.821615e-10,4.0090292e-10
80000,1.125317e-09,8.652704e-11,3.7802227e-11,7.788344e-12,1.663681e-10,6.878259e-11,8.129484e-10,4.2734197e-10,3.5299907e-10,7.398948e-11,7.989116e-10,4.4197904e-10
90000,1.1674949e-09,9.303382e-11,2.6052972e-11,5.2681253e-12,1.7093726e-10,9.8864535e-11,8.31463e-10,4.399542e-10,2.9460004e-10,6.114786e-11,8.1648993e-10,5.317256e-10
100000,1.2127577e-09,9.9561664e-11,2.0293562e-11,4.2962296e-12,1.7840251e-10,9.6068084e-11,8.4334467e-10,4.5325663e-10,2.5384841e-10,5.446762e-11,8.252256e-10,5.1763527e-10
110000,1.2518612e-09,9.627703e-11,2.8886475e-11,5.8070423e-12,1.7606079e-10,8.2164345e-11,8.586088e-10,4.4132523e-10,3.0844674e-10,6.396524e-11,8.1515095e-10,4.7107307e-10
120000,1.2858606e-09,1.02049744e-10,3.4139018e-11,7.0684678e-12,1.9299076e-10,1.03243726e-10,8.711854e-10,4.4907078e-10,3.340997e-10,7.029486e-11,8.516712e-10,5.315364e-10
130000,1.3357104e-09,9.742436e-11,3.222483e-11,6.3920167e-12,1.7650895e-10,1.249895e-10,8.77325e-10,4.4596146e-10,3.2217903e-10,6.6772386e-11,8.276555e-10,5.822932e-10
140000,1.3890767e-09,9.2321734e-11,4.764047e-11,9.924857e-12,1.6513901e-10,1.2307304e-10,8.8427904e-10,4.253625e-10,3.898329e-10,8.259857e-11,7.756934e-10,5.752665e-10
150000,1.4273025e-09,1.0349798e-10,2.431433e-11,4.7317844e-12,1.7685152e-10,1.4868e-10,8.9923974e-10,4.5058587e-10,2.7665883e-10,5.735262e-11,8.193276e-10,6.303388e-10
160000,1.4513826e-09,1.1360049e-10,1.7539971e-11,3.310476e-12,1.988887e-10,1.8060602e-10,9.1243924e-10,4.721444e-10,2.3107088e-10,4.7855626e-11,8.928391e-10,6.8681993e-10
170000,1.5165732e-09,1.023962e-10,4.1759658e-11,8.471876e-12,1.7870039e-10,1.8338396e-10,9.124263e-10,4.4393714e-10,3.6511827e-10,7.659448e-11,8.1211166e-10,6.9591377e-10
180000,1.5898864e-09,9.2318014e-11,2.5834501e-11,4.9651676e-12,1.5602322e-10,1.8836524e-10,9.054663e-10,4.1785497e-10,2.841796e-10,5.893018e-11,7.67788e-10,7.1152473e-10
190000,1.6318139e-09,9.316421e-11,1.7625247e-11,3.4704264e-12,1.4997564e-10,2.2272549e-10,9.0930463e-10,4.1803466e-10,2.22655e-10,4.7199e-11,7.571843e-10,7.65858e-10
200000,1.6708662e-09,8.389107e-11,3.9164522e-11,7.635392e-12,1.4312027e-10,2.0969185e-10,9.186564e-10,3.951572e-10,3.5114514e-10,7.272771e-11,7.264413e-10,7.326446e-10
210000,1.7079568e-09,7.2374245e-11,3.1511606e-11,6.4238055e-12,1.2050322e-10,2.2363779e-10,9.2714547e-10,3.6023207e-10,3.0419092e-10,6.518842e-11,6.710457e-10,7.5413376e-10
220000,1.7418904e-09,7.428063e-11,1.6059744e-11,2.7999398e-12,1.1696015e-10,2.504215e-10,9.315155e-10,3.6206554e-10,2.0580011e-10,4.2453714e-11,6.699419e-10,7.968121e-10
230000,1.7963605e-09,9.411024e-11,2.5481605e-11,5.007451e-12,1.567114e-10,2.3344815e-10,9.2968566e-10,4.13053e-10,2.7597877e-10,5.8042463e-11,7.809225e-10,7.67671e-10
240000,1.8120853e-09,9.636217e-11,1.7982825e-11,3.459467e-12,1.622046e-10,2.484424e-10,9.416397e-10,4.1485274e-10,2.2562162e-10,4.7587045e-11,7.819371e-10,7.927381e-10
250000,1.8497258e-09,9.983055e-11,2.2262145e-11,4.561534e-12,1.6627627e-10,2.4597388e-10,9.514354e-10,4.2280826e-10,2.492028e-10,5.4219476e-11,7.923127e-10,7.808575e-10
260000,1.925289e-09,1.07656564e-10,2.4916041e-11,4.843937e-12,1.8534173e-10,2.0246019e-10,9.333471e-10,4.4041543e-10,2.685481e-10,5.720706e-11,8.3070634e-10,6.9876993e-10
