mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
690000,262,196,0,4.368782e-09,2.4278299e-17,0.0,0.0,0.0,1.952857e-11
690000,92,109,0,4.888021e-09,2.888836e-11,1.5745547e-17,8.81877e-29,1.9112281e-17,1.0579236e-10
690000,411,113,0,5.652023e-09,3.4542418e-11,3.3589576e-11,1.6266163e-12,2.493708e-13,3.4827974e-11
690000,413,95,0,4.4982262e-09,5.0005302e-11,3.8703643e-16,1.4121083e-26,4.682076e-12,1.0953899e-10
690000,107,181,0,3.7307895e-09,4.2340426e-11,2.6272866e-15,3.2782403e-24,3.7574022e-14,1.7524017e-10
690000,385,318,0,3.8599777e-09,2.3376023e-11,1.151859e-14,3.9405112e-22,8.616055e-18,6.5353296e-12
690000,391,222,0,4.4272404e-09,6.335644e-11,9.067904e-19,1.4293972e-32,3.534486e-13,7.1857145e-11
690000,286,112,0,4.43328e-09,1.2288922e-11,6.479431e-12,9.803587e-15,1.0004739e-16,2.5703621e-12
690000,302,65,0,4.5870703e-09,7.671557e-12,1.1759436e-11,2.2821099e-14,1.0176112e-16,1.0474707e-10
690000,375,325,0,4.6769935e-09,1.0207905e-11,1.8909109e-13,2.7093699e-17,1.5356468e-15,5.2291334e-11
690000,325,356,0,6.726168e-09,1.7503335e-12,2.2980442e-18,2.9047528e-31,1.8214373e-28,1.9967193e-11
690000,70,152,0,3.5293959e-09,1.1396023e-11,3.0368834e-17,1.4512241e-27,1.5632722e-20,2.0613798e-10
690000,375,154,0,5.3305165e-09,1.1725619e-11,2.3287082e-14,1.5163915e-21,3.7248264e-17,3.169092e-11
690000,99,270,0,5.0964806e-09,6.2798176e-11,3.378191e-18,2.1788728e-31,4.0352385e-11,4.1377755e-11
690000,379,429,0,6.3598358e-09,2.3660567e-11,1.2778283e-13,9.318626e-20,1.0284705e-18,1.8457041e-10
690000,130,355,0,4.606156e-09,2.876903e-11,9.042712e-20,9.260841e-33,2.2460485e-17,2.1016842e-10
690000,174,216,0,4.205021e-09,2.6050834e-16,6.182571e-30,0.0,4.36e-43,2.5361618e-12
690000,209,377,0,4.863096e-09,3.1294433e-12,1.9831451e-13,2.5112578e-19,1.4146326e-22,2.3820923e-11
690000,232,171,0,6.250967e-09,1.741241e-21,1.9002273e-25,3.9975e-41,0.0,9.45607e-13
690000,192,68,0,5.518508e-09,1.6738963e-11,3.8741115e-14,5.190837e-21,2.6128012e-20,3.894721e-11
690000,134,239,0,7.0561055e-09,4.901689e-13,2.4796075e-13,2.1181398e-19,1.6904435e-24,5.880578e-11
690000,87,52,0,3.0055145e-09,5.738891e-11,2.507389e-13,1.2057546e-19,1.385362e-15,1.1821734e-10
690000,342,266,0,5.6011205e-09,1.096736e-11,5.078968e-21,6.4218295e-35,3.8319982e-22,1.6153759e-11
690000,331,253,0,3.406594e-09,1.136184e-11,1.5729497e-32,0.0,3.7607493e-19,1.20276445e-11
690000,129,174,0,4.855639e-09,4.995396e-13,8.888148e-14,1.6531899e-19,4.6268392e-24,2.7184938e-12
690000,151,179,0,4.4456905e-09,1.1665836e-13,2.223052e-11,1.6360626e-13,2.3733154e-15,1.3834467e-11
690000,285,128,0,3.761797e-09,2.022276e-11,1.9909176e-20,2.0802329e-34,6.6546504e-15,8.608667e-12
690000,233,134,0,5.296814e-09,4.925863e-13,1.8404706e-22,4.146753e-37,5.0893857e-30,5.0661756e-11
690000,155,242,0,4.188191e-09,4.584644e-11,6.127832e-20,2.8466442e-34,1.7202262e-15,7.1668687e-12
690000,57,168,0,3.867458e-09,3.407973e-11,8.284125e-18,1.5914937e-29,2.7149526e-16,1.3835097e-10
690000,283,324,0,5.1091997e-09,2.5762332e-11,0.0,0.0,2.332285e-09,1.5279658e-11
690000,150,354,0,5.2271694e-09,1.8034135e-11,5.1826057e-11,1.0656271e-11,5.970425e-12,9.7133e-13
690000,325,380,0,5.177752e-09,4.2565396e-11,1.2972453e-19,6.6142326e-34,2.7971628e-14,2.6472597e-11
690000,132,331,0,5.079367e-09,1.8925824e-11,4.9076498e-32,0.0,1.5413331e-14,3.7144593e-11
690000,374,310,0,5.767967e-09,1.2274744e-11,5.755826e-15,1.9686996e-23,3.125447e-20,5.278847e-12
690000,404,421,0,4.314498e-09,7.9046804e-11,1.1902897e-13,1.1219361e-19,7.065466e-13,1.7882676e-10
