mcsteps,1,2,3,4,5,6,7,8,9,10
0,497.0,1053.0,957.0,110.0,31.0,0.0,138.0,0.0,0.0,28.0
10000,497.0,975.0,808.0,109.0,53.0,1.0,230.0,14.0,1.0,29.0
20000,497.0,908.0,671.0,109.0,67.0,1.0,303.0,22.0,20.0,29.0
30000,497.0,838.0,574.0,109.0,83.0,1.0,325.0,41.0,28.0,29.0
40000,497.0,771.0,473.0,109.0,98.0,1.0,355.0,35.0,49.0,29.0
50000,497.0,697.0,390.0,109.0,112.0,1.0,370.0,31.0,44.0,29.0
60000,497.0,634.0,318.0,109.0,132.0,1.0,364.0,43.0,42.0,29.0
70000,497.0,574.0,256.0,108.0,136.0,1.0,356.0,43.0,91.0,30.0
80000,497.0,517.0,220.0,108.0,142.0,2.0,324.0,45.0,103.0,30.0
90000,497.0,452.0,173.0,108.0,145.0,2.0,317.0,33.0,105.0,30.0
100000,497.0,451.0,235.0,118.0,141.0,1.0,307.0,38.0,94.0,33.0
110000,497.0,407.0,197.0,118.0,151.0,1.0,286.0,43.0,90.0,33.0
120000,497.0,379.0,172.0,118.0,154.0,1.0,263.0,34.0,140.0,33.0
130000,497.0,342.0,134.0,118.0,146.0,1.0,248.0,32.0,138.0,33.0
140000,497.0,305.0,105.0,118.0,142.0,1.0,233.0,28.0,132.0,33.0
150000,497.0,283.0,84.0,117.0,131.0,2.0,216.0,31.0,116.0,34.0
160000,497.0,262.0,70.0,116.0,119.0,2.0,195.0,27.0,113.0,35.0
170000,497.0,231.0,58.0,116.0,122.0,2.0,174.0,19.0,151.0,35.0
180000,497.0,212.0,47.0,116.0,106.0,2.0,146.0,29.0,136.0,35.0
190000,497.0,191.0,35.0,116.0,94.0,2.0,129.0,16.0,137.0,35.0
200000,497.0,191.0,115.0,125.0,81.0,1.0,130.0,17.0,117.0,39.0
210000,497.0,175.0,90.0,125.0,81.0,1.0,129.0,14.0,103.0,39.0
220000,497.0,157.0,67.0,124.0,85.0,1.0,130.0,14.0,121.0,40.0
230000,497.0,138.0,56.0,124.0,87.0,0.0,111.0,22.0,115.0,40.0
240000,497.0,120.0,42.0,124.0,86.0,0.0,103.0,14.0,108.0,40.0
250000,497.0,97.0,33.0,123.0,79.0,0.0,91.0,12.0,111.0,41.0
260000,497.0,83.0,26.0,123.0,83.0,0.0,76.0,13.0,107.0,41.0
270000,497.0,72.0,22.0,123.0,73.0,0.0,71.0,6.0,122.0,41.0
280000,497.0,66.0,17.0,123.0,69.0,0.0,65.0,7.0,114.0,41.0
290000,497.0,57.0,14.0,121.0,64.0,0.0,55.0,8.0,105.0,43.0
300000,497.0,63.0,93.0,131.0,57.0,0.0,65.0,7.0,89.0,46.0
310000,497.0,57.0,74.0,129.0,55.0,0.0,66.0,11.0,100.0,48.0
320000,497.0,52.0,57.0,129.0,51.0,0.0,64.0,6.0,101.0,48.0
330000,497.0,42.0,40.0,128.0,47.0,0.0,66.0,6.0,92.0,49.0
340000,497.0,36.0,30.0,127.0,43.0,0.0,63.0,9.0,85.0,50.0
350000,497.0,28.0,22.0,127.0,42.0,0.0,61.0,5.0,97.0,50.0
360000,497.0,26.0,18.0,127.0,33.0,0.0,48.0,7.0,100.0,50.0
370000,497.0,23.0,15.0,125.0,28.0,0.0,33.0,12.0,102.0,52.0
380000,497.0,17.0,11.0,125.0,26.0,0.0,27.0,4.0,118.0,52.0
390000,497.0,15.0,5.0,124.0,21.0,0.0,27.0,2.0,113.0,53.0
400000,497.0,23.0,80.0,134.0,19.0,0.0,47.0,3.0,106.0,56.0
410000,497.0,23.0,57.0,132.0,18.0,0.0,57.0,7.0,92.0,58.0
420000,497.0,22.0,42.0,131.0,15.0,0.0,62.0,4.0,103.0,59.0
430000,497.0,17.0,33.0,131.0,17.0,0.0,51.0,11.0,102.0,59.0
440000,497.0,14.0,16.0,129.0,18.0,0.0,59.0,2.0,109.0,61.0
450000,497.0,13.0,15.0,129.0,16.0,0.0,44.0,11.0,115.0,61.0
460000,497.0,12.0,8.0,129.0,13.0,0.0,35.0,8.0,119.0,61.0
470000,497.0,9.0,7.0,129.0,14.0,0.0,28.0,4.0,117.0,61.0
480000,497.0,9.0,6.0,129.0,10.0,0.0,21.0,3.0,125.0,61.0
490000,497.0,7.0,4.0,128.0,10.0,0.0,16.0,4.0,117.0,62.0
500000,497.0,17.0,77.0,136.0,7.0,0.0,38.0,5.0,105.0,67.0
510000,497.0,14.0,62.0,136.0,8.0,0.0,41.0,9.0,112.0,67.0
520000,497.0,12.0,44.0,134.0,8.0,0.0,48.0,4.0,118.0,69.0
530000,497.0,9.0,34.0,133.0,9.0,0.0,49.0,6.0,120.0,70.0
540000,497.0,8.0,27.0,133.0,8.0,0.0,47.0,7.0,128.0,70.0
550000,497.0,8.0,19.0,133.0,8.0,0.0,45.0,3.0,132.0,70.0
560000,497.0,7.0,16.0,132.0,8.0,0.0,40.0,7.0,125.0,71.0
570000,497.0,6.0,12.0,131.0,6.0,0.0,37.0,2.0,137.0,72.0
580000,497.0,5.0,8.0,131.0,6.0,0.0,34.0,4.0,132.0,72.0
590000,497.0,3.0,6.0,128.0,3.0,0.0,29.0,4.0,123.0,75.0
600000,497.0,11.0,73.0,137.0,5.0,0.0,54.0,4.0,130.0,79.0
610000,497.0,11.0,54.0,136.0,5.0,0.0,63.0,4.0,133.0,80.0
620000,497.0,9.0,39.0,134.0,6.0,0.0,52.0,12.0,148.0,82.0
630000,497.0,6.0,28.0,134.0,6.0,0.0,49.0,8.0,147.0,82.0
640000,497.0,6.0,23.0,131.0,5.0,0.0,42.0,6.0,150.0,85.0
650000,497.0,6.0,14.0,129.0,5.0,0.0,42.0,3.0,161.0,87.0
660000,497.0,5.0,11.0,127.0,4.0,0.0,29.0,7.0,164.0,89.0
670000,497.0,5.0,8.0,125.0,4.0,0.0,29.0,1.0,172.0,91.0
680000,497.0,5.0,7.0,125.0,4.0,0.0,21.0,7.0,170.0,91.0
690000,497.0,3.0,5.0,125.0,3.0,0.0,19.0,2.0,179.0,91.0
700000,497.0,12.0,75.0,133.0,4.0,0.0,46.0,1.0,179.0,96.0
710000,497.0,12.0,49.0,132.0,4.0,0.0,59.0,6.0,182.0,97.0
720000,497.0,11.0,37.0,131.0,4.0,0.0,61.0,1.0,188.0,98.0
730000,497.0,9.0,28.0,130.0,5.0,0.0,54.0,5.0,182.0,99.0
740000,497.0,8.0,18.0,129.0,6.0,0.0,49.0,9.0,190.0,100.0
750000,497.0,7.0,11.0,128.0,6.0,0.0,44.0,4.0,200.0,101.0
760000,497.0,7.0,6.0,126.0,6.0,0.0,34.0,7.0,211.0,103.0
770000,497.0,6.0,3.0,123.0,6.0,0.0,28.0,4.0,213.0,106.0
780000,497.0,4.0,1.0,120.0,7.0,0.0,20.0,5.0,222.0,109.0
790000,497.0,4.0,1.0,119.0,6.0,0.0,12.0,4.0,219.0,110.0
800000,497.0,13.0,71.0,125.0,6.0,0.0,37.0,3.0,224.0,116.0
810000,497.0,12.0,52.0,121.0,7.0,0.0,47.0,3.0,226.0,120.0
820000,497.0,11.0,43.0,119.0,6.0,0.0,45.0,5.0,234.0,122.0
830000,497.0,10.0,29.0,119.0,4.0,0.0,50.0,5.0,231.0,122.0
840000,497.0,9.0,16.0,119.0,4.0,0.0,51.0,3.0,242.0,122.0
850000,497.0,8.0,11.0,118.0,4.0,0.0,44.0,5.0,246.0,123.0
860000,497.0,8.0,6.0,115.0,3.0,0.0,40.0,5.0,255.0,126.0
870000,497.0,7.0,6.0,113.0,1.0,0.0,35.0,3.0,262.0,128.0
880000,497.0,5.0,6.0,112.0,3.0,0.0,29.0,1.0,264.0,129.0
890000,497.0,3.0,3.0,110.0,3.0,0.0,21.0,4.0,270.0,131.0
900000,497.0,13.0,67.0,118.0,3.0,0.0,52.0,5.0,267.0,136.0
910000,497.0,13.0,41.0,118.0,3.0,0.0,56.0,7.0,281.0,136.0
920000,497.0,12.0,29.0,116.0,3.0,0.0,50.0,7.0,288.0,138.0
930000,497.0,11.0,17.0,112.0,2.0,0.0,47.0,6.0,302.0,142.0
940000,497.0,8.0,12.0,108.0,2.0,1.0,39.0,5.0,314.0,146.0
950000,497.0,8.0,8.0,107.0,2.0,1.0,31.0,5.0,310.0,147.0
960000,497.0,8.0,6.0,103.0,1.0,1.0,25.0,3.0,319.0,151.0
970000,497.0,7.0,4.0,99.0,2.0,1.0,22.0,5.0,307.0,155.0
