mcsteps,1,2,3,4,5,6,7,8,9,10
0,994.0,1051.0,973.0,110.0,31.0,0.0,117.0,0.0,0.0,28.0
10000,994.0,952.0,831.0,110.0,67.0,0.0,209.0,16.0,3.0,28.0
20000,994.0,876.0,689.0,110.0,82.0,0.0,284.0,21.0,16.0,28.0
30000,994.0,808.0,591.0,110.0,92.0,0.0,326.0,28.0,22.0,28.0
40000,994.0,744.0,493.0,110.0,108.0,0.0,349.0,38.0,35.0,28.0
50000,994.0,679.0,412.0,110.0,122.0,0.0,360.0,46.0,46.0,28.0
60000,994.0,622.0,347.0,110.0,137.0,0.0,359.0,39.0,54.0,28.0
70000,994.0,556.0,296.0,110.0,149.0,0.0,338.0,44.0,101.0,28.0
80000,994.0,494.0,243.0,109.0,153.0,0.0,334.0,35.0,97.0,29.0
90000,994.0,447.0,202.0,108.0,149.0,0.0,309.0,46.0,90.0,30.0
100000,994.0,437.0,261.0,118.0,147.0,0.0,303.0,37.0,96.0,33.0
110000,994.0,401.0,208.0,118.0,150.0,0.0,305.0,31.0,101.0,33.0
120000,994.0,365.0,177.0,118.0,148.0,0.0,294.0,27.0,138.0,33.0
130000,994.0,335.0,145.0,117.0,152.0,1.0,275.0,36.0,114.0,34.0
140000,994.0,300.0,121.0,117.0,139.0,1.0,251.0,36.0,113.0,34.0
150000,994.0,283.0,96.0,116.0,132.0,1.0,234.0,24.0,121.0,35.0
160000,994.0,250.0,72.0,116.0,121.0,0.0,220.0,27.0,120.0,35.0
170000,994.0,231.0,60.0,116.0,112.0,0.0,205.0,22.0,150.0,35.0
180000,994.0,203.0,53.0,115.0,112.0,0.0,178.0,24.0,136.0,36.0
190000,994.0,177.0,40.0,115.0,105.0,0.0,154.0,25.0,123.0,36.0
200000,994.0,179.0,111.0,124.0,96.0,0.0,155.0,20.0,124.0,40.0
210000,994.0,168.0,88.0,124.0,89.0,0.0,152.0,16.0,123.0,40.0
