meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,7.029733e-10,0.0,0.0,0.0,0.0,0.0,3.4400635e-10,0.0,0.0,0.0,0.0,0.0
10000,8.135e-10,6.2321155e-12,0.0,0.0,1.1292141e-11,0.0,5.3801885e-10,1.1879457e-10,0.0,0.0,2.1536631e-10,0.0
20000,8.703186e-10,1.31234685e-11,8.8781395e-12,1.8440722e-12,2.671945e-11,1.9216909e-12,6.2685485e-10,1.7206443e-10,1.7509336e-10,3.637077e-11,3.1712616e-10,7.564747e-11
30000,9.2193847e-10,2.1574522e-11,1.951613e-11,4.0366573e-12,4.4980464e-11,5.6025046e-12,6.8120537e-10,2.1873815e-10,2.585553e-10,5.370372e-11,4.0494794e-10,1.290964e-10
40000,9.728407e-10,2.827668e-11,2.180302e-11,4.447521e-12,5.776662e-11,1.6610087e-11,7.196351e-10,2.504216e-10,2.7088967e-10,5.622771e-11,4.6207063e-10,2.2174565e-10
50000,1.0235531e-09,4.458515e-11,1.9338869e-11,3.976781e-12,8.709772e-11,1.7128148e-11,7.482031e-10,3.122704e-10,2.5650293e-10,5.3260972e-11,5.7632504e-10,2.2179024e-10
60000,1.0581624e-09,5.0144913e-11,2.5748157e-11,5.2581745e-12,9.5937897e-11,2.2267582e-11,7.764292e-10,3.2952072e-10,2.947358e-10,6.113214e-11,6.006199e-10,2.5416974e-10
70000,1.1087617e-09,6.10386e-11,3.233354e-11,6.6212513e-12,1.1885419e-10,3.4079406e-11,7.954529e-10,3.6037037e-10,3.3017464e-10,6.854971e-11,6.659538e-10,3.1297676e-10
80000,1.1506789e-09,8.154166e-11,3.6276957e-11,7.468939e-12,1.551911e-10,5.5797318e-11,8.112521e-10,4.1786435e-10,3.4349654e-10,7.224229e-11,7.611869e-10,3.9547268e-10
90000,1.2145416e-09,8.200903e-11,2.2301194e-11,4.520135e-12,1.5573592e-10,6.152257e-11,8.22274e-10,4.1532155e-10,2.7269365e-10,5.6579328e-11,7.8373436e-10,4.1852413e-10
100000,1.2554574e-09,9.5031705e-11,3.079319e-11,6.3485454e-12,1.7821447e-10,6.17127e-11,8.3837465e-10,4.4931953e-10,3.233958e-10,6.714933e-11,8.1940393e-10,4.1639672e-10
110000,1.2852397e-09,9.239497e-11,3.3066622e-11,6.7640095e-12,1.7044166e-10,5.8182733e-11,8.554516e-10,4.3694395e-10,3.2578468e-10,6.864424e-11,7.996807e-10,3.994981e-10
120000,1.3351941e-09,1.0044769e-10,2.7914346e-11,5.5555825e-12,1.8363262e-10,7.05987e-11,8.657161e-10,4.5477347e-10,3.0115427e-10,6.245143e-11,8.463895e-10,4.3922635e-10
130000,1.3796009e-09,9.94463e-11,2.975279e-11,6.342002e-12,1.770214e-10,9.573494e-11,8.734658e-10,4.509598e-10,3.071928e-10,6.6039396e-11,8.196975e-10,5.1410337e-10
140000,1.4339684e-09,9.717871e-11,2.7681283e-11,5.653202e-12,1.725437e-10,9.797104e-11,8.7349955e-10,4.465182e-10,3.0391462e-10,6.608045e-11,8.0876167e-10,5.171614e-10
150000,1.4742332e-09,9.944686e-11,4.3339103e-11,8.995084e-12,1.8034783e-10,9.524206e-11,8.8968655e-10,4.4449344e-10,3.7422318e-10,7.9109545e-11,8.385386e-10,5.0979354e-10
160000,1.5267585e-09,1.07239904e-10,2.1510948e-11,4.0744417e-12,1.8633552e-10,1.0612727e-10,8.9466945e-10,4.582961e-10,2.5440783e-10,5.261065e-11,8.425112e-10,5.318852e-10
170000,1.5921923e-09,1.0383289e-10,3.332538e-11,6.560024e-12,1.8586233e-10,8.692383e-11,8.8455643e-10,4.4973456e-10,3.261915e-10,6.7625655e-11,8.336159e-10,4.7478027e-10
180000,1.627406e-09,1.0968643e-10,2.168244e-11,4.4193603e-12,1.9267407e-10,1.2831648e-10,8.919653e-10,4.608482e-10,2.5816774e-10,5.4696022e-11,8.5838464e-10,5.8341565e-10
190000,1.6829915e-09,9.8200684e-11,3.222468e-11,6.6277387e-12,1.728825e-10,1.2506254e-10,8.915972e-10,4.3528295e-10,3.1848488e-10,6.722011e-11,8.3187285e-10,5.7450633e-10
200000,1.7362758e-09,9.1677e-11,3.567349e-11,7.294468e-12,1.6056086e-10,1.2180582e-10,8.954064e-10,4.167187e-10,3.3508618e-10,7.063484e-11,7.7579904e-10,5.6417393e-10
210000,1.765784e-09,7.7999635e-11,3.4578833e-11,7.2232164e-12,1.3703721e-10,1.343923e-10,9.0680063e-10,3.763907e-10,3.2889202e-10,7.027481e-11,7.0838646e-10,5.927466e-10
220000,1.8060786e-09,7.521065e-11,3.5895537e-11,7.437765e-12,1.2435884e-10,1.2983577e-10,9.082669e-10,3.656753e-10,3.3772338e-10,7.150476e-11,6.743724e-10,5.751053e-10
