mcsteps,1,2,3,4,5,6,7,8,9,10
0,997.0,1069.0,983.0,110.0,25.0,0.0,108.0,0.0,0.0,28.0
10000,997.0,979.0,844.0,110.0,58.0,0.0,200.0,13.0,0.0,28.0
20000,997.0,897.0,707.0,110.0,85.0,0.0,276.0,23.0,15.0,28.0
30000,997.0,813.0,577.0,110.0,104.0,0.0,346.0,24.0,42.0,28.0
40000,997.0,737.0,482.0,109.0,126.0,0.0,373.0,30.0,75.0,29.0
50000,997.0,673.0,404.0,108.0,137.0,0.0,366.0,54.0,112.0,30.0
60000,997.0,619.0,342.0,108.0,144.0,0.0,366.0,33.0,174.0,30.0
70000,997.0,557.0,277.0,108.0,150.0,0.0,368.0,35.0,215.0,30.0
80000,997.0,498.0,220.0,108.0,156.0,0.0,357.0,37.0,262.0,30.0
90000,997.0,425.0,171.0,106.0,165.0,0.0,335.0,45.0,310.0,32.0
100000,996.0,417.0,237.0,116.0,172.0,0.0,313.0,44.0,366.0,35.0
110000,996.0,384.0,197.0,115.0,163.0,0.0,298.0,40.0,418.0,36.0
120000,996.0,350.0,158.0,115.0,161.0,0.0,276.0,41.0,464.0,36.0
130000,996.0,313.0,135.0,115.0,164.0,0.0,256.0,26.0,515.0,36.0
140000,996.0,290.0,114.0,115.0,154.0,0.0,226.0,33.0,551.0,36.0
150000,996.0,258.0,88.0,115.0,149.0,0.0,216.0,21.0,590.0,36.0
160000,996.0,226.0,72.0,115.0,141.0,0.0,200.0,24.0,618.0,36.0
170000,996.0,207.0,61.0,115.0,134.0,0.0,174.0,25.0,653.0,36.0
180000,996.0,186.0,52.0,115.0,125.0,0.0,143.0,27.0,687.0,36.0
190000,996.0,156.0,40.0,115.0,118.0,0.0,127.0,18.0,719.0,36.0
200000,996.0,158.0,108.0,124.0,99.0,0.0,144.0,10.0,742.0,39.0
210000,996.0,142.0,94.0,123.0,98.0,0.0,132.0,20.0,756.0,40.0
220000,996.0,129.0,69.0,123.0,92.0,0.0,131.0,20.0,778.0,40.0
230000,996.0,111.0,50.0,123.0,87.0,0.0,133.0,11.0,802.0,40.0
240000,996.0,94.0,40.0,121.0,92.0,1.0,120.0,14.0,821.0,42.0
250000,996.0,86.0,30.0,121.0,81.0,1.0,107.0,18.0,838.0,42.0
260000,996.0,71.0,25.0,120.0,77.0,1.0,96.0,8.0,862.0,43.0
270000,996.0,59.0,21.0,118.0,67.0,1.0,85.0,10.0,875.0,45.0
280000,996.0,52.0,19.0,117.0,55.0,1.0,68.0,12.0,892.0,46.0
290000,996.0,42.0,15.0,111.0,41.0,1.0,57.0,10.0,908.0,52.0
300000,996.0,48.0,84.0,119.0,32.0,1.0,73.0,11.0,922.0,57.0
310000,996.0,41.0,66.0,119.0,31.0,1.0,68.0,10.0,941.0,57.0
320000,996.0,36.0,48.0,118.0,31.0,0.0,76.0,8.0,952.0,58.0
330000,996.0,30.0,35.0,114.0,32.0,0.0,70.0,7.0,969.0,62.0
340000,996.0,24.0,25.0,113.0,33.0,1.0,61.0,11.0,981.0,63.0
350000,996.0,19.0,21.0,110.0,32.0,1.0,49.0,9.0,998.0,66.0
360000,996.0,16.0,15.0,106.0,30.0,1.0,49.0,2.0,1011.0,70.0
370000,996.0,13.0,12.0,105.0,30.0,1.0,40.0,7.0,1018.0,71.0
380000,996.0,9.0,9.0,103.0,29.0,1.0,35.0,7.0,1026.0,73.0
390000,996.0,8.0,7.0,102.0,25.0,1.0,31.0,3.0,1036.0,74.0
400000,996.0,18.0,78.0,108.0,17.0,0.0,55.0,4.0,1039.0,81.0
410000,996.0,17.0,59.0,106.0,17.0,0.0,60.0,4.0,1051.0,83.0
420000,996.0,16.0,44.0,103.0,14.0,0.0,61.0,11.0,1056.0,86.0
430000,996.0,11.0,31.0,98.0,15.0,0.0,61.0,6.0,1073.0,91.0
440000,996.0,11.0,23.0,87.0,13.0,0.0,50.0,12.0,1084.0,102.0
450000,996.0,10.0,16.0,85.0,12.0,0.0,49.0,4.0,1099.0,104.0
460000,996.0,8.0,11.0,82.0,11.0,0.0,44.0,7.0,1106.0,107.0
470000,996.0,7.0,5.0,76.0,9.0,0.0,41.0,3.0,1118.0,113.0
480000,996.0,7.0,4.0,71.0,6.0,0.0,34.0,5.0,1124.0,118.0
490000,996.0,6.0,3.0,69.0,6.0,0.0,32.0,1.0,1131.0,120.0
500000,996.0,15.0,74.0,75.0,4.0,0.0,53.0,5.0,1135.0,127.0
510000,996.0,14.0,51.0,73.0,5.0,0.0,65.0,5.0,1145.0,129.0
520000,996.0,11.0,36.0,69.0,7.0,0.0,64.0,7.0,1159.0,133.0
530000,996.0,10.0,31.0,67.0,6.0,0.0,52.0,8.0,1173.0,135.0
540000,996.0,8.0,21.0,60.0,6.0,0.0,46.0,6.0,1189.0,142.0
550000,996.0,7.0,14.0,56.0,5.0,0.0,38.0,9.0,1199.0,146.0
560000,996.0,5.0,11.0,55.0,6.0,0.0,32.0,4.0,1212.0,147.0
570000,996.0,4.0,7.0,52.0,4.0,0.0,32.0,2.0,1217.0,150.0
580000,996.0,3.0,5.0,47.0,3.0,0.0,27.0,4.0,1222.0,155.0
590000,996.0,3.0,3.0,46.0,3.0,0.0,20.0,5.0,1229.0,156.0
600000,996.0,13.0,70.0,54.0,2.0,0.0,49.0,4.0,1234.0,161.0
610000,996.0,10.0,45.0,51.0,5.0,0.0,65.0,4.0,1240.0,164.0
620000,996.0,9.0,29.0,49.0,5.0,0.0,64.0,6.0,1251.0,166.0
630000,996.0,5.0,25.0,44.0,8.0,0.0,56.0,8.0,1261.0,171.0
640000,996.0,4.0,21.0,43.0,8.0,0.0,44.0,7.0,1278.0,172.0
650000,996.0,4.0,17.0,39.0,8.0,0.0,39.0,3.0,1289.0,176.0
660000,996.0,4.0,13.0,36.0,6.0,1.0,40.0,2.0,1293.0,179.0
670000,996.0,4.0,10.0,33.0,5.0,1.0,32.0,6.0,1300.0,182.0
680000,996.0,3.0,7.0,31.0,6.0,1.0,24.0,8.0,1309.0,184.0
690000,996.0,2.0,5.0,29.0,4.0,1.0,21.0,3.0,1319.0,186.0
700000,996.0,12.0,79.0,37.0,4.0,1.0,44.0,1.0,1322.0,191.0
710000,996.0,12.0,54.0,36.0,4.0,1.0,47.0,8.0,1331.0,192.0
720000,996.0,12.0,39.0,33.0,4.0,1.0,45.0,9.0,1345.0,195.0
730000,996.0,11.0,28.0,32.0,4.0,1.0,41.0,7.0,1361.0,196.0
740000,996.0,9.0,21.0,27.0,4.0,1.0,38.0,4.0,1374.0,201.0
750000,996.0,9.0,16.0,26.0,3.0,1.0,31.0,4.0,1385.0,202.0
760000,996.0,9.0,12.0,26.0,3.0,1.0,26.0,6.0,1391.0,202.0
770000,996.0,9.0,7.0,23.0,2.0,1.0,21.0,5.0,1401.0,205.0
780000,996.0,9.0,7.0,23.0,2.0,1.0,13.0,7.0,1407.0,205.0
790000,996.0,6.0,4.0,22.0,3.0,1.0,13.0,1.0,1416.0,206.0
800000,996.0,15.0,77.0,28.0,3.0,0.0,38.0,1.0,1416.0,213.0
810000,996.0,14.0,51.0,26.0,3.0,0.0,46.0,7.0,1426.0,215.0
820000,996.0,14.0,37.0,22.0,2.0,0.0,41.0,7.0,1441.0,219.0
830000,996.0,11.0,29.0,18.0,2.0,0.0,45.0,3.0,1448.0,223.0
840000,996.0,8.0,20.0,17.0,4.0,0.0,39.0,8.0,1457.0,224.0
850000,996.0,8.0,14.0,16.0,4.0,0.0,32.0,4.0,1472.0,225.0
860000,996.0,8.0,8.0,14.0,3.0,0.0,29.0,4.0,1478.0,227.0
870000,996.0,8.0,7.0,13.0,3.0,0.0,25.0,1.0,1486.0,228.0
880000,996.0,8.0,5.0,13.0,3.0,0.0,23.0,2.0,1489.0,228.0
890000,996.0,7.0,5.0,11.0,4.0,0.0,19.0,1.0,1494.0,230.0
900000,996.0,13.0,83.0,18.0,6.0,0.0,37.0,3.0,1494.0,236.0
910000,996.0,11.0,60.0,15.0,6.0,0.0,42.0,10.0,1502.0,239.0
920000,996.0,9.0,46.0,14.0,7.0,0.0,36.0,8.0,1522.0,240.0
930000,996.0,9.0,33.0,14.0,7.0,0.0,37.0,2.0,1537.0,240.0
940000,996.0,7.0,21.0,14.0,8.0,0.0,36.0,7.0,1543.0,240.0
950000,996.0,7.0,17.0,11.0,8.0,0.0,26.0,8.0,1555.0,243.0
960000,996.0,7.0,12.0,10.0,8.0,0.0,26.0,1.0,1567.0,244.0
970000,996.0,3.0,9.0,9.0,10.0,0.0,22.0,5.0,1570.0,245.0
980000,996.0,2.0,7.0,9.0,10.0,0.0,17.0,4.0,1578.0,245.0
990000,996.0,2.0,5.0,8.0,9.0,1.0,12.0,4.0,1585.0,246.0
1000000,996.0,12.0,80.0,14.0,7.0,1.0,32.0,4.0,1589.0,253.0
