meanconcen,il8mean,il1mean,il6mean,il10mean,tnfmean,tgfmean,il8std,il1std,il6std,il10std,tnfstd,tgfstd
0,9.769892e-10,0.0,0.0,0.0,0.0,0.0,1.9833617e-10,0.0,0.0,0.0,0.0,0.0
10000,1.400592e-09,1.6822627e-12,0.0,0.0,3.0189282e-12,0.0,3.5740014e-10,6.149084e-11,0.0,0.0,1.1146851e-10,0.0
20000,1.7014327e-09,2.8228283e-12,8.4063675e-13,1.7443942e-13,5.2758735e-12,0.0,4.6207912e-10,7.91467e-11,5.3913866e-11,1.1199099e-11,1.4445714e-10,0.0
30000,1.967427e-09,3.2550885e-12,4.2654267e-13,8.735466e-14,5.6470145e-12,3.7114252e-13,5.325215e-10,8.325116e-11,3.8145535e-11,7.923281e-12,1.509373e-10,3.2934024e-11
40000,2.2089104e-09,5.978489e-12,2.1087617e-12,4.363172e-13,1.07145135e-11,2.5975925e-12,6.0015054e-10,1.1224418e-10,8.524608e-11,1.7707322e-11,2.0458177e-10,8.71319e-11
50000,2.4344982e-09,8.020714e-12,2.1364425e-12,4.3571993e-13,1.4151919e-11,5.2724916e-12,6.6039724e-10,1.30198e-10,8.507517e-11,1.7665818e-11,2.3645202e-10,1.2296561e-10
60000,2.6610822e-09,8.716231e-12,1.7740266e-12,3.5170513e-13,1.4551367e-11,7.309638e-12,7.0529255e-10,1.334922e-10,7.62589e-11,1.5817903e-11,2.4062244e-10,1.4376114e-10
70000,2.874927e-09,1.0679689e-11,3.104111e-12,6.1567374e-13,1.8443289e-11,1.270475e-11,7.5511075e-10,1.4635665e-10,1.0084797e-10,2.091303e-11,2.6911184e-10,1.890516e-10
80000,3.083336e-09,1.1257166e-11,4.4528678e-12,8.81536e-13,1.8915824e-11,1.8459598e-11,8.035866e-10,1.4780265e-10,1.205725e-10,2.4991167e-11,2.7018282e-10,2.2701392e-10
90000,3.2908836e-09,1.2425423e-11,1.9816932e-12,3.6472596e-13,1.960594e-11,2.4262519e-11,8.466594e-10,1.5366779e-10,7.3941304e-11,1.5668767e-11,2.7955077e-10,2.581767e-10
100000,3.4901841e-09,1.6084835e-11,6.1054994e-12,1.225514e-12,2.7391625e-11,3.598855e-11,8.898103e-10,1.7652746e-10,1.3986355e-10,2.936025e-11,3.309335e-10,3.1463085e-10
110000,3.6929726e-09,1.7862722e-11,4.4774852e-12,8.8069103e-13,2.9290348e-11,3.9442536e-11,9.2576274e-10,1.8236553e-10,1.14914286e-10,2.4578388e-11,3.3865588e-10,3.238563e-10
120000,3.8890446e-09,1.9764815e-11,6.506446e-12,1.307383e-12,3.2485e-11,4.9240664e-11,9.656844e-10,1.9394869e-10,1.4124842e-10,3.0095978e-11,3.6540854e-10,3.582219e-10
130000,4.0825396e-09,2.4746025e-11,2.3401532e-12,4.403313e-13,3.9528887e-11,5.4136716e-11,1.0035676e-09,2.205253e-10,7.264399e-11,1.6648702e-11,4.2612122e-10,3.7104025e-10
140000,4.2807837e-09,2.3440456e-11,6.3546885e-12,1.2998254e-12,3.850067e-11,5.93317e-11,1.031536e-09,2.0235362e-10,1.3628013e-10,2.9639558e-11,4.005812e-10,3.8714998e-10
